qkey,class_label,wasserstein,regime,neutral_wasserstein,delta_vs_neutral
GUNSAFETYKIDS_W26,high,0.15298586358642627,Neutral (N=0),0.15298586358642627,0.0
GUNSAFE_W26,low,0.022252737291682423,Neutral (N=0),0.022252737291682423,0.0
GUNSAFE_W26,high,0.04213690593278979,Neutral (N=0),0.04213690593278979,0.0
GUNTYPEOWNC_W26,low,1.0835046507030066,Neutral (N=0),1.0835046507030066,0.0
GUNTYPEOWNC_W26,high,0.7091909584979226,Neutral (N=0),0.7091909584979226,0.0
NOCARRYGUN_W26,low,0.25805487000000005,Neutral (N=0),0.25805487000000005,0.0
NOCARRYGUN_W26,high,0.26993812000000006,Neutral (N=0),0.26993812000000006,0.0
REASONGUNA_W26,low,1.2514506743712683,Neutral (N=0),1.2514506743712683,0.0
REASONGUNA_W26,high,1.090232414371268,Neutral (N=0),1.090232414371268,0.0
REASONGUNB_W26,low,0.8662216413377837,Neutral (N=0),0.8662216413377837,0.0
REASONGUNB_W26,high,0.7356987721598262,Neutral (N=0),0.7356987721598262,0.0
REASONGUNC_W26,low,0.7743131845669469,Neutral (N=0),0.7743131845669469,0.0
REASONGUNC_W26,high,0.9369672251969161,Neutral (N=0),0.9369672251969161,0.0
REASONGUND_W26,low,0.34994889640587257,Neutral (N=0),0.34994889640587257,0.0
REASONGUND_W26,high,0.26901158640587264,Neutral (N=0),0.26901158640587264,0.0
REASONGUNE_W26,low,0.250158041853468,Neutral (N=0),0.250158041853468,0.0
REASONGUNE_W26,high,0.324059391853468,Neutral (N=0),0.324059391853468,0.0
SHOOTFREQ_W26,low,0.56084015,Neutral (N=0),0.56084015,0.0
SHOOTFREQ_W26,high,0.8037213005774363,Neutral (N=0),0.8037213005774363,0.0
WORRYB_W26,low,0.3922289149137286,Neutral (N=0),0.3922289149137286,0.0
WORRYB_W26,high,0.18572126783833115,Neutral (N=0),0.18572126783833115,0.0
WORRYD_W26,low,0.2519027009349155,Neutral (N=0),0.2519027009349155,0.0
WORRYD_W26,high,0.4289895290650844,Neutral (N=0),0.4289895290650844,0.0
WORRYE_W26,low,0.3236116435166533,Neutral (N=0),0.3236116435166533,0.0
WORRYE_W26,high,0.289513692677694,Neutral (N=0),0.289513692677694,0.0
WORRYF_W26,low,0.19090286553316477,Neutral (N=0),0.19090286553316477,0.0
WORRYF_W26,high,0.22188820092726685,Neutral (N=0),0.22188820092726685,0.0
BOYSF1B_W29,low,0.35681879482753365,Neutral (N=0),0.35681879482753365,0.0
BOYSF1B_W29,high,0.32525690982753364,Neutral (N=0),0.32525690982753364,0.0
FAVORS_CPS_W29,low,1.0231469610292103,Neutral (N=0),1.0231469610292103,0.0
FAVORS_CPS_W29,high,0.8995611025998702,Neutral (N=0),0.8995611025998702,0.0
FEM2_W29,low,1.562181729550815,Neutral (N=0),1.562181729550815,0.0
FEM2_W29,high,1.4276677179467483,Neutral (N=0),1.4276677179467483,0.0
GIRLSF2C_W29,low,0.33054924499999994,Neutral (N=0),0.33054924499999994,0.0
GIRLSF2C_W29,high,0.3578168873734463,Neutral (N=0),0.3578168873734463,0.0
GIRLSF2D_W29,low,0.334162953359998,Neutral (N=0),0.334162953359998,0.0
GIRLSF2D_W29,high,0.3152090416789123,Neutral (N=0),0.3152090416789123,0.0
GOPDIRCT_W29,low,0.8666008995250569,Neutral (N=0),0.8666008995250569,0.0
GOPDIRCT_W29,high,0.8631342685599692,Neutral (N=0),0.8631342685599692,0.0
HOOD_NHISB_W29,low,1.4682733206218357,Neutral (N=0),1.4682733206218357,0.0
HOOD_NHISB_W29,high,2.0025967233032618,Neutral (N=0),2.0025967233032618,0.0
LOCALELECT_W29,low,0.6344107494167093,Neutral (N=0),0.6344107494167093,0.0
LOCALELECT_W29,high,1.3099163430991632,Neutral (N=0),1.3099163430991632,0.0
MAN1A_W29,low,0.4765398639676138,Neutral (N=0),0.4765398639676138,0.0
MAN1A_W29,high,0.5632699139676137,Neutral (N=0),0.5632699139676137,0.0
MAN1B_W29,low,0.4582561687944937,Neutral (N=0),0.4582561687944937,0.0
MAN1B_W29,high,0.2483141710312822,Neutral (N=0),0.2483141710312822,0.0
MAN1C_W29,low,0.8172429935098655,Neutral (N=0),0.8172429935098655,0.0
MAN1C_W29,high,0.43497904228609746,Neutral (N=0),0.43497904228609746,0.0
MAN1D_W29,low,0.8015052481827828,Neutral (N=0),0.8015052481827828,0.0
MAN1D_W29,high,0.6137200227343736,Neutral (N=0),0.6137200227343736,0.0
MAN1E_W29,low,0.74375103256249,Neutral (N=0),0.74375103256249,0.0
MAN1E_W29,high,0.5051143635442241,Neutral (N=0),0.5051143635442241,0.0
MASC2_W29,low,1.412732679434746,Neutral (N=0),1.412732679434746,0.0
MASC2_W29,high,1.4844555794347458,Neutral (N=0),1.4844555794347458,0.0
S12_W29,low,1.0546763849584426,Neutral (N=0),1.0546763849584426,0.0
S12_W29,high,1.6471914336701379,Neutral (N=0),1.6471914336701379,0.0
S13_W29,low,1.9028299383591756,Neutral (N=0),1.9028299383591756,0.0
S13_W29,high,2.0874768652267903,Neutral (N=0),2.0874768652267903,0.0
SEENFEM_W29,low,0.8415548145495213,Neutral (N=0),0.8415548145495213,0.0
SEENFEM_W29,high,0.7506193145495214,Neutral (N=0),0.7506193145495214,0.0
SEENMASC_W29,low,0.4654180132923619,Neutral (N=0),0.4654180132923619,0.0
SEENMASC_W29,high,0.4972989960545579,Neutral (N=0),0.4972989960545579,0.0
TALK_CPS_W29,low,0.8413356023144112,Neutral (N=0),0.8413356023144112,0.0
TALK_CPS_W29,high,1.0081003793048786,Neutral (N=0),1.0081003793048786,0.0
WORRYBILL_W29,low,0.9540988397839552,Neutral (N=0),0.9540988397839552,0.0
WORRYBILL_W29,high,0.5288422699535994,Neutral (N=0),0.5288422699535994,0.0
CLASS_W32,low,0.7175264530420825,Neutral (N=0),0.7175264530420825,0.0
