qkey,attribute,group_a,group_b,human_gap,quartile,channel,magnitude,regime,target_human_group,expected_model_class,competitor_model_class,distance_own_profile,distance_competitor_profile,difference
WORRYF_W26,socioeco,"Less than $30,000","$100,000 or more",0.36198761999999995,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.14528389455948917,0.12212230379640288,0.0231615907630863
BOYSF1B_W29,socioeco,"Less than $30,000","$100,000 or more",0.031561885,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5260298578108591,0.5760826745265164,-0.05005281671565731
FAVORS_CPS_W29,socioeco,"Less than $30,000","$100,000 or more",0.31190621735643553,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.8803979759810843,2.0826361396587982,-0.20223816367771397
FEM2_W29,socioeco,"Less than $30,000","$100,000 or more",0.19331657225602072,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.8062401575207292,1.8662687830157911,-0.06002862549506194
GIRLSF2C_W29,socioeco,"Less than $30,000","$100,000 or more",0.027267642373446355,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.46667573843401255,0.5287322509791686,-0.062056512545156095
GIRLSF2D_W29,socioeco,"Less than $30,000","$100,000 or more",0.061267082577475304,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4030108128018677,0.49552757006173365,-0.09251675725986597
GOPDIRCT_W29,socioeco,"Less than $30,000","$100,000 or more",0.5194614385676164,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.7361607763264146,1.2076908563564221,0.5284699199699925
HOOD_NHISB_W29,socioeco,"Less than $30,000","$100,000 or more",0.5343234026814261,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.0908252265719758,0.766198992259038,0.3246262343129378
LOCALELECT_W29,socioeco,"Less than $30,000","$100,000 or more",0.6755055936824541,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4129208574636994,0.821630458151705,-0.4087096006880056
MAN1A_W29,socioeco,"Less than $30,000","$100,000 or more",0.22436507000000003,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.4309074671390367,0.756348692775904,0.6745587743631327
MAN1B_W29,socioeco,"Less than $30,000","$100,000 or more",0.3650245300000001,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5519247769447475,0.5475863387048628,0.004338438239884668
MAN1C_W29,socioeco,"Less than $30,000","$100,000 or more",0.4201561955037122,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.1485835670929863,1.0794199453875173,0.06916362170546897
MAN1D_W29,socioeco,"Less than $30,000","$100,000 or more",0.2853261599999997,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.1743699377098045,1.0360158735403413,0.13835406416946316
MAN1E_W29,socioeco,"Less than $30,000","$100,000 or more",0.25829197498133877,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.4155775515602367,1.015825219271596,0.3997523322886407
MASC2_W29,socioeco,"Less than $30,000","$100,000 or more",0.12110675999999998,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.6784585680000002,1.695567941637425,-0.01710937363742482
S12_W29,socioeco,"Less than $30,000","$100,000 or more",0.7723084465021626,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5166962450166745,0.45328408588961894,0.06341215912705561
S13_W29,socioeco,"Less than $30,000","$100,000 or more",0.2964937452964356,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5657180313413483,0.5205659674062215,0.04515206393512683
SEENFEM_W29,socioeco,"Less than $30,000","$100,000 or more",0.18776166,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.1556853060797063,1.1977164545147425,-0.04203114843503619
SEENMASC_W29,socioeco,"Less than $30,000","$100,000 or more",0.0751844752174334,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8401869776269755,0.8239449285979978,0.016242049028977634
TALK_CPS_W29,socioeco,"Less than $30,000","$100,000 or more",0.38025178000000004,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6944404012816725,0.6156032362755897,0.07883716500608284
WORRYBILL_W29,socioeco,"Less than $30,000","$100,000 or more",1.1275066616620635,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.48733272440433645,0.3587287677627629,0.12860395664157354
CLASS_W32,socioeco,"Less than $30,000","$100,000 or more",1.1672827040469576,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.515967151267624,0.9823613866073881,-0.4663942353397641
COMMIMPA_W32,socioeco,"Less than $30,000","$100,000 or more",0.09287370789168559,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5443019467958027,0.48292691302796775,0.06137503376783493
