attribute,group_a,group_b,channel,magnitude,regime,quartile,n_questions,n_predictions,mean_human_gap,strict_accuracy,strict_accuracy_ci95_low,strict_accuracy_ci95_high,tie_aware_accuracy,fractional_accuracy,chance_accuracy,lift_over_chance,lift_ci95_low,lift_ci95_high,bootstrap_p_lift_le_zero
education,Less than high school,College graduate/some postgrad,declared,,Declared,Q4,122,244,0.5098170094858034,0.45901639344262296,0.4139344262295082,0.5,0.45901639344262296,0.45901639344262296,0.3333333333333333,0.12568306010928965,0.0806010928961749,0.16666666666666669,0.0004997501249375312
education,Less than high school,High school graduate,steered,0.0,Neutral (N=0),All,486,972,0.1685863093397156,0.22839506172839505,0.205761316872428,0.25102880658436216,0.22839506172839505,0.22839506172839505,0.3333333333333333,-0.10493827160493827,-0.12757201646090532,-0.08230452674897115,1.0
education,Less than high school,High school graduate,steered,0.0,Neutral (N=0),Q1,121,242,0.05022713243882999,0.2066115702479339,0.16115702479338842,0.24793388429752067,0.2066115702479339,0.2066115702479339,0.3333333333333333,-0.12672176308539942,-0.1721763085399449,-0.08539944903581265,1.0
education,Less than high school,High school graduate,steered,0.0,Neutral (N=0),Q2,122,244,0.10533572781477823,0.24180327868852458,0.19672131147540983,0.2827868852459016,0.24180327868852458,0.24180327868852458,0.3333333333333333,-0.09153005464480873,-0.13661202185792348,-0.050546448087431695,1.0
education,Less than high school,High school graduate,steered,0.0,Neutral (N=0),Q3,121,242,0.1744355733262929,0.21074380165289255,0.16942148760330578,0.256198347107438,0.21074380165289255,0.21074380165289255,0.3333333333333333,-0.12258953168044076,-0.16391184573002754,-0.07713498622589532,1.0
education,Less than high school,High school graduate,steered,0.0,Neutral (N=0),Q4,122,244,0.3434245913780245,0.2540983606557377,0.21311475409836064,0.29918032786885246,0.2540983606557377,0.2540983606557377,0.3333333333333333,-0.0792349726775956,-0.12021857923497267,-0.03415300546448086,1.0
education,Less than high school,College graduate/some postgrad,steered,0.0,Neutral (N=0),All,486,972,0.25089930296449475,0.4094650205761317,0.39300411522633744,0.42592592592592593,0.4094650205761317,0.4094650205761317,0.3333333333333333,0.0761316872427984,0.05967078189300412,0.09259259259259262,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,0.0,Neutral (N=0),Q1,121,242,0.06905410319135591,0.36363636363636365,0.3263429752066116,0.40082644628099173,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.03030303030303033,-0.006990358126721717,0.06749311294765842,0.06096951524237881
education,Less than high school,College graduate/some postgrad,steered,0.0,Neutral (N=0),Q2,122,244,0.15552976945782074,0.4180327868852459,0.38524590163934425,0.45081967213114754,0.4180327868852459,0.4180327868852459,0.3333333333333333,0.0846994535519126,0.05191256830601093,0.11748633879781423,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,0.0,Neutral (N=0),Q3,121,242,0.26784469192948973,0.4132231404958678,0.38016528925619836,0.4462809917355372,0.4132231404958678,0.4132231404958678,0.3333333333333333,0.07988980716253447,0.04683195592286504,0.11294765840220389,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,0.0,Neutral (N=0),Q4,122,244,0.5098170094858034,0.4426229508196721,0.4098360655737705,0.4672131147540984,0.4426229508196721,0.4426229508196721,0.3333333333333333,0.10928961748633881,0.07650273224043719,0.13387978142076506,0.0004997501249375312
