qkey,attribute,group_a,group_b,human_gap,quartile,channel,magnitude,regime,target_human_group,expected_model_class,competitor_model_class,distance_own_profile,distance_competitor_profile,difference
RACESURV1b_W43,socioeco,"Less than $30,000","$100,000 or more",0.1531344784686553,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.3278683227206422,0.32785371572012906,1.4607000513144897e-05
RACESURV21_W43,socioeco,"Less than $30,000","$100,000 or more",0.3364888266351118,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.708407229589534,0.7245880928799924,-0.016180863290458425
RACESURV27_W43,socioeco,"Less than $30,000","$100,000 or more",0.11925969033530831,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.0703531676309834,1.084598162029398,-0.014244994398414645
RACESURV28a_W43,socioeco,"Less than $30,000","$100,000 or more",0.015349624999999978,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2269153352962323,0.2750330779899655,-0.0481177426937332
RACESURV28b_W43,socioeco,"Less than $30,000","$100,000 or more",0.037529884999999985,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2951338740669774,0.2978207640018689,-0.002686889934891523
RACESURV28c_W43,socioeco,"Less than $30,000","$100,000 or more",0.03396232499999996,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.30088153599879863,0.301001827,-0.00012029100120136693
RACESURV28d_W43,socioeco,"Less than $30,000","$100,000 or more",0.035200420000000066,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.18109484100289236,0.181188742,-9.390099710765432e-05
RACESURV28e_W43,socioeco,"Less than $30,000","$100,000 or more",0.0038351799999998826,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.18308207499639972,0.18316855099750623,-8.647600110650577e-05
RACESURV28f_W43,socioeco,"Less than $30,000","$100,000 or more",0.0604450864273704,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.3400496187372104,0.3564197844526653,-0.01637016571545491
RACESURV28g_W43,socioeco,"Less than $30,000","$100,000 or more",0.03035423819018293,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.34914807299102196,0.3492750650001949,-0.00012699200917293263
RACESURV29d_W43,socioeco,"Less than $30,000","$100,000 or more",0.39589305375556566,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8600185594022914,0.8602814773972788,-0.0002629179949873439
RACESURV2_W43,socioeco,"Less than $30,000","$100,000 or more",0.2488893926842083,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.922115904780029,0.9221147927785438,1.1120014852261662e-06
RACESURV34a_W43,socioeco,"Less than $30,000","$100,000 or more",0.2520057740119579,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4600752569990489,0.4600787220004409,-3.465001392033429e-06
RACESURV34b_W43,socioeco,"Less than $30,000","$100,000 or more",0.10841161810635952,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5259270600051025,0.5260526150001414,-0.00012555499503896783
RACESURV34c_W43,socioeco,"Less than $30,000","$100,000 or more",0.42600003426,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.557858632670583,0.4488813354889203,0.10897729718166271
RACESURV34d_W43,socioeco,"Less than $30,000","$100,000 or more",0.4843864103540296,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.40856146157228174,0.7559272947735122,-0.34736583320123043
RACESURV34e_W43,socioeco,"Less than $30,000","$100,000 or more",0.21560540597817002,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.26719464299999995,0.44164846127742236,-0.1744538182774224
RACESURV38_W43,socioeco,"Less than $30,000","$100,000 or more",0.15582831999999996,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.867061992604392,1.0262848960000002,-0.15922290339560818
RACESURV40_W43,socioeco,"Less than $30,000","$100,000 or more",0.08064263080642635,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.3086673524046658,0.3086631083354785,4.24406918730913e-06
RACESURV41_W43,socioeco,"Less than $30,000","$100,000 or more",0.05444975000000001,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5043888842795505,0.5044152311840832,-2.6346904532625892e-05
RACESURV45_W43,socioeco,"Less than $30,000","$100,000 or more",0.10297635999999993,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6000458642085916,0.5863577052227533,0.013688158985838306
RACESURV47a_W43,socioeco,"Less than $30,000","$100,000 or more",0.11641905000000011,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.5302219679872195,1.5302219839906375,-1.6003417924181917e-08
RACESURV47b_W43,socioeco,"Less than $30,000","$100,000 or more",0.10827083,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.107899473979837,1.1078993419827063,1.3199713055911388e-07
RACESURV47d_W43,socioeco,"Less than $30,000","$100,000 or more",0.2218545478030579,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.4463330176292768,1.2914190122141922,0.1549140054150846
RACESURV47e_W43,socioeco,"Less than $30,000","$100,000 or more",0.13487718000000015,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.566712663975661,1.6076747497714723,-0.04096208579581129
RACESURV47f_W43,socioeco,"Less than $30,000","$100,000 or more",0.0757288094073287,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.1349945579844936,1.1349947479901443,-1.9000565076865428e-07
RACESURV48_W43,socioeco,"Less than $30,000","$100,000 or more",0.09682389080110809,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.9198778128007891,0.9198840288009217,-6.21600013261947e-06
RACESURV51_W43,socioeco,"Less than $30,000","$100,000 or more",0.046241248735494164,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.16802959900002573,0.1680227859997641,6.813000261618463e-06
RACESURV52_W43,socioeco,"Less than $30,000","$100,000 or more",0.18872453000000006,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.9038599720005192,0.9038679979995932,-8.025999074012802e-06
RACESURV5a_W43,socioeco,"Less than $30,000","$100,000 or more",0.17443832668547699,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.9905231080624451,1.0989663869907025,-0.10844327892825734
RACESURV5b_W43,socioeco,"Less than $30,000","$100,000 or more",0.16134562483985856,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5625915880071215,0.4541841813239379,0.1084074066831836
RACESURV5d_W43,socioeco,"Less than $30,000","$100,000 or more",0.06263871033389114,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6491225510238392,0.6510081519975757,-0.0018856009737364676
RACESURV5e_W43,socioeco,"Less than $30,000","$100,000 or more",0.28855220000000015,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.701707661002154,0.7016700080046091,3.765299754487916e-05
RACESURV5f_W43,socioeco,"Less than $30,000","$100,000 or more",0.06095199118227868,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2628761978574734,0.31089901431137934,-0.04802281645390594
RACESURV5g_W43,socioeco,"Less than $30,000","$100,000 or more",0.17250203499999983,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5723354580062571,0.5729232739941417,-0.000587815987884599
RACESURV5h_W43,socioeco,"Less than $30,000","$100,000 or more",0.14085461640854607,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8046942760458135,0.8047525520524638,-5.827600665031518e-05
RACESURV5i_W43,socioeco,"Less than $30,000","$100,000 or more",0.08947454509150732,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.1979321849879736,1.1981137540260276,-0.00018156903805399693
RACESURV5j_W43,socioeco,"Less than $30,000","$100,000 or more",0.10316130500000009,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5700922070358427,0.5707903640135019,-0.0006981569776591812
RACESURV5l_W43,socioeco,"Less than $30,000","$100,000 or more",0.17379970499999997,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.6810636510629924,1.682354052,-0.0012904009370076075
RACESURV9_W43,socioeco,"Less than $30,000","$100,000 or more",0.10774148999999994,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.39198276452413156,0.3438580632941268,0.04812470123000473
INFOCHALa_W45,socioeco,"Less than $30,000","$100,000 or more",0.32699286999999977,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6367212659999439,0.6367241860000481,-2.920000104156273e-06
INFOCREATEa_W45,socioeco,"Less than $30,000","$100,000 or more",0.1735635296774144,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5558295241830606,0.5291208788774855,0.02670864530557515
MADEUPOFT_W45,socioeco,"Less than $30,000","$100,000 or more",0.10638791708712841,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.545640781890832,0.351587873028534,0.19405290886229798
MADEUPTOPICb_W45,socioeco,"Less than $30,000","$100,000 or more",0.04183380000000014,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.48830083601056073,0.488432734003435,-0.00013189799287427473
MADEUPTOPICc_W45,socioeco,"Less than $30,000","$100,000 or more",0.03779307931115472,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7131257752270551,0.9214119270484068,-0.20828615182135168
MADEUPTOPICd_W45,socioeco,"Less than $30,000","$100,000 or more",0.11269314002075606,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.865669889452281,0.8825306440702166,-0.01686075461793568
NEWSPROBd_W45,socioeco,"Less than $30,000","$100,000 or more",0.08974966061541967,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6655431426405041,0.6327712588416653,0.032771883798838775
NEWSPROBe_W45,socioeco,"Less than $30,000","$100,000 or more",0.10742406902385437,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.0015199761769893,1.0524964303922002,-0.05097645421521091
NEWS_PLATFORMg_W45,socioeco,"Less than $30,000","$100,000 or more",0.32111767278716313,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7074943740732855,1.173981468793897,-0.46648709472061145
SMLIKESb_W45,socioeco,"Less than $30,000","$100,000 or more",0.010746680000000008,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.0026922281629906,1.0068649020092257,-0.004172673846235098
SMLIKESf_W45,socioeco,"Less than $30,000","$100,000 or more",0.07971442999999995,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4850440841077664,0.642317900014018,-0.1572738159062516
BENEFITGOV_W49,socioeco,"Less than $30,000","$100,000 or more",0.23874836999999996,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5898683979262411,0.712013195124676,-0.12214479719843485
CONCERNCO_W49,socioeco,"Less than $30,000","$100,000 or more",0.16179116999999982,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.3313317000985211,0.6348904885154197,-0.30355878841689865
CONCERNGRPa_W49,socioeco,"Less than $30,000","$100,000 or more",0.2061189199358142,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6335617988311911,0.5662372233555314,0.06732457547565973
CONCERNGRPc_W49,socioeco,"Less than $30,000","$100,000 or more",0.04203335000000008,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5084067093731791,0.43920114050808257,0.06920556886509655
CONTROLCO_W49,socioeco,"Less than $30,000","$100,000 or more",0.09815530591680234,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5099870449120516,0.9399897860425206,-0.430002741130469
CONTROLGRPc_W49,socioeco,"Less than $30,000","$100,000 or more",0.21806317000000008,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7800033579721388,0.2464876637708681,0.5335156942012708
DATAUSEd_W49,socioeco,"Less than $30,000","$100,000 or more",0.10265790999999996,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4145302439986146,0.41453006799847747,1.7600013713092721e-07
FACE3c_W49,socioeco,"Less than $30,000","$100,000 or more",0.09007282332476352,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.9907252479036083,0.9907022819234111,2.2965980197131586e-05
GOVREGV1_W49,socioeco,"Less than $30,000","$100,000 or more",0.09772339790500356,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.20947086590517622,0.20948763490483546,-1.676899965924461e-05
HOMEASSIST2_W49,socioeco,"Less than $30,000","$100,000 or more",0.054229094810306605,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5532490762421581,0.7638602171993085,-0.2106111409571504
HOMEASSIST3_W49,socioeco,"Less than $30,000","$100,000 or more",0.01999895650318237,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.30939289643577167,0.26722232298783977,0.0421705734479319
HOMEASSIST4_W49,socioeco,"Less than $30,000","$100,000 or more",0.23615742723486072,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8301227241800222,1.2404428496148998,-0.4103201254348776
PP5e_W49,socioeco,"Less than $30,000","$100,000 or more",0.18613370077639743,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.698572759028204,0.6176240706417171,0.08094868838648694
PWMAN2_W49,socioeco,"Less than $30,000","$100,000 or more",0.34020970290514396,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.9273521158947474,1.0356798427302396,-0.10832772683549219
SMARTAPP_W49,socioeco,"Less than $30,000","$100,000 or more",0.11020173999999999,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.0399249402766153,0.20134032847857236,0.8385846117980429
TRACKCO1a_W49,socioeco,"Less than $30,000","$100,000 or more",0.5187109719759118,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6172707079405308,0.8265270420648877,-0.20925633412435685
TRACKCO1b_W49,socioeco,"Less than $30,000","$100,000 or more",0.28269929273071226,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7181885798287894,1.2611597293009909,-0.5429711494722015
TRACKGOV1a_W49,socioeco,"Less than $30,000","$100,000 or more",0.21002390000000026,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.1393621100003057,1.139228974002577,0.00013313599772879492
TRACKGOV1b_W49,socioeco,"Less than $30,000","$100,000 or more",0.23954767760452322,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8263460177365398,1.0085013971759018,-0.182155379439362
COHABDUR_W50,socioeco,"Less than $30,000","$100,000 or more",0.2885594546356548,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,2.3332904577357247,2.079246715861816,0.25404374187390877
DNA2b_W50,socioeco,"Less than $30,000","$100,000 or more",0.000849690000000014,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.40702062399967737,0.40701494400020344,5.679999473928721e-06
DNA5_W50,socioeco,"Less than $30,000","$100,000 or more",0.12083113000000001,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.24243208799909305,0.24244460799981013,-1.2520000717081148e-05
E5MOD_W50,socioeco,"Less than $30,000","$100,000 or more",0.27614361000000004,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.49552042744606856,0.7479858174598257,-0.2524653900137572
FAMSURV10c_W50,socioeco,"Less than $30,000","$100,000 or more",0.54169700458303,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8428335775762912,0.840440813548529,0.0023927640277622286
FAMSURV16_W50,socioeco,"Less than $30,000","$100,000 or more",0.012576359999999981,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.19498727563362925,0.15841218016526817,0.036575095468361074
FAMSURV1_W50,socioeco,"Less than $30,000","$100,000 or more",0.23085755000000008,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.43833345456375256,0.7998763456213034,-0.36154289105755083
FAMSURV20_W50,socioeco,"Less than $30,000","$100,000 or more",0.16529019,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.3663597405380866,0.32501669765526564,0.04134304288282098
FAMSURV23b_W50,socioeco,"Less than $30,000","$100,000 or more",0.26873290964451724,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.61029672002742,0.615218934132962,-0.004922214105542055
FAMSURV23c_W50,socioeco,"Less than $30,000","$100,000 or more",0.34695295000000004,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4154031860020913,0.41537510999878596,2.807600330534399e-05
FAMSURV23d_W50,socioeco,"Less than $30,000","$100,000 or more",0.22394044999999999,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.38115438237798493,0.16303917621614458,0.21811520616184035
FAMSURV23e_W50,socioeco,"Less than $30,000","$100,000 or more",0.18655973923904706,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.9573990281529443,1.060447345708485,-0.10304831755554078
FAMSURV23f_W50,socioeco,"Less than $30,000","$100,000 or more",0.17203301899098583,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.867387884990986,1.0366826802203613,-0.1692947952293753
FAMSURV23g_W50,socioeco,"Less than $30,000","$100,000 or more",0.08132022999999997,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6641868920486854,0.5215532143600354,0.14263367768864998
FAMSURV26a_W50,socioeco,"Less than $30,000","$100,000 or more",0.10111904514972142,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.3032518398435158,0.7720313304897031,-0.4687794906461873
FAMSURV26b_W50,socioeco,"Less than $30,000","$100,000 or more",0.04211756275137811,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5489856458274102,0.6582357788615883,-0.10925013303417819
FAMSURV26c_W50,socioeco,"Less than $30,000","$100,000 or more",0.17925477184455071,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4045402429022361,0.7559851527544209,-0.3514449098521848
FAMSURV26d_W50,socioeco,"Less than $30,000","$100,000 or more",0.25595823999999995,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8581344913678404,0.8732575003860145,-0.015123009018174094
FAMSURV29_W50,socioeco,"Less than $30,000","$100,000 or more",0.07915476999999993,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6127159410020014,0.7580892301912598,-0.1453732891892584
FAMSURV2Ma_W50,socioeco,"Less than $30,000","$100,000 or more",0.10639393999999996,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5136148800152311,0.44297406442196774,0.0706408155932634
FAMSURV2Mc_W50,socioeco,"Less than $30,000","$100,000 or more",0.09708546999999987,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.47440886798527526,0.39628085834196136,0.0781280096433139
FAMSURV2Wa_W50,socioeco,"Less than $30,000","$100,000 or more",0.1212305600000001,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.505742317851078,0.39821906247264227,0.10752325537843577
FAMSURV2Wc_W50,socioeco,"Less than $30,000","$100,000 or more",0.08647343962300888,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4820720051858567,0.4793056290942009,0.002766376091655809
FAMSURV32e_W50,socioeco,"Less than $30,000","$100,000 or more",0.35601861999999956,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7482646714018786,0.7338612090887375,0.014403462313141047
FAMSURV39_W50,socioeco,"Less than $30,000","$100,000 or more",0.031161639151510684,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5904651604502547,0.5843251351034302,0.0061400253468244514
FAMSURV3_W50,socioeco,"Less than $30,000","$100,000 or more",0.11734101471693692,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4642196006870405,0.4677438907880326,-0.003524290100992089
FAMSURV40_W50,socioeco,"Less than $30,000","$100,000 or more",0.4512988865625954,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.343711323437988,1.343725097437651,-1.3773999662847203e-05
FAMSURV43_W50,socioeco,"Less than $30,000","$100,000 or more",0.06659576999999994,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5399562391612132,0.3239538728242116,0.21600236633700154
FAMSURV44_W50,socioeco,"Less than $30,000","$100,000 or more",0.2935650958466014,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7705921686659423,0.25816365249656387,0.5124285161693785
FAMSURV6_W50,socioeco,"Less than $30,000","$100,000 or more",0.1439479124105139,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7831915837334699,0.7952066057505218,-0.012015022017051957
FAMSURV9c_W50,socioeco,"Less than $30,000","$100,000 or more",0.62580691,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8349599899967602,0.8219541703399824,0.013005819656777828
FATHER_W50,socioeco,"Less than $30,000","$100,000 or more",0.055669409999999975,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.52497630602405,0.524189729987294,0.0007865760367560259
HAVEKIDS1_W50,socioeco,"Less than $30,000","$100,000 or more",0.12648768,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8730793052457179,0.770933848848604,0.10214545639711381
MARRDUR_W50,socioeco,"Less than $30,000","$100,000 or more",0.5791028060002927,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,3.1690217037608304,1.2309253650780994,1.938096338682731
MARRYPREF1_W50,socioeco,"Less than $30,000","$100,000 or more",0.05761615999999997,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.3261797270001099,0.3261594130008605,2.0313999249399473e-05
MARRYPREF2_W50,socioeco,"Less than $30,000","$100,000 or more",0.019813456353172373,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.33911009660881325,0.33898805560811085,0.00012204100070239976
MOTHER_W50,socioeco,"Less than $30,000","$100,000 or more",0.030660380000000043,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.37665763800764973,0.3741353859164611,0.002522252091188615
PAR1_W50,socioeco,"Less than $30,000","$100,000 or more",0.0683276499999999,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2029798549978071,0.20300862399925554,-2.8769001448436526e-05
PAR2_W50,socioeco,"Less than $30,000","$100,000 or more",0.11530310538629299,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.19005777090499767,0.18992870490373487,0.00012906600126280643
ROMRELDUR_W50,socioeco,"Less than $30,000","$100,000 or more",0.48102386571196143,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,3.103965386308013,3.0666113050556763,0.03735408125233697
ROMRELSER_W50,socioeco,"Less than $30,000","$100,000 or more",0.08363963000000008,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6347103072385281,0.3836332267787739,0.2510770804597542
SATLIFEc_W50,socioeco,"Less than $30,000","$100,000 or more",0.8678198781459986,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7010669345158824,0.5736431230495054,0.12742381146637705
ECIMPg_W54,socioeco,"Less than $30,000","$100,000 or more",0.06784801067848012,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.07312711973135388,0.07312747173129419,-3.519999403067686e-07
ECON1_W54,socioeco,"Less than $30,000","$100,000 or more",0.5619514684883408,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.608370987927022,0.6167406500531066,-0.008369662126084587
ECON3_d_W54,socioeco,"Less than $30,000","$100,000 or more",0.2537989899999997,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7034144708481905,0.7686985085673671,-0.06528403771917657
ECON4_a_W54,socioeco,"Less than $30,000","$100,000 or more",0.3484762800000001,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6323615153522024,0.8498771298272682,-0.21751561447506573
ECON4_b_W54,socioeco,"Less than $30,000","$100,000 or more",0.5073725780230043,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8164854672145678,0.7022071334431472,0.1142783337714206
ECON4_e_W54,socioeco,"Less than $30,000","$100,000 or more",0.22006970336272957,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.9149498310355905,0.6775705257120714,0.23737930532351903
ECON4_f_W54,socioeco,"Less than $30,000","$100,000 or more",0.67039652,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5587468730749146,0.6815801328820927,-0.12283325980717819
ECON4_g_W54,socioeco,"Less than $30,000","$100,000 or more",0.5931240799999999,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.3081900525539616,1.244037235198398,0.06415281735556366
ECON5_b_W54,socioeco,"Less than $30,000","$100,000 or more",0.331065515,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.3048100838900045,0.24127034047251633,0.06353974341748819
ECON5_c_W54,socioeco,"Less than $30,000","$100,000 or more",0.12171481355715412,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7000100149960822,0.672208864412456,0.0278011505836262
ECON5_d_W54,socioeco,"Less than $30,000","$100,000 or more",0.36696204500000007,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4016319266622517,0.6702294350763854,-0.2685975084141337
ECON5_e_W54,socioeco,"Less than $30,000","$100,000 or more",0.3131018499999999,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7029307500460897,0.5962270953126639,0.1067036547334258
ECON5_f_W54,socioeco,"Less than $30,000","$100,000 or more",0.1336124545474678,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7405504914771023,0.7296131182961311,0.01093737318097121
ECON5_g_W54,socioeco,"Less than $30,000","$100,000 or more",0.2962558049999997,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6371859664590451,0.6791159440079492,-0.04192997754890404
ECON5_h_W54,socioeco,"Less than $30,000","$100,000 or more",0.2635114673648849,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5329373660823711,0.47804678980535353,0.054890576277017544
ECON5_i_W54,socioeco,"Less than $30,000","$100,000 or more",0.16578209,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8674795440084356,0.8675060439885043,-2.6499980068650508e-05
ECON5_j_W54,socioeco,"Less than $30,000","$100,000 or more",0.3334647499999999,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7401975987469742,0.6590844056349051,0.0811131931120691
ECON5_k_W54,socioeco,"Less than $30,000","$100,000 or more",0.3028320295105402,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6379303570360976,0.7265488372134219,-0.08861848017732432
FIN_SIT_W54,socioeco,"Less than $30,000","$100,000 or more",1.34897585,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8737022875800307,0.8224256159257112,0.05127667165431948
GOVPRIORITYb_W54,socioeco,"Less than $30,000","$100,000 or more",0.07642103103924619,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6649149141973658,0.3205256763587418,0.344389237838624
GOVPRIORITYc_W54,socioeco,"Less than $30,000","$100,000 or more",0.4097259600000002,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5888940899999585,0.5888954479999833,-1.3580000247648272e-06
GOVPRIORITYd_W54,socioeco,"Less than $30,000","$100,000 or more",0.10033184000000017,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7380713819998346,0.7380716899999101,-3.080000755550927e-07
GOVPRIORITYf_W54,socioeco,"Less than $30,000","$100,000 or more",0.09367357592150583,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4984665519997922,0.49847282999979436,-6.278000002191142e-06
INEQ11_W54,socioeco,"Less than $30,000","$100,000 or more",0.13633592,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.05921683000031306,0.0591979099987403,1.8920001572761413e-05
INEQ1_W54,socioeco,"Less than $30,000","$100,000 or more",0.1271846679862344,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.328558225999922,0.328558780000044,-5.54000121999465e-07
INEQ4_a_W54,socioeco,"Less than $30,000","$100,000 or more",0.04945192259757791,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.32524982878938075,0.3443296182514486,-0.019079789462067842
