qkey,attribute,group_a,group_b,human_gap,quartile,channel,magnitude,regime,target_human_group,expected_model_class,competitor_model_class,distance_own_profile,distance_competitor_profile,difference
GUNSAFETYKIDS_W26,socioeco,"Less than $30,000","$100,000 or more",0.01821644999999994,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4072989121017798,0.41353621782378097,-0.006237305722001152
GUNSAFE_W26,socioeco,"Less than $30,000","$100,000 or more",0.06438964322447221,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7346282666043187,0.2886547204566507,0.445973546147668
GUNTYPEOWNC_W26,socioeco,"Less than $30,000","$100,000 or more",0.3743136922050839,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8461947,0.8461947,0.0
NOCARRYGUN_W26,socioeco,"Less than $30,000","$100,000 or more",0.011883250000000012,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6947220059383752,0.6984025859767229,-0.0036805800383477028
REASONGUNA_W26,socioeco,"Less than $30,000","$100,000 or more",0.16121826000000006,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.11285389743127217,0.311418060000089,-0.19856416256881682
REASONGUNB_W26,socioeco,"Less than $30,000","$100,000 or more",0.13052286917795747,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6818604535731443,0.6080116282417233,0.07384882533142101
REASONGUNC_W26,socioeco,"Less than $30,000","$100,000 or more",0.1626540406299693,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.538016809917069,0.564302479005539,-0.026285669088469965
REASONGUND_W26,socioeco,"Less than $30,000","$100,000 or more",0.1327946499999999,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6543031258087272,0.6270453568768735,0.02725776893185372
REASONGUNE_W26,socioeco,"Less than $30,000","$100,000 or more",0.07425042999999998,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.09072684600547154,0.36258438085397704,-0.2718575348485055
SHOOTFREQ_W26,socioeco,"Less than $30,000","$100,000 or more",0.2467498505774362,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6955061979999934,0.6955064500000017,-2.520000083050533e-07
WORRYB_W26,socioeco,"Less than $30,000","$100,000 or more",0.34924579000000006,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.3233357290345956,0.5398091243374041,-0.2164733953028085
WORRYD_W26,socioeco,"Less than $30,000","$100,000 or more",0.68089223,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.2090004550006637,1.3427182020749295,-0.13371774707426587
WORRYE_W26,socioeco,"Less than $30,000","$100,000 or more",0.295965820952076,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.30353994855959077,0.49751599947557273,-0.19397605091598197
WORRYF_W26,socioeco,"Less than $30,000","$100,000 or more",0.36198761999999995,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.1880985775140231,0.24732789121639392,-0.059229313702370834
BOYSF1B_W29,socioeco,"Less than $30,000","$100,000 or more",0.031561885,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2192620313684573,0.21500923880221887,0.0042527925662384225
FAVORS_CPS_W29,socioeco,"Less than $30,000","$100,000 or more",0.31190621735643553,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.307744341177813,1.3547855959740462,-0.047041254796233334
FEM2_W29,socioeco,"Less than $30,000","$100,000 or more",0.19331657225602072,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.2250570602451205,1.225531978256301,-0.0004749180111804918
GIRLSF2C_W29,socioeco,"Less than $30,000","$100,000 or more",0.027267642373446355,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.07821096600571344,0.10183655587665093,-0.02362558987093749
GIRLSF2D_W29,socioeco,"Less than $30,000","$100,000 or more",0.061267082577475304,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.22724531390642655,0.22444329484565517,0.002802019060771377
GOPDIRCT_W29,socioeco,"Less than $30,000","$100,000 or more",0.5194614385676164,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6689348716841206,0.5677145535838273,0.1012203181002933
HOOD_NHISB_W29,socioeco,"Less than $30,000","$100,000 or more",0.5343234026814261,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6629710360000368,0.6629618039996016,9.23200043523309e-06
LOCALELECT_W29,socioeco,"Less than $30,000","$100,000 or more",0.6755055936824541,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7951117890631549,0.9159447033111341,-0.12083291424797915
MAN1A_W29,socioeco,"Less than $30,000","$100,000 or more",0.22436507000000003,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6528174599768282,0.6543828680372694,-0.0015654080604412535
MAN1B_W29,socioeco,"Less than $30,000","$100,000 or more",0.3650245300000001,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.9626881819910253,0.9629222200027979,-0.00023403801177257488
MAN1C_W29,socioeco,"Less than $30,000","$100,000 or more",0.4201561955037122,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8963401736028651,0.9645591618247562,-0.0682189882218911
MAN1D_W29,socioeco,"Less than $30,000","$100,000 or more",0.2853261599999997,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6961354079516313,0.6966873520148267,-0.0005519440631953643
MAN1E_W29,socioeco,"Less than $30,000","$100,000 or more",0.25829197498133877,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4575909431514701,0.45036404576610667,0.007226897385363418
MASC2_W29,socioeco,"Less than $30,000","$100,000 or more",0.12110675999999998,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.1510057379939824,1.1513457559993543,-0.0003400180053718671
S12_W29,socioeco,"Less than $30,000","$100,000 or more",0.7723084465021626,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.46482578520749784,0.6987896490121037,-0.23396386380460588
S13_W29,socioeco,"Less than $30,000","$100,000 or more",0.2964937452964356,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5853418210567389,0.742107752881624,-0.15676593182488507
SEENFEM_W29,socioeco,"Less than $30,000","$100,000 or more",0.18776166,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.5688102379973525,1.5689517140015834,-0.00014147600423086715
SEENMASC_W29,socioeco,"Less than $30,000","$100,000 or more",0.0751844752174334,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.3329581686701388,1.3329680386704261,-9.870000287293124e-06
TALK_CPS_W29,socioeco,"Less than $30,000","$100,000 or more",0.38025178000000004,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.7321044429431094,1.908477462657197,-0.1763730197140876
WORRYBILL_W29,socioeco,"Less than $30,000","$100,000 or more",1.1275066616620635,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.422618490303727,1.2530781508328888,0.16954033947083813
CLASS_W32,socioeco,"Less than $30,000","$100,000 or more",1.1672827040469576,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8696296297455104,0.9496105606289864,-0.07998093088347602
COMMIMPA_W32,socioeco,"Less than $30,000","$100,000 or more",0.09287370789168559,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5868288668996653,0.48281265157338316,0.10401621532628214
COMMIMPB_W32,socioeco,"Less than $30,000","$100,000 or more",0.026607140000000085,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.34504337140380326,0.36897847603159195,-0.023935104627788695
COMMIMPC_W32,socioeco,"Less than $30,000","$100,000 or more",0.0986442676354575,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.9710306503645424,1.062158480713134,-0.09112783034859151
COMMIMPF_W32,socioeco,"Less than $30,000","$100,000 or more",0.21057993999999997,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8715158679761862,0.8518276017882339,0.019688266187952275
COMMIMPG_W32,socioeco,"Less than $30,000","$100,000 or more",0.08654338073068257,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7487578656680652,0.6864278315399474,0.062330034128117884
COMMIMPH_W32,socioeco,"Less than $30,000","$100,000 or more",0.22760973912283822,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5741024754677848,0.6030457293370789,-0.028943253869294083
COMMYRS_W32,socioeco,"Less than $30,000","$100,000 or more",0.21699426688606432,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,2.3052971212968294,2.213866402138664,0.09143071915816536
ETHNCMAJ_W32,socioeco,"Less than $30,000","$100,000 or more",0.038640262149933116,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.20987911822153188,0.1985987666089804,0.011280351612551476
GAYMARR2_W32,socioeco,"Less than $30,000","$100,000 or more",0.3238905899999999,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.9896125142199593,0.991779230173841,-0.002166715953881626
HARASS2F1_W32,socioeco,"Less than $30,000","$100,000 or more",0.0815416,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.49494500000000075,0.4949450310000004,-3.099999967837164e-08
IMMIMPACT_W32,socioeco,"Less than $30,000","$100,000 or more",0.05774296790852182,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.348595136,0.348595136,0.0
MOVERURAL_W32,socioeco,"Less than $30,000","$100,000 or more",0.1465538524443859,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.9945380494069436,0.8249892711620461,0.16954877824489745
MOVESUBURB_W32,socioeco,"Less than $30,000","$100,000 or more",0.06641782000000002,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8276063625999837,0.770537037251726,0.057069325348257705
MOVEURBAN_W32,socioeco,"Less than $30,000","$100,000 or more",0.2931767104819855,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4229564632749413,0.7769765007936767,-0.35402003751873545
NEIGHINTERA_W32,socioeco,"Less than $30,000","$100,000 or more",0.26752165294381636,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.3113191306478778,1.5174733435880867,-0.20615421294020897
NEIGHINTERB_W32,socioeco,"Less than $30,000","$100,000 or more",0.33371404873815536,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.9328356159779072,1.0677090443978936,-0.1348734284199864
NEIGHKIDS_W32,socioeco,"Less than $30,000","$100,000 or more",0.10813625000000004,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.18987659501693854,0.1820535397138171,0.00782305530312144
NEIGHSAMEA_W32,socioeco,"Less than $30,000","$100,000 or more",0.4140787582304698,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.3727307757208347,1.3731288957280008,-0.00039812000716610285
SATLIFED_W32,socioeco,"Less than $30,000","$100,000 or more",0.3377017877221706,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.714660186428373,0.721205990757453,-0.006545804329079918
SOCTRUST2_W32,socioeco,"Less than $30,000","$100,000 or more",0.26040363,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.51684458,0.51684458,0.0
VALUERURAL_W32,socioeco,"Less than $30,000","$100,000 or more",0.03950338999999983,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7329420659942476,0.7326162680188065,0.0003257979754410778
WHADVANT_W32,socioeco,"Less than $30,000","$100,000 or more",0.06143526999999993,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6804288671455428,0.6407457583026038,0.03968310884293902
WILLMOVE_W32,socioeco,"Less than $30,000","$100,000 or more",0.0970999205458094,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8444851722265755,0.7208417752157225,0.12364339701085303
EAT1_W34,socioeco,"Less than $30,000","$100,000 or more",0.2905723400000001,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.9712152000296131,0.9583822684619795,0.012832931567633654
EAT2_W34,socioeco,"Less than $30,000","$100,000 or more",0.44699933016499543,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7401827470276807,0.8003034780000003,-0.060120730972319625
EAT5B_W34,socioeco,"Less than $30,000","$100,000 or more",0.23478514999999997,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.488242923427709,0.6292048720337049,-0.14096194860599592
EAT5C_W34,socioeco,"Less than $30,000","$100,000 or more",0.23599255000000008,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.0412438440000025,1.0412441839999982,-3.399999957132138e-07
EAT5D_W34,socioeco,"Less than $30,000","$100,000 or more",0.13057742130577418,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.1152418891524256,1.1152419491524186,-5.99999929740136e-08
EVOBIOA_W34,socioeco,"Less than $30,000","$100,000 or more",0.26846758000000004,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.31626264000000004,0.31626264000000004,0.0
EVOBIOB_W34,socioeco,"Less than $30,000","$100,000 or more",0.19501971000000007,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.39823074,0.39823074,0.0
EVOPERS3_W34,socioeco,"Less than $30,000","$100,000 or more",0.2571466242575404,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.9156962648430373,0.9156961808430375,8.39999998447638e-08
EVOTHREE_W34,socioeco,"Less than $30,000","$100,000 or more",0.10935358000000006,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.484108756000002,0.484107391999968,1.3640000340320313e-06
FUD22_W34,socioeco,"Less than $30,000","$100,000 or more",0.34368985631189586,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.45941873156345286,0.4475551142580463,0.011863617305406582
FUD24_W34,socioeco,"Less than $30,000","$100,000 or more",0.04042640000000006,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.1981571825640748,0.28615420995187657,-0.08799702738780177
FUD33B_W34,socioeco,"Less than $30,000","$100,000 or more",0.05287582714442343,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.16156651500000002,0.16156651500000002,0.0
FUD35_W34,socioeco,"Less than $30,000","$100,000 or more",0.15381768163429804,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8546801966264357,0.9933314605905202,-0.13865126396408456
FUD37A_W34,socioeco,"Less than $30,000","$100,000 or more",0.25792945999999994,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6019431776406676,0.4724922469896701,0.12945093065099755
FUD37B_W34,socioeco,"Less than $30,000","$100,000 or more",0.4693113007319356,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.0556433474435472,1.0556435014435679,-1.540000207356229e-07
FUD37C_W34,socioeco,"Less than $30,000","$100,000 or more",0.2824339483899866,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.34234881512392795,0.5487483187156866,-0.20639950359175868
BETTERBIZ1F2D_W36,socioeco,"Less than $30,000","$100,000 or more",0.060416266406510544,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.20106732,0.20106732,0.0
BETTERBIZ1F2E_W36,socioeco,"Less than $30,000","$100,000 or more",0.08989537499999997,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.26022276,0.26022276,0.0
BETTERBIZ1F2H_W36,socioeco,"Less than $30,000","$100,000 or more",0.05310815791955001,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.20804499791955003,0.20804499791955003,0.0
BETTERBIZ2F2C_W36,socioeco,"Less than $30,000","$100,000 or more",0.08396168499999998,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.17195527500000002,0.17195527500000002,0.0
BETTERBIZ2F2E_W36,socioeco,"Less than $30,000","$100,000 or more",0.05405074500000004,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.14788072500000002,0.14788072500000002,0.0
BETTERBIZ2F2F_W36,socioeco,"Less than $30,000","$100,000 or more",0.04324040000000004,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.24780891000000002,0.24780891000000002,0.0
BETTERPOL1F1B_W36,socioeco,"Less than $30,000","$100,000 or more",0.0669808,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.34179769000000004,0.34179768900000007,9.999999717180685e-10
BETTERPOL1F1E_W36,socioeco,"Less than $30,000","$100,000 or more",0.03602598000000001,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.23980526500000002,0.23980526500000002,0.0
BETTERPOL1F1I_W36,socioeco,"Less than $30,000","$100,000 or more",0.028985945000000016,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2548478230000002,0.25484782000000034,2.9999998596430544e-09
BETTERPOL2F1A_W36,socioeco,"Less than $30,000","$100,000 or more",0.07717558006833744,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.17039643999999998,0.17039643999999998,0.0
BETTERPOL2F1C_W36,socioeco,"Less than $30,000","$100,000 or more",0.03780051999999997,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.217204505,0.217204505,0.0
BETTERPOL2F1D_W36,socioeco,"Less than $30,000","$100,000 or more",0.041779992802059296,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2197940728020593,0.2197940728020593,0.0
BETTERPOL2F1F_W36,socioeco,"Less than $30,000","$100,000 or more",0.08465948915340514,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.19884396301156032,0.19884396301156032,0.0
E5_W36,socioeco,"Less than $30,000","$100,000 or more",0.43779327999999995,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.9705377480001146,0.9705398060000441,-2.0579999294723095e-06
ESSENBIZF2E_W36,socioeco,"Less than $30,000","$100,000 or more",0.08600579510109135,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.190530352,0.5599580661784905,-0.3694277141784905
ESSENBIZF2J_W36,socioeco,"Less than $30,000","$100,000 or more",0.25163483000000003,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2558242315639484,0.31804616399999996,-0.062221932436051564
ESSENPOLF1A_W36,socioeco,"Less than $30,000","$100,000 or more",0.17553441000000014,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2273699239885112,0.22799516999953107,-0.0006252460110198754
ESSENPOLF1B_W36,socioeco,"Less than $30,000","$100,000 or more",0.12017668660826397,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.754717084,0.7746635819619629,-0.019946497961962906
ESSENPOLF1D_W36,socioeco,"Less than $30,000","$100,000 or more",0.19153513,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.783945652279935,0.7965030559695474,-0.012557403689612445
ESSENPOLF1G_W36,socioeco,"Less than $30,000","$100,000 or more",0.10835326000000006,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.49652635001675666,0.4951542862730095,0.001372063743747154
ESSENPOLF1H_W36,socioeco,"Less than $30,000","$100,000 or more",0.11607464,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.3708827320000002,0.4251716259949022,-0.054288893994902
HIGHEDWRNGB_W36,socioeco,"Less than $30,000","$100,000 or more",0.17157769,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8625798171995915,0.5330103198573082,0.32956949734228336
HIGHEDWRNGC_W36,socioeco,"Less than $30,000","$100,000 or more",0.12339997769159922,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.1464510014916156,0.5935279978868648,0.5529230036047508
IMPROVE1_W36,socioeco,"Less than $30,000","$100,000 or more",0.09980065010687394,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8895090800000341,0.8895113920000183,-2.3119999841281214e-06
IMPROVE2_W36,socioeco,"Less than $30,000","$100,000 or more",0.10635122999999996,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6949451762659469,0.7078207579957825,-0.012875581729835606
IMPROVE3_W36,socioeco,"Less than $30,000","$100,000 or more",0.18035068816536826,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.0273144400169716,1.028206603999797,-0.0008921639828254335
MOREWMN1F2_W36,socioeco,"Less than $30,000","$100,000 or more",0.05489848676972742,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.05835268908222263,0.08325302612609098,-0.024900337043868348
POLCHF1_W36,socioeco,"Less than $30,000","$100,000 or more",0.33681012209874145,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6514361834856381,0.6514361834856381,0.0
TRAITBIZMF2C_W36,socioeco,"Less than $30,000","$100,000 or more",0.17467239999999995,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.25753154400000805,0.257532112,-5.679999919294687e-07
TRAITBIZMF2D_W36,socioeco,"Less than $30,000","$100,000 or more",0.04222981789778302,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2521977380065982,0.2524512889999982,-0.0002535509933999647
TRAITBIZMF2E_W36,socioeco,"Less than $30,000","$100,000 or more",0.15584198499999996,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.23699575800074396,0.23702660500000505,-3.084699926109158e-05
TRAITBIZMF2G_W36,socioeco,"Less than $30,000","$100,000 or more",0.14133624000000006,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2787639240207811,0.2772995971541711,0.0014643268666100218
TRAITBIZWF2C_W36,socioeco,"Less than $30,000","$100,000 or more",0.006861050000000035,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.3194478340072278,0.31995836899983954,-0.000510534992611722
TRAITBIZWF2D_W36,socioeco,"Less than $30,000","$100,000 or more",0.03232807747852845,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.24778487752283074,0.247852755521474,-6.787799864327315e-05
