attribute,group_a,group_b,channel,magnitude,regime,quartile,n_questions,n_predictions,mean_human_gap,strict_accuracy,strict_accuracy_ci95_low,strict_accuracy_ci95_high,tie_aware_accuracy,fractional_accuracy,chance_accuracy,lift_over_chance,lift_ci95_low,lift_ci95_high,bootstrap_p_lift_le_zero
age,30-49,65+,declared,,Declared,Q2,121,242,0.10531555622536115,0.49173553719008267,0.4669421487603306,0.512396694214876,0.49173553719008267,0.49173553719008267,0.5,-0.008264462809917328,-0.03305785123966942,0.012396694214875992,0.8100949525237381
age,30-49,65+,declared,,Declared,Q3,120,240,0.18359113731692728,0.5208333333333334,0.49166666666666664,0.55,0.5208333333333334,0.5208333333333334,0.5,0.02083333333333337,-0.00833333333333336,0.050000000000000044,0.09795102448775612
age,30-49,65+,declared,,Declared,Q4,121,242,0.45422655396788736,0.5165289256198347,0.4793388429752066,0.5537190082644629,0.5165289256198347,0.5165289256198347,0.5,0.016528925619834656,-0.020661157024793375,0.05371900826446285,0.21039480259870064
age,30-49,65+,steered,0.0,Neutral (N=0),All,482,964,0.19746946466702953,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0
age,30-49,65+,steered,0.0,Neutral (N=0),Q1,120,240,0.0453729179841157,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0
age,30-49,65+,steered,0.0,Neutral (N=0),Q2,121,242,0.10531555622536115,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0
age,30-49,65+,steered,0.0,Neutral (N=0),Q3,120,240,0.18359113731692728,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0
age,30-49,65+,steered,0.0,Neutral (N=0),Q4,121,242,0.45422655396788736,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0
age,30-49,65+,steered,2.0,Steered N=2,All,482,964,0.19746946466702953,0.5134854771784232,0.4916753112033195,0.5352697095435685,0.5134854771784232,0.5134854771784232,0.5,0.013485477178423189,-0.008324688796680522,0.03526970954356845,0.12193903048475763
age,30-49,65+,steered,2.0,Steered N=2,Q1,120,240,0.0453729179841157,0.5166666666666667,0.4708333333333333,0.5583333333333333,0.5166666666666667,0.5166666666666667,0.5,0.01666666666666672,-0.029166666666666674,0.05833333333333335,0.25237381309345325
age,30-49,65+,steered,2.0,Steered N=2,Q2,121,242,0.10531555622536115,0.5165289256198347,0.47520661157024796,0.5619834710743802,0.5165289256198347,0.5165289256198347,0.5,0.016528925619834656,-0.02479338842975204,0.06198347107438018,0.26436781609195403
age,30-49,65+,steered,2.0,Steered N=2,Q3,120,240,0.18359113731692728,0.5083333333333333,0.4666666666666667,0.5541666666666667,0.5083333333333333,0.5083333333333333,0.5,0.008333333333333304,-0.033333333333333326,0.054166666666666696,0.39480259870064965
age,30-49,65+,steered,2.0,Steered N=2,Q4,121,242,0.45422655396788736,0.512396694214876,0.47107438016528924,0.5537190082644629,0.512396694214876,0.512396694214876,0.5,0.012396694214875992,-0.02892561983471076,0.05371900826446285,0.31284357821089454
age,30-49,65+,steered,4.0,Steered N=4,All,482,964,0.19746946466702953,0.495850622406639,0.4730290456431535,0.5186981327800829,0.495850622406639,0.495850622406639,0.5,-0.004149377593360981,-0.026970954356846488,0.01869813278008289,0.6571714142928535
age,30-49,65+,steered,4.0,Steered N=4,Q1,120,240,0.0453729179841157,0.5208333333333334,0.475,0.5626041666666661,0.5208333333333334,0.5208333333333334,0.5,0.02083333333333337,-0.025000000000000022,0.0626041666666661,0.19440279860069964
age,30-49,65+,steered,4.0,Steered N=4,Q2,121,242,0.10531555622536115,0.49173553719008267,0.4462809917355372,0.5371900826446281,0.49173553719008267,0.49173553719008267,0.5,-0.008264462809917328,-0.0537190082644628,0.037190082644628086,0.672663668165917
age,30-49,65+,steered,4.0,Steered N=4,Q3,120,240,0.18359113731692728,0.49166666666666664,0.44583333333333336,0.5333333333333333,0.49166666666666664,0.49166666666666664,0.5,-0.00833333333333336,-0.05416666666666664,0.033333333333333326,0.6976511744127936
age,30-49,65+,steered,4.0,Steered N=4,Q4,121,242,0.45422655396788736,0.4793388429752066,0.4256198347107438,0.5371900826446281,0.4793388429752066,0.4793388429752066,0.5,-0.020661157024793375,-0.07438016528925617,0.037190082644628086,0.7916041979010495
age,30-49,65+,steered,6.0,Steered N=6,All,482,964,0.19746946466702953,0.4948132780082988,0.4730290456431535,0.516597510373444,0.4948132780082988,0.4948132780082988,0.5,-0.005186721991701226,-0.026970954356846488,0.016597510373444035,0.6696651674162919
age,30-49,65+,steered,6.0,Steered N=6,Q1,120,240,0.0453729179841157,0.5208333333333334,0.4791666666666667,0.5625,0.5208333333333334,0.5208333333333334,0.5,0.02083333333333337,-0.020833333333333315,0.0625,0.17991004497751126
age,30-49,65+,steered,6.0,Steered N=6,Q2,121,242,0.10531555622536115,0.48760330578512395,0.44214876033057854,0.5330578512396694,0.48760330578512395,0.48760330578512395,0.5,-0.012396694214876047,-0.05785123966942146,0.03305785123966942,0.744127936031984
age,30-49,65+,steered,6.0,Steered N=6,Q3,120,240,0.18359113731692728,0.49166666666666664,0.45,0.5333333333333333,0.49166666666666664,0.49166666666666664,0.5,-0.00833333333333336,-0.04999999999999999,0.033333333333333326,0.6911544227886057
age,30-49,65+,steered,6.0,Steered N=6,Q4,121,242,0.45422655396788736,0.4793388429752066,0.4297520661157025,0.5330578512396694,0.4793388429752066,0.4793388429752066,0.5,-0.020661157024793375,-0.07024793388429751,0.03305785123966942,0.8125937031484258
age,30-49,65+,steered,8.0,Steered N=8,All,482,964,0.19746946466702953,0.49066390041493774,0.46887966804979253,0.5124481327800829,0.49066390041493774,0.49066390041493774,0.5,-0.009336099585062263,-0.03112033195020747,0.012448132780082943,0.7976011994002998
age,30-49,65+,steered,8.0,Steered N=8,Q1,120,240,0.0453729179841157,0.5208333333333334,0.48333333333333334,0.5583333333333333,0.5208333333333334,0.5208333333333334,0.5,0.02083333333333337,-0.016666666666666663,0.05833333333333335,0.1934032983508246
age,30-49,65+,steered,8.0,Steered N=8,Q2,121,242,0.10531555622536115,0.48760330578512395,0.4462809917355372,0.5330578512396694,0.48760330578512395,0.48760330578512395,0.5,-0.012396694214876047,-0.0537190082644628,0.03305785123966942,0.7586206896551724
age,30-49,65+,steered,8.0,Steered N=8,Q3,120,240,0.18359113731692728,0.48333333333333334,0.44166666666666665,0.525,0.48333333333333334,0.48333333333333334,0.5,-0.016666666666666663,-0.05833333333333335,0.025000000000000022,0.8185907046476761
age,30-49,65+,steered,8.0,Steered N=8,Q4,121,242,0.45422655396788736,0.47107438016528924,0.41735537190082644,0.5247933884297521,0.47107438016528924,0.47107438016528924,0.5,-0.02892561983471076,-0.08264462809917356,0.024793388429752095,0.8740629685157422
age,30-49,65+,steered,10.0,Steered N=10,All,482,964,0.19746946466702953,0.48858921161825725,0.4657676348547718,0.5093360995850622,0.48858921161825725,0.48858921161825725,0.5,-0.011410788381742754,-0.034232365145228205,0.009336099585062207,0.8565717141429285
age,30-49,65+,steered,10.0,Steered N=10,Q1,120,240,0.0453729179841157,0.5125,0.475,0.55,0.5125,0.5125,0.5,0.012499999999999956,-0.025000000000000022,0.050000000000000044,0.2868565717141429
age,30-49,65+,steered,10.0,Steered N=10,Q2,121,242,0.10531555622536115,0.49173553719008267,0.45041322314049587,0.5330578512396694,0.49173553719008267,0.49173553719008267,0.5,-0.008264462809917328,-0.049586776859504134,0.03305785123966942,0.6806596701649176
age,30-49,65+,steered,10.0,Steered N=10,Q3,120,240,0.18359113731692728,0.4791666666666667,0.4375,0.525,0.4791666666666667,0.4791666666666667,0.5,-0.020833333333333315,-0.0625,0.025000000000000022,0.8510744627686156
age,30-49,65+,steered,10.0,Steered N=10,Q4,121,242,0.45422655396788736,0.47107438016528924,0.42138429752066114,0.5247933884297521,0.47107438016528924,0.47107438016528924,0.5,-0.02892561983471076,-0.07861570247933886,0.024793388429752095,0.8920539730134932
age,30-49,65+,steered,12.0,Steered N=12,All,482,964,0.19746946466702953,0.49066390041493774,0.4678423236514523,0.5145228215767634,0.49066390041493774,0.49066390041493774,0.5,-0.009336099585062263,-0.032157676348547715,0.014522821576763434,0.7951024487756122
age,30-49,65+,steered,12.0,Steered N=12,Q1,120,240,0.0453729179841157,0.5208333333333334,0.48333333333333334,0.5625,0.5208333333333334,0.5208333333333334,0.5,0.02083333333333337,-0.016666666666666663,0.0625,0.17491254372813594
age,30-49,65+,steered,12.0,Steered N=12,Q2,121,242,0.10531555622536115,0.49586776859504134,0.45041322314049587,0.5371900826446281,0.49586776859504134,0.49586776859504134,0.5,-0.004132231404958664,-0.049586776859504134,0.037190082644628086,0.6221889055472264
age,30-49,65+,steered,12.0,Steered N=12,Q3,120,240,0.18359113731692728,0.475,0.42916666666666664,0.5208333333333334,0.475,0.475,0.5,-0.025000000000000022,-0.07083333333333336,0.02083333333333337,0.8935532233883059
age,30-49,65+,steered,12.0,Steered N=12,Q4,121,242,0.45422655396788736,0.47107438016528924,0.41735537190082644,0.5247933884297521,0.47107438016528924,0.47107438016528924,0.5,-0.02892561983471076,-0.08264462809917356,0.024793388429752095,0.8650674662668666
age,30-49,65+,steered,14.0,Steered N=14,All,482,964,0.19746946466702953,0.48858921161825725,0.4657676348547718,0.5114107883817427,0.48858921161825725,0.48858921161825725,0.5,-0.011410788381742754,-0.034232365145228205,0.011410788381742698,0.8540729635182409
age,30-49,65+,steered,14.0,Steered N=14,Q1,120,240,0.0453729179841157,0.5166666666666667,0.48333333333333334,0.5541666666666667,0.5166666666666667,0.5166666666666667,0.5,0.01666666666666672,-0.016666666666666663,0.054166666666666696,0.21689155422288856
age,30-49,65+,steered,14.0,Steered N=14,Q2,121,242,0.10531555622536115,0.49173553719008267,0.4462809917355372,0.5330578512396694,0.49173553719008267,0.49173553719008267,0.5,-0.008264462809917328,-0.0537190082644628,0.03305785123966942,0.6936531734132934
age,30-49,65+,steered,14.0,Steered N=14,Q3,120,240,0.18359113731692728,0.4791666666666667,0.4375,0.525,0.4791666666666667,0.4791666666666667,0.5,-0.020833333333333315,-0.0625,0.025000000000000022,0.8460769615192404
age,30-49,65+,steered,14.0,Steered N=14,Q4,121,242,0.45422655396788736,0.4669421487603306,0.4131198347107438,0.5206611570247934,0.4669421487603306,0.4669421487603306,0.5,-0.03305785123966942,-0.08688016528925618,0.02066115702479343,0.9070464767616192
age,30-49,65+,steered,16.0,Steered N=16,All,482,964,0.19746946466702953,0.48858921161825725,0.4678423236514523,0.5114107883817427,0.48858921161825725,0.48858921161825725,0.5,-0.011410788381742754,-0.032157676348547715,0.011410788381742698,0.8525737131434283
age,30-49,65+,steered,16.0,Steered N=16,Q1,120,240,0.0453729179841157,0.5208333333333334,0.4791666666666667,0.5583333333333333,0.5208333333333334,0.5208333333333334,0.5,0.02083333333333337,-0.020833333333333315,0.05833333333333335,0.17491254372813594
age,30-49,65+,steered,16.0,Steered N=16,Q2,121,242,0.10531555622536115,0.48760330578512395,0.44214876033057854,0.5330578512396694,0.48760330578512395,0.48760330578512395,0.5,-0.012396694214876047,-0.05785123966942146,0.03305785123966942,0.7361319340329835
age,30-49,65+,steered,16.0,Steered N=16,Q3,120,240,0.18359113731692728,0.4791666666666667,0.43333333333333335,0.525,0.4791666666666667,0.4791666666666667,0.5,-0.020833333333333315,-0.06666666666666665,0.025000000000000022,0.8445777111444278
age,30-49,65+,steered,16.0,Steered N=16,Q4,121,242,0.45422655396788736,0.4669421487603306,0.41735537190082644,0.5165289256198347,0.4669421487603306,0.4669421487603306,0.5,-0.03305785123966942,-0.08264462809917356,0.016528925619834656,0.9070464767616192
age,30-49,65+,steered,18.0,Steered N=18,All,482,964,0.19746946466702953,0.4854771784232365,0.46265560165975106,0.508298755186722,0.4854771784232365,0.4854771784232365,0.5,-0.01452282157676349,-0.03734439834024894,0.008298755186721962,0.8895552223888056
age,30-49,65+,steered,18.0,Steered N=18,Q1,120,240,0.0453729179841157,0.5166666666666667,0.4791666666666667,0.5541666666666667,0.5166666666666667,0.5166666666666667,0.5,0.01666666666666672,-0.020833333333333315,0.054166666666666696,0.22088955522238882
age,30-49,65+,steered,18.0,Steered N=18,Q2,121,242,0.10531555622536115,0.48760330578512395,0.4462809917355372,0.5330578512396694,0.48760330578512395,0.48760330578512395,0.5,-0.012396694214876047,-0.0537190082644628,0.03305785123966942,0.7331334332833583
age,30-49,65+,steered,18.0,Steered N=18,Q3,120,240,0.18359113731692728,0.475,0.42916666666666664,0.5208333333333334,0.475,0.475,0.5,-0.025000000000000022,-0.07083333333333336,0.02083333333333337,0.8835582208895553
age,30-49,65+,steered,18.0,Steered N=18,Q4,121,242,0.45422655396788736,0.4628099173553719,0.4090909090909091,0.512396694214876,0.4628099173553719,0.4628099173553719,0.5,-0.037190082644628086,-0.09090909090909088,0.012396694214875992,0.9245377311344328
age,30-49,65+,steered,20.0,Steered N=20,All,482,964,0.19746946466702953,0.48651452282157676,0.46470435684647304,0.5103734439834025,0.48651452282157676,0.48651452282157676,0.5,-0.013485477178423244,-0.03529564315352696,0.010373443983402453,0.8820589705147426
age,30-49,65+,steered,20.0,Steered N=20,Q1,120,240,0.0453729179841157,0.5208333333333334,0.48322916666666665,0.5625,0.5208333333333334,0.5208333333333334,0.5,0.02083333333333337,-0.01677083333333332,0.0625,0.17891054472763618
age,30-49,65+,steered,20.0,Steered N=20,Q2,121,242,0.10531555622536115,0.48760330578512395,0.44214876033057854,0.5289256198347108,0.48760330578512395,0.48760330578512395,0.5,-0.012396694214876047,-0.05785123966942146,0.02892561983471076,0.7331334332833583
age,30-49,65+,steered,20.0,Steered N=20,Q3,120,240,0.18359113731692728,0.475,0.42906249999999996,0.525,0.475,0.475,0.5,-0.025000000000000022,-0.07093750000000001,0.025000000000000022,0.8725637181409296
age,30-49,65+,steered,20.0,Steered N=20,Q4,121,242,0.45422655396788736,0.4628099173553719,0.4090909090909091,0.5165289256198347,0.4628099173553719,0.4628099173553719,0.5,-0.037190082644628086,-0.09090909090909088,0.016528925619834656,0.935032483758121
education,Less than high school,High school graduate,declared,,Declared,All,486,972,0.1685863093397156,0.22633744855967078,0.2037037037037037,0.25,0.22633744855967078,0.22633744855967078,0.3333333333333333,-0.10699588477366254,-0.12962962962962962,-0.08333333333333331,1.0
education,Less than high school,High school graduate,declared,,Declared,Q1,121,242,0.05022713243882999,0.1859504132231405,0.14049586776859505,0.23140495867768596,0.1859504132231405,0.1859504132231405,0.3333333333333333,-0.14738292011019283,-0.19283746556473827,-0.10192837465564736,1.0
education,Less than high school,High school graduate,declared,,Declared,Q2,122,244,0.10533572781477823,0.19672131147540983,0.1557377049180328,0.23770491803278687,0.19672131147540983,0.19672131147540983,0.3333333333333333,-0.13661202185792348,-0.17759562841530052,-0.09562841530054644,1.0
education,Less than high school,High school graduate,declared,,Declared,Q3,121,242,0.1744355733262929,0.2396694214876033,0.19421487603305784,0.28522727272727216,0.2396694214876033,0.2396694214876033,0.3333333333333333,-0.09366391184573,-0.13911845730027547,-0.04810606060606116,0.9995002498750625
education,Less than high school,High school graduate,declared,,Declared,Q4,122,244,0.3434245913780245,0.2827868852459016,0.2336065573770492,0.3319672131147541,0.2827868852459016,0.2827868852459016,0.3333333333333333,-0.050546448087431695,-0.09972677595628412,-0.0013661202185792365,0.9820089955022488
education,Less than high school,College graduate/some postgrad,declared,,Declared,All,486,972,0.25089930296449475,0.4331275720164609,0.411522633744856,0.4547325102880658,0.4331275720164609,0.4331275720164609,0.3333333333333333,0.09979423868312759,0.07818930041152267,0.12139917695473251,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,declared,,Declared,Q1,121,242,0.06905410319135591,0.35537190082644626,0.3140495867768595,0.40082644628099173,0.35537190082644626,0.35537190082644626,0.3333333333333333,0.02203856749311295,-0.019283746556473802,0.06749311294765842,0.13943028485757122
education,Less than high school,College graduate/some postgrad,declared,,Declared,Q2,122,244,0.15552976945782074,0.4057377049180328,0.36475409836065575,0.44672131147540983,0.4057377049180328,0.4057377049180328,0.3333333333333333,0.07240437158469948,0.03142076502732244,0.11338797814207652,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,declared,,Declared,Q3,121,242,0.26784469192948973,0.4793388429752066,0.4380165289256198,0.5206611570247934,0.4793388429752066,0.4793388429752066,0.3333333333333333,0.1460055096418733,0.1046831955922865,0.18732782369146012,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,declared,,Declared,Q4,122,244,0.5098170094858034,0.4918032786885246,0.45081967213114754,0.5327868852459017,0.4918032786885246,0.4918032786885246,0.3333333333333333,0.15846994535519127,0.11748633879781423,0.19945355191256836,0.0004997501249375312
education,Less than high school,High school graduate,steered,0.0,Neutral (N=0),All,486,972,0.1685863093397156,0.2139917695473251,0.1934156378600823,0.23559670781893005,0.2139917695473251,0.2139917695473251,0.3333333333333333,-0.11934156378600821,-0.139917695473251,-0.09773662551440326,1.0
education,Less than high school,High school graduate,steered,0.0,Neutral (N=0),Q1,121,242,0.05022713243882999,0.1859504132231405,0.1446280991735537,0.22727272727272727,0.1859504132231405,0.1859504132231405,0.3333333333333333,-0.14738292011019283,-0.1887052341597796,-0.10606060606060605,1.0
education,Less than high school,High school graduate,steered,0.0,Neutral (N=0),Q2,122,244,0.10533572781477823,0.20081967213114754,0.1598360655737705,0.24180327868852458,0.20081967213114754,0.20081967213114754,0.3333333333333333,-0.13251366120218577,-0.1734972677595628,-0.09153005464480873,1.0
education,Less than high school,High school graduate,steered,0.0,Neutral (N=0),Q3,121,242,0.1744355733262929,0.2231404958677686,0.18181818181818182,0.2644628099173554,0.2231404958677686,0.2231404958677686,0.3333333333333333,-0.11019283746556471,-0.1515151515151515,-0.06887052341597794,1.0
education,Less than high school,High school graduate,steered,0.0,Neutral (N=0),Q4,122,244,0.3434245913780245,0.2459016393442623,0.20081967213114754,0.28688524590163933,0.2459016393442623,0.2459016393442623,0.3333333333333333,-0.08743169398907102,-0.13251366120218577,-0.046448087431693985,1.0
education,Less than high school,College graduate/some postgrad,steered,0.0,Neutral (N=0),All,486,972,0.25089930296449475,0.411522633744856,0.3940329218106996,0.426980452674897,0.411522633744856,0.411522633744856,0.3333333333333333,0.07818930041152267,0.060699588477366284,0.0936471193415637,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,0.0,Neutral (N=0),Q1,121,242,0.06905410319135591,0.36363636363636365,0.32231404958677684,0.40082644628099173,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.03030303030303033,-0.011019283746556474,0.06749311294765842,0.06496751624187906
education,Less than high school,College graduate/some postgrad,steered,0.0,Neutral (N=0),Q2,122,244,0.15552976945782074,0.4139344262295082,0.38114754098360654,0.44672131147540983,0.4139344262295082,0.4139344262295082,0.3333333333333333,0.0806010928961749,0.04781420765027322,0.11338797814207652,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,0.0,Neutral (N=0),Q3,121,242,0.26784469192948973,0.4214876033057851,0.3884297520661157,0.45041322314049587,0.4214876033057851,0.4214876033057851,0.3333333333333333,0.0881542699724518,0.05509641873278237,0.11707988980716255,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,0.0,Neutral (N=0),Q4,122,244,0.5098170094858034,0.44672131147540983,0.4180327868852459,0.4713114754098361,0.44672131147540983,0.44672131147540983,0.3333333333333333,0.11338797814207652,0.0846994535519126,0.13797814207650277,0.0004997501249375312
education,Less than high school,High school graduate,steered,2.0,Steered N=2,All,486,972,0.1685863093397156,0.37962962962962965,0.3487654320987654,0.4104938271604938,0.37962962962962965,0.37962962962962965,0.3333333333333333,0.046296296296296335,0.015432098765432112,0.0771604938271605,0.0014992503748125937
education,Less than high school,High school graduate,steered,2.0,Steered N=2,Q1,121,242,0.05022713243882999,0.359504132231405,0.2975206611570248,0.4214876033057851,0.359504132231405,0.359504132231405,0.3333333333333333,0.026170798898071668,-0.03581267217630851,0.0881542699724518,0.20539730134932535
education,Less than high school,High school graduate,steered,2.0,Steered N=2,Q2,122,244,0.10533572781477823,0.35655737704918034,0.29918032786885246,0.4139344262295082,0.35655737704918034,0.35655737704918034,0.3333333333333333,0.02322404371584702,-0.03415300546448086,0.0806010928961749,0.2193903048475762
education,Less than high school,High school graduate,steered,2.0,Steered N=2,Q3,121,242,0.1744355733262929,0.3677685950413223,0.30578512396694213,0.4297520661157025,0.3677685950413223,0.3677685950413223,0.3333333333333333,0.034435261707988996,-0.027548209366391185,0.09641873278236918,0.12843578210894552
education,Less than high school,High school graduate,steered,2.0,Steered N=2,Q4,122,244,0.3434245913780245,0.4344262295081967,0.36885245901639346,0.5040983606557377,0.4344262295081967,0.4344262295081967,0.3333333333333333,0.10109289617486339,0.03551912568306015,0.17076502732240434,0.0024987506246876563
education,Less than high school,College graduate/some postgrad,steered,2.0,Steered N=2,All,486,972,0.25089930296449475,0.36728395061728397,0.3395061728395062,0.3950617283950617,0.36728395061728397,0.36728395061728397,0.3333333333333333,0.03395061728395066,0.006172839506172867,0.06172839506172839,0.010994502748625687
education,Less than high school,College graduate/some postgrad,steered,2.0,Steered N=2,Q1,121,242,0.06905410319135591,0.34297520661157027,0.2892561983471074,0.40082644628099173,0.34297520661157027,0.34297520661157027,0.3333333333333333,0.009641873278236957,-0.0440771349862259,0.06749311294765842,0.35732133933033483
education,Less than high school,College graduate/some postgrad,steered,2.0,Steered N=2,Q2,122,244,0.15552976945782074,0.36475409836065575,0.3114754098360656,0.4180327868852459,0.36475409836065575,0.36475409836065575,0.3333333333333333,0.03142076502732244,-0.02185792349726773,0.0846994535519126,0.12643678160919541
education,Less than high school,College graduate/some postgrad,steered,2.0,Steered N=2,Q3,121,242,0.26784469192948973,0.3925619834710744,0.3347107438016529,0.45041322314049587,0.3925619834710744,0.3925619834710744,0.3333333333333333,0.05922865013774109,0.0013774104683195731,0.11707988980716255,0.02348825587206397
education,Less than high school,College graduate/some postgrad,steered,2.0,Steered N=2,Q4,122,244,0.5098170094858034,0.36885245901639346,0.3237704918032787,0.4180327868852459,0.36885245901639346,0.36885245901639346,0.3333333333333333,0.03551912568306015,-0.0095628415300546,0.0846994535519126,0.0769615192403798
education,Less than high school,High school graduate,steered,4.0,Steered N=4,All,486,972,0.1685863093397156,0.37037037037037035,0.3405349794238683,0.39814814814814814,0.37037037037037035,0.37037037037037035,0.3333333333333333,0.037037037037037035,0.007201646090534974,0.06481481481481483,0.0074962518740629685
education,Less than high school,High school graduate,steered,4.0,Steered N=4,Q1,121,242,0.05022713243882999,0.35537190082644626,0.29338842975206614,0.41735537190082644,0.35537190082644626,0.35537190082644626,0.3333333333333333,0.02203856749311295,-0.03994490358126718,0.08402203856749313,0.23488255872063968
education,Less than high school,High school graduate,steered,4.0,Steered N=4,Q2,122,244,0.10533572781477823,0.3401639344262295,0.2827868852459016,0.3975409836065574,0.3401639344262295,0.3401639344262295,0.3333333333333333,0.0068306010928961824,-0.050546448087431695,0.06420765027322406,0.42978510744627685
education,Less than high school,High school graduate,steered,4.0,Steered N=4,Q3,121,242,0.1744355733262929,0.38016528925619836,0.32231404958677684,0.44214876033057854,0.38016528925619836,0.38016528925619836,0.3333333333333333,0.04683195592286504,-0.011019283746556474,0.10881542699724522,0.06846576711644178
education,Less than high school,High school graduate,steered,4.0,Steered N=4,Q4,122,244,0.3434245913780245,0.4057377049180328,0.3442622950819672,0.4713114754098361,0.4057377049180328,0.4057377049180328,0.3333333333333333,0.07240437158469948,0.010928961748633892,0.13797814207650277,0.013493253373313344
education,Less than high school,College graduate/some postgrad,steered,4.0,Steered N=4,All,486,972,0.25089930296449475,0.345679012345679,0.3209619341563786,0.3724279835390947,0.34670781893004116,0.3461934156378601,0.3333333333333333,0.012860082304526788,-0.012358539094650204,0.03909465020576136,0.15142428785607195
education,Less than high school,College graduate/some postgrad,steered,4.0,Steered N=4,Q1,121,242,0.06905410319135591,0.29338842975206614,0.24380165289256198,0.3430785123966937,0.2975206611570248,0.29545454545454547,0.3333333333333333,-0.037878787878787845,-0.08746556473829198,0.01377410468319562,0.9270364817591205
education,Less than high school,College graduate/some postgrad,steered,4.0,Steered N=4,Q2,122,244,0.15552976945782074,0.36065573770491804,0.3073770491803279,0.4098360655737705,0.36065573770491804,0.36065573770491804,0.3333333333333333,0.02732240437158473,-0.025956284153005438,0.07650273224043719,0.16691654172913542
education,Less than high school,College graduate/some postgrad,steered,4.0,Steered N=4,Q3,121,242,0.26784469192948973,0.35537190082644626,0.2975206611570248,0.4132231404958678,0.35537190082644626,0.35537190082644626,0.3333333333333333,0.02203856749311295,-0.03581267217630851,0.07988980716253447,0.18940529735132433
education,Less than high school,College graduate/some postgrad,steered,4.0,Steered N=4,Q4,122,244,0.5098170094858034,0.3729508196721312,0.3237704918032787,0.42213114754098363,0.3729508196721312,0.3729508196721312,0.3333333333333333,0.03961748633879786,-0.0095628415300546,0.08879781420765032,0.062468765617191405
education,Less than high school,High school graduate,steered,6.0,Steered N=6,All,486,972,0.1685863093397156,0.37962962962962965,0.3487654320987654,0.4094650205761317,0.37962962962962965,0.37962962962962965,0.3333333333333333,0.046296296296296335,0.015432098765432112,0.0761316872427984,0.0014992503748125937
education,Less than high school,High school graduate,steered,6.0,Steered N=6,Q1,121,242,0.05022713243882999,0.36363636363636365,0.2975206611570248,0.4256198347107438,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.03030303030303033,-0.03581267217630851,0.09228650137741051,0.1854072963518241
education,Less than high school,High school graduate,steered,6.0,Steered N=6,Q2,122,244,0.10533572781477823,0.3442622950819672,0.28688524590163933,0.4016393442622951,0.3442622950819672,0.3442622950819672,0.3333333333333333,0.010928961748633892,-0.046448087431693985,0.06830601092896177,0.37181409295352325
