attribute,class_label,magnitude,mean_entropy_nats,mean_normalized_entropy,mean_effective_options,mean_top_mass,mean_nonordinal_mass,mean_top_is_nonordinal,mean_top_mass_ge_0_9,mean_near_uniform,mean_low_entropy,n_questions
gender,female,16.0,1.0948417598608395,0.8369745705680025,3.0425129881991904,0.5300715887902357,0.01088300060835894,0.020242914979757085,0.0,0.030364372469635626,0.0,494
gender,female,18.0,1.114289620118738,0.8505361860433589,3.1035107352379927,0.5099783424412485,0.010457231206721367,0.020242914979757085,0.0,0.02631578947368421,0.0,494
gender,female,20.0,1.137415741441084,0.8669047364415057,3.1800130739193344,0.4841220501324098,0.0097186434005762,0.020242914979757085,0.0,0.02834008097165992,0.0,494
gender,male,0.0,0.9080907348955282,0.6920315128801884,2.5948205340732415,0.6224885802140028,0.00164569997079916,0.0,0.07692307692307693,0.06275303643724696,0.004048582995951417,494
gender,male,2.0,0.9061056980707418,0.6953428730882226,2.597266329855039,0.6290188860299775,0.0015099897095852564,0.0,0.0708502024291498,0.06680161943319839,0.0020242914979757085,494
gender,male,4.0,0.9261721443757605,0.71121335242128,2.677246126129172,0.6126273151605645,0.0013385380893169757,0.0,0.0931174089068826,0.13765182186234817,0.0020242914979757085,494
gender,male,6.0,0.9001635571187802,0.6907692101195422,2.6318353254901408,0.626454121728655,0.0013380826336101596,0.0,0.13765182186234817,0.1417004048582996,0.01417004048582996,494
gender,male,8.0,0.9103415811056995,0.6977280555742595,2.62787045799993,0.6250945034647442,0.001916942082045369,0.0,0.10931174089068826,0.07894736842105263,0.008097165991902834,494
gender,male,10.0,1.0509157559102351,0.802408689067091,2.9642472936930733,0.5458997612807388,0.002542050029897485,0.0020242914979757085,0.02631578947368421,0.09109311740890688,0.0,494
gender,male,12.0,1.1614475923155745,0.8850815130282629,3.2701706738821836,0.47000330961145864,0.0029635455481989994,0.0020242914979757085,0.0,0.1902834008097166,0.0,494
gender,male,14.0,1.191069212949598,0.9081656133565434,3.3562084105948546,0.44716724070437985,0.0030165185043614915,0.0020242914979757085,0.0,0.242914979757085,0.0,494
gender,male,16.0,1.192853072481707,0.9100385959146128,3.3586529631140545,0.44776823122264053,0.0028938077694940826,0.0,0.0,0.21052631578947367,0.0,494
gender,male,18.0,1.1890129905336548,0.9072986165478704,3.3439177358422834,0.45359096895182943,0.002692029098819422,0.0,0.0,0.15789473684210525,0.0,494
gender,male,20.0,1.1839030046445513,0.9033921176598124,3.325890069786935,0.4605495030819604,0.0024849021709269906,0.0,0.0,0.08906882591093117,0.0,494
socioeco,high,0.0,0.9080907348955282,0.6920315128801884,2.5948205340732415,0.6224885802140028,0.00164569997079916,0.0,0.07692307692307693,0.06275303643724696,0.004048582995951417,494
socioeco,high,2.0,0.9034572757165215,0.6902388083775887,2.5869959981310857,0.6291640993321816,0.0016211347560615953,0.0,0.0708502024291498,0.0708502024291498,0.010121457489878543,494
socioeco,high,4.0,0.9641020423714023,0.7378194652422491,2.7317581361097107,0.5967669642865302,0.0018774070881077416,0.0,0.03643724696356275,0.11538461538461539,0.008097165991902834,494
socioeco,high,6.0,1.0302523864189979,0.7858772131954996,2.8984725267826623,0.5537036032398134,0.0026190973973433643,0.0,0.016194331983805668,0.08299595141700405,0.0,494
socioeco,high,8.0,1.06676355644155,0.8111107529003675,2.9997441431140657,0.5334631873242235,0.0036407055737270543,0.0020242914979757085,0.008097165991902834,0.10526315789473684,0.0,494
socioeco,high,10.0,1.104620613655375,0.8393003434607423,3.1171288109476083,0.5078166413584887,0.004226886211248007,0.0,0.008097165991902834,0.1396761133603239,0.0,494
socioeco,high,12.0,1.1427241339755916,0.867589016332244,3.23687416538341,0.48316283154785317,0.004530546046123572,0.0020242914979757085,0.004048582995951417,0.21052631578947367,0.0,494
socioeco,high,14.0,1.1703091016149572,0.8878297856404155,3.3238256469012093,0.46788092198904174,0.004502335974325827,0.0,0.006072874493927126,0.242914979757085,0.0,494
