attribute,class_label,magnitude,mean_entropy_nats,mean_normalized_entropy,mean_effective_options,mean_top_mass,mean_nonordinal_mass,mean_top_is_nonordinal,mean_top_mass_ge_0_9,mean_near_uniform,mean_low_entropy,n_questions
age,older_adult,6.0,1.1066932470703315,0.8422029850782645,3.0797999714001865,0.5116752425814819,0.0036778818134339643,0.0,0.0,0.0,0.0,494
age,older_adult,8.0,1.1003873701146238,0.837027838512889,3.0605463266673523,0.5206921505217375,0.003507697346690776,0.0,0.0,0.0,0.0,494
age,older_adult,10.0,1.0991015014896448,0.8359482747463434,3.0564525027467573,0.5224509813576442,0.003445331935190956,0.0,0.0,0.0,0.0,494
age,older_adult,12.0,1.0965168716595797,0.8339012983212863,3.0483679849875753,0.5253858800019637,0.0033998551260301904,0.0,0.0,0.0,0.0,494
age,older_adult,14.0,1.0953865768790114,0.8328735752696148,3.0451385381193026,0.5260386865292139,0.003360637551645512,0.0,0.0,0.0,0.0,494
age,older_adult,16.0,1.0917577994374932,0.8299911579746734,3.034124419520525,0.5306795643007383,0.003308565325117342,0.0,0.0,0.0,0.0,494
age,older_adult,18.0,1.0925467642899644,0.8305582926730333,3.036597244240781,0.5290776704763683,0.0033008919770496,0.0,0.0,0.0,0.0,494
age,older_adult,20.0,1.092714457403631,0.8306714974054937,3.037072626515568,0.5296137853907232,0.0032862290012338298,0.0,0.0,0.0,0.0,494
education,college and more,0.0,0.18687959335521254,0.14053028233855472,1.2590715574155766,0.9205946852129716,0.008459676410151827,0.008097165991902834,0.7469635627530364,0.006072874493927126,0.6619433198380567,494
education,college and more,2.0,1.1412528350152054,0.8825834894656205,3.1588772358171755,0.44601982653014627,0.0153253896580089,0.020242914979757085,0.0,0.27530364372469635,0.0,494
education,college and more,4.0,1.1564438444328697,0.8936438145198078,3.2041646217311563,0.44084224041371883,0.014825501566048149,0.020242914979757085,0.0,0.31781376518218624,0.0,494
education,college and more,6.0,1.1594437357922531,0.8956133489326864,3.2139416780715386,0.4476554008837124,0.014667566813112598,0.024291497975708502,0.0,0.3319838056680162,0.0,494
education,college and more,8.0,1.1593776205723894,0.8954461492168715,3.2138783847307515,0.4519659011546666,0.014599628431162512,0.024291497975708502,0.0,0.3522267206477733,0.0,494
education,college and more,10.0,1.1592208950893372,0.8952088133247715,3.2134938418535826,0.45510267633401746,0.014568562544878769,0.024291497975708502,0.0,0.3582995951417004,0.0,494
education,college and more,12.0,1.1609787797322797,0.8964354248328091,3.219506773629337,0.45385381539814185,0.014535586344632595,0.024291497975708502,0.0,0.3603238866396761,0.0,494
education,college and more,14.0,1.1611925542494683,0.8966048297472734,3.2202771741919163,0.4557530641690085,0.0145445702119545,0.024291497975708502,0.0,0.3603238866396761,0.0,494
education,college and more,16.0,1.1609898870250774,0.8964285371121772,3.21957014166266,0.4554495896578448,0.014509481444653126,0.024291497975708502,0.0,0.3603238866396761,0.0,494
education,college and more,18.0,1.1605054739739398,0.8960018016707321,3.218260832462562,0.4571632448758705,0.01452908624224744,0.024291497975708502,0.0,0.3603238866396761,0.0,494
education,college and more,20.0,1.1609282373707046,0.8963263975438274,3.2197096673154726,0.4573923043944406,0.014524200125711777,0.024291497975708502,0.0,0.3603238866396761,0.0,494
education,high school,0.0,0.18687959335521254,0.14053028233855472,1.2590715574155766,0.9205946852129716,0.008459676410151827,0.008097165991902834,0.7469635627530364,0.006072874493927126,0.6619433198380567,494
education,high school,2.0,1.1479909688978722,0.8730707187294393,3.224132301865895,0.44448350530730824,0.0027993303720223422,0.004048582995951417,0.0,0.0708502024291498,0.0,494
education,high school,4.0,1.0975885982041735,0.8328054959972223,3.064866208488916,0.47819669954091887,0.0030650295041144437,0.004048582995951417,0.0,0.0,0.0,494
education,high school,6.0,1.0769277694245276,0.8167458244838504,3.0016053506889895,0.49086514451296825,0.003156754535489224,0.004048582995951417,0.0,0.0,0.0,494
education,high school,8.0,1.0654274577804275,0.8078042015624858,2.9671633761179623,0.4968133025384534,0.0032070966469443184,0.004048582995951417,0.0,0.0,0.0,494
education,high school,10.0,1.0592433001330608,0.8030546613756856,2.948735225668869,0.500905002238376,0.0032261949017668265,0.004048582995951417,0.0,0.0,0.0,494
