qkey,attribute,class_label,group,channel,magnitude,wasserstein,total_variation
FUD33B_W34,socioeco,low,"Less than $30,000",steered,7.0,0.23925926,0.3989450299999999
FUD33B_W34,socioeco,low,"Less than $30,000",steered,9.0,0.24381552242633095,0.42403578926206653
FUD33B_W34,socioeco,low,"Less than $30,000",steered,13.0,0.2634695271805889,0.5004997992086532
FUD33B_W34,socioeco,mid,"$50,000-$75,000",steered,0.0,0.2465590475344095,0.3545255264547447
FUD33B_W34,socioeco,mid,"$50,000-$75,000",steered,1.0,0.2129525622314813,0.34933836994032963
FUD33B_W34,socioeco,mid,"$50,000-$75,000",steered,3.0,0.18053406171472838,0.32685294698192713
FUD33B_W34,socioeco,mid,"$50,000-$75,000",steered,5.0,0.16878542831214566,0.276624297233757
FUD33B_W34,socioeco,mid,"$50,000-$75,000",steered,7.0,0.18423084290275357,0.2451411037477869
FUD33B_W34,socioeco,mid,"$50,000-$75,000",steered,9.0,0.21773729303022255,0.2498526356481879
FUD33B_W34,socioeco,mid,"$50,000-$75,000",steered,13.0,0.26425631668465105,0.28390928390955705
FUD33B_W34,socioeco,high,"$100,000 or more",steered,0.0,0.22271162123549007,0.30691697468228335
FUD33B_W34,socioeco,high,"$100,000 or more",steered,1.0,0.2440760531502179,0.30575575223938845
FUD33B_W34,socioeco,high,"$100,000 or more",steered,3.0,0.22573664146587286,0.29372819542972534
FUD33B_W34,socioeco,high,"$100,000 or more",steered,5.0,0.15277828734186383,0.2731104573095924
FUD33B_W34,socioeco,high,"$100,000 or more",steered,7.0,0.13426817054093998,0.26853634108187996
FUD33B_W34,socioeco,high,"$100,000 or more",steered,9.0,0.13682976673130318,0.26018116387572654
FUD33B_W34,socioeco,high,"$100,000 or more",steered,13.0,0.2070847934290272,0.2127129751327426
FUD35_W34,gender,male,Male,steered,0.0,0.8165162499999999,0.5792187200000001
FUD35_W34,gender,male,Male,steered,1.0,0.7204972745057064,0.5624066686370754
FUD35_W34,gender,male,Male,steered,3.0,0.6646474557888334,0.4846762514390852
FUD35_W34,gender,male,Male,steered,5.0,0.5272517645604914,0.4612549442466506
FUD35_W34,gender,male,Male,steered,7.0,0.683637756684984,0.5027047241201681
FUD35_W34,gender,male,Male,steered,9.0,0.5943605346688892,0.4603313976163228
FUD35_W34,gender,male,Male,steered,13.0,0.5947947964973634,0.3965818139576539
FUD35_W34,gender,female,Female,steered,0.0,0.8562230800000001,0.53957694
FUD35_W34,gender,female,Female,steered,1.0,1.1265387010372585,0.6221768688786222
FUD35_W34,gender,female,Female,steered,3.0,1.44141031522667,0.7242336425492433
FUD35_W34,gender,female,Female,steered,5.0,1.3956424213572356,0.66748543498709
FUD35_W34,gender,female,Female,steered,7.0,1.22845162,0.59914142
FUD35_W34,gender,female,Female,steered,9.0,0.8733682227352544,0.46135626259351936
FUD35_W34,gender,female,Female,steered,13.0,0.27950485258621033,0.20688167401266222
FUD35_W34,age,adult,30-49,steered,0.0,0.8137393800000001,0.5480637500000001
FUD35_W34,age,adult,30-49,steered,1.0,0.9134377220324256,0.5335913764452451
FUD35_W34,age,adult,30-49,steered,3.0,1.257112747345879,0.6153258863129514
FUD35_W34,age,adult,30-49,steered,5.0,1.30067584228558,0.595583758804493
FUD35_W34,age,adult,30-49,steered,7.0,1.2174252997107948,0.5120267535031539
FUD35_W34,age,adult,30-49,steered,9.0,1.0904725023944533,0.49581926207572685
FUD35_W34,age,adult,30-49,steered,13.0,0.80486142,0.41942716999999996
FUD35_W34,age,older_adult,65+,steered,0.0,0.8511235369546609,0.568856693116629
FUD35_W34,age,older_adult,65+,steered,1.0,0.8454865831832412,0.5750294597174
FUD35_W34,age,older_adult,65+,steered,3.0,0.8478019515219803,0.5086161749138383
FUD35_W34,age,older_adult,65+,steered,5.0,0.7695056522432233,0.47175859105994294
FUD35_W34,age,older_adult,65+,steered,7.0,0.8021418944355114,0.6114357588030667
FUD35_W34,age,older_adult,65+,steered,9.0,0.8772959702157652,0.6647640527247335
FUD35_W34,age,older_adult,65+,steered,13.0,0.8842210315941764,0.6695182135710892
FUD35_W34,education,some schooling,Less than high school,steered,0.0,0.6964801500000002,0.51724696
FUD35_W34,education,some schooling,Less than high school,steered,1.0,0.7208717413883101,0.53707547103133
FUD35_W34,education,some schooling,Less than high school,steered,3.0,0.8184901168019719,0.531893172661607
FUD35_W34,education,some schooling,Less than high school,steered,5.0,0.8262455667635507,0.5084531287172577
FUD35_W34,education,some schooling,Less than high school,steered,7.0,0.809351847459254,0.4934233457634416
FUD35_W34,education,some schooling,Less than high school,steered,9.0,0.7428081215042324,0.4775417688570087
FUD35_W34,education,some schooling,Less than high school,steered,13.0,0.5048502300000002,0.42105862000000005
FUD35_W34,education,high school,High school graduate,steered,0.0,0.9070366763955298,0.5817718929874771
FUD35_W34,education,high school,High school graduate,steered,1.0,0.8549349961750476,0.5315039961975452
FUD35_W34,education,high school,High school graduate,steered,3.0,0.721897787239052,0.3718577031056394
FUD35_W34,education,high school,High school graduate,steered,5.0,0.5733312370397392,0.3599164659206857
FUD35_W34,education,high school,High school graduate,steered,7.0,0.3670155161327912,0.33350818769724133
FUD35_W34,education,high school,High school graduate,steered,9.0,0.42299408815132816,0.34634764363461656
FUD35_W34,education,high school,High school graduate,steered,13.0,0.6121995195794246,0.46870299298747714
FUD35_W34,education,college and more,College graduate/some postgrad,steered,0.0,0.8288651100000001,0.6073563200000001
FUD35_W34,education,college and more,College graduate/some postgrad,steered,1.0,0.8401139811567702,0.6016766974967995
FUD35_W34,education,college and more,College graduate/some postgrad,steered,3.0,0.9575589827136196,0.5860163765721887
FUD35_W34,education,college and more,College graduate/some postgrad,steered,5.0,0.9304732577861891,0.5276285300584485
FUD35_W34,education,college and more,College graduate/some postgrad,steered,7.0,0.6283534688431287,0.45102188751404737
FUD35_W34,education,college and more,College graduate/some postgrad,steered,9.0,0.4554594576027988,0.4554594576027988
FUD35_W34,education,college and more,College graduate/some postgrad,steered,13.0,0.3888648469481729,0.3888648469481729
FUD35_W34,socioeco,low,"Less than $30,000",steered,0.0,0.7712873699999999,0.49767453000000006
FUD35_W34,socioeco,low,"Less than $30,000",steered,1.0,0.7253159450432742,0.5181349930686044
FUD35_W34,socioeco,low,"Less than $30,000",steered,3.0,0.6822639254243379,0.5487364506841849
FUD35_W34,socioeco,low,"Less than $30,000",steered,5.0,0.6873041068696817,0.5625868327284048
FUD35_W34,socioeco,low,"Less than $30,000",steered,7.0,0.6032264851411497,0.5717243981827788
FUD35_W34,socioeco,low,"Less than $30,000",steered,9.0,0.6575003423944112,0.5810010081923039
FUD35_W34,socioeco,low,"Less than $30,000",steered,13.0,0.7312372644325027,0.5879060094150216
FUD35_W34,socioeco,mid,"$50,000-$75,000",steered,0.0,0.892122233455326,0.5868221670630256
FUD35_W34,socioeco,mid,"$50,000-$75,000",steered,1.0,1.0426063887458183,0.5778058315455816
FUD35_W34,socioeco,mid,"$50,000-$75,000",steered,3.0,1.1957828536600834,0.5355515631241659
FUD35_W34,socioeco,mid,"$50,000-$75,000",steered,5.0,0.967016936421089,0.4558200980513065
FUD35_W34,socioeco,mid,"$50,000-$75,000",steered,7.0,0.7752450375829332,0.39190271649920755
FUD35_W34,socioeco,mid,"$50,000-$75,000",steered,9.0,0.7139249278089561,0.3680098563923003
FUD35_W34,socioeco,mid,"$50,000-$75,000",steered,13.0,0.512405862439161,0.27690935914588677
FUD35_W34,socioeco,high,"$100,000 or more",steered,0.0,0.832086822854972,0.6049830972446351
FUD35_W34,socioeco,high,"$100,000 or more",steered,1.0,0.7291452650373756,0.5892923004860751
FUD35_W34,socioeco,high,"$100,000 or more",steered,3.0,0.38213227865307714,0.37873186650073715
FUD35_W34,socioeco,high,"$100,000 or more",steered,5.0,0.04725503712759488,0.04029124891277935
FUD35_W34,socioeco,high,"$100,000 or more",steered,7.0,0.18613659438304614,0.15074487774702997
FUD35_W34,socioeco,high,"$100,000 or more",steered,9.0,0.29779910914112373,0.1951439359192792
FUD35_W34,socioeco,high,"$100,000 or more",steered,13.0,0.20675153538383573,0.15170809570433588
FUD37A_W34,gender,male,Male,steered,0.0,0.8086419738202473,0.5890002616043369
FUD37A_W34,gender,male,Male,steered,1.0,0.8793892044509527,0.6077279122526089
FUD37A_W34,gender,male,Male,steered,3.0,0.9144420056248449,0.6117458532583752
FUD37A_W34,gender,male,Male,steered,5.0,0.9309801631617327,0.6112195456344474
FUD37A_W34,gender,male,Male,steered,7.0,0.9373899515182821,0.61622421728939
FUD37A_W34,gender,male,Male,steered,9.0,0.6560161121631708,0.4696335999710096
FUD37A_W34,gender,male,Male,steered,13.0,0.5197846599999999,0.28762942999999996
FUD37A_W34,gender,female,Female,steered,0.0,0.9088055948184269,0.6221284386277899
FUD37A_W34,gender,female,Female,steered,1.0,0.8004323989613131,0.5908828537111988
FUD37A_W34,gender,female,Female,steered,3.0,0.5317569966617892,0.5240030863229207
FUD37A_W34,gender,female,Female,steered,5.0,0.6372034096652659,0.49470574664147576
FUD37A_W34,gender,female,Female,steered,7.0,0.5840676014245757,0.5042255210798599
FUD37A_W34,gender,female,Female,steered,9.0,0.4784636775033798,0.4424492388307295
FUD37A_W34,gender,female,Female,steered,13.0,0.4254145637899418,0.2876665779959432
FUD37A_W34,age,adult,30-49,steered,0.0,0.8201008538202473,0.5944815016043369
FUD37A_W34,age,adult,30-49,steered,1.0,0.7267698413737352,0.5588410346342927
FUD37A_W34,age,adult,30-49,steered,3.0,0.44139562581694436,0.4353489556390363
FUD37A_W34,age,adult,30-49,steered,5.0,0.4041268752674718,0.2934223594979207
FUD37A_W34,age,adult,30-49,steered,7.0,0.3556115501732809,0.25743789863049815
FUD37A_W34,age,adult,30-49,steered,9.0,0.567931546174921,0.3428081064155405
FUD37A_W34,age,adult,30-49,steered,13.0,0.7066927167993948,0.3959186907066576
FUD37A_W34,age,older_adult,65+,steered,0.0,1.0568910608142787,0.6855311815193159
FUD37A_W34,age,older_adult,65+,steered,1.0,1.1096169413112174,0.7050499965668593
FUD37A_W34,age,older_adult,65+,steered,3.0,1.1666409800782913,0.7186241010675466
FUD37A_W34,age,older_adult,65+,steered,5.0,1.1130208425687333,0.6753212517829104
FUD37A_W34,age,older_adult,65+,steered,7.0,0.8631996593360703,0.5421606213983535
FUD37A_W34,age,older_adult,65+,steered,9.0,0.388024449810785,0.388024449810785
FUD37A_W34,age,older_adult,65+,steered,13.0,0.4319732040633443,0.42523854856401844
FUD37A_W34,education,some schooling,Less than high school,steered,0.0,0.9228714841864077,0.5751021158036469
FUD37A_W34,education,some schooling,Less than high school,steered,1.0,0.9529689648995703,0.5875597069739423
FUD37A_W34,education,some schooling,Less than high school,steered,3.0,0.9599752621357373,0.5829266553121976
FUD37A_W34,education,some schooling,Less than high school,steered,5.0,0.9605599203944004,0.5628291643717084
FUD37A_W34,education,some schooling,Less than high school,steered,7.0,0.9092010631488541,0.516341454125212
FUD37A_W34,education,some schooling,Less than high school,steered,9.0,0.8651719693719264,0.49185924792011737
FUD37A_W34,education,some schooling,Less than high school,steered,13.0,0.6868230767009244,0.41284843794549464
FUD37A_W34,education,high school,High school graduate,steered,0.0,0.9619556053499271,0.6459184588656901
FUD37A_W34,education,high school,High school graduate,steered,1.0,1.016482763596068,0.667472462911357
FUD37A_W34,education,high school,High school graduate,steered,3.0,1.14773637246706,0.7231664127547597
FUD37A_W34,education,high school,High school graduate,steered,5.0,1.2279757054239329,0.7606333638177244
FUD37A_W34,education,high school,High school graduate,steered,7.0,1.236403402364034,0.7638206676382067
FUD37A_W34,education,high school,High school graduate,steered,9.0,1.1749797150536323,0.7270228792256956
FUD37A_W34,education,high school,High school graduate,steered,13.0,1.009480811826005,0.6328939115496032
FUD37A_W34,education,college and more,College graduate/some postgrad,steered,0.0,0.7059158738202473,0.5630364716043369
FUD37A_W34,education,college and more,College graduate/some postgrad,steered,1.0,0.648674202552379,0.5421527669669834
FUD37A_W34,education,college and more,College graduate/some postgrad,steered,3.0,0.4489011817796833,0.43697752381172617
FUD37A_W34,education,college and more,College graduate/some postgrad,steered,5.0,0.28099610348506215,0.21394312424138823
FUD37A_W34,education,college and more,College graduate/some postgrad,steered,7.0,0.3138154612363641,0.239932718673342
FUD37A_W34,education,college and more,College graduate/some postgrad,steered,9.0,0.3320683244812974,0.2973532315845445
FUD37A_W34,education,college and more,College graduate/some postgrad,steered,13.0,0.3740271723833556,0.3056102811716919
FUD37A_W34,socioeco,low,"Less than $30,000",steered,0.0,0.9010057968302454,0.6058373331093361
FUD37A_W34,socioeco,low,"Less than $30,000",steered,1.0,0.9768224585986934,0.6362029287570847
FUD37A_W34,socioeco,low,"Less than $30,000",steered,3.0,1.0957787285326064,0.6879630192665888
FUD37A_W34,socioeco,low,"Less than $30,000",steered,5.0,1.1322324844857206,0.7070315972863729
FUD37A_W34,socioeco,low,"Less than $30,000",steered,7.0,1.133412044544698,0.7118113475253602
FUD37A_W34,socioeco,low,"Less than $30,000",steered,9.0,1.122651762808021,0.7099986669216718
FUD37A_W34,socioeco,low,"Less than $30,000",steered,13.0,1.1343433986539742,0.7157212336466324
FUD37A_W34,socioeco,mid,"$50,000-$75,000",steered,0.0,0.8633667332764563,0.6449798643523699
FUD37A_W34,socioeco,mid,"$50,000-$75,000",steered,1.0,0.8134158974080489,0.6318985380831241
FUD37A_W34,socioeco,mid,"$50,000-$75,000",steered,3.0,0.5949387286450164,0.55676235611672
FUD37A_W34,socioeco,mid,"$50,000-$75,000",steered,5.0,0.5870520975021227,0.4194649144041249
FUD37A_W34,socioeco,mid,"$50,000-$75,000",steered,7.0,0.6056805166240139,0.2918472508712311
FUD37A_W34,socioeco,mid,"$50,000-$75,000",steered,9.0,0.6367796207416886,0.3253168271118553
FUD37A_W34,socioeco,mid,"$50,000-$75,000",steered,13.0,0.4341566680742013,0.25072877068915855
FUD37A_W34,socioeco,high,"$100,000 or more",steered,0.0,0.7112469138202473,0.561590501604337
FUD37A_W34,socioeco,high,"$100,000 or more",steered,1.0,0.716834820728777,0.5584899658341309
FUD37A_W34,socioeco,high,"$100,000 or more",steered,3.0,0.7042895301015124,0.5244110341301842
FUD37A_W34,socioeco,high,"$100,000 or more",steered,5.0,0.56927506,0.39146952
FUD37A_W34,socioeco,high,"$100,000 or more",steered,7.0,0.2061283,0.15642413
FUD37A_W34,socioeco,high,"$100,000 or more",steered,9.0,0.32071464724804744,0.32071464724804744
FUD37A_W34,socioeco,high,"$100,000 or more",steered,13.0,0.3165244431874477,0.3165244431874478
FUD37B_W34,gender,male,Male,steered,0.0,0.4292455425646844,0.29367775347915326
FUD37B_W34,gender,male,Male,steered,1.0,0.4651734775138185,0.42015975859957916
FUD37B_W34,gender,male,Male,steered,3.0,0.8635082824120235,0.5785678419309697
FUD37B_W34,gender,male,Male,steered,5.0,0.9602992623819415,0.6053623073222354
FUD37B_W34,gender,male,Male,steered,7.0,0.6582244275763917,0.4396916402470861
FUD37B_W34,gender,male,Male,steered,9.0,0.29451502180375283,0.26506070666478965
FUD37B_W34,gender,male,Male,steered,13.0,0.5456581925646844,0.3542772773220012
FUD37B_W34,gender,female,Female,steered,0.0,0.4845863300000002,0.31169668
FUD37B_W34,gender,female,Female,steered,1.0,0.7479313385629821,0.4345357917544665
FUD37B_W34,gender,female,Female,steered,3.0,1.08266566,0.48960259000000006
FUD37B_W34,gender,female,Female,steered,5.0,1.1329186864118315,0.4920108463840757
FUD37B_W34,gender,female,Female,steered,7.0,0.8229368671123768,0.34818424206927756
FUD37B_W34,gender,female,Female,steered,9.0,0.5026086908392399,0.2117293986098086
FUD37B_W34,gender,female,Female,steered,13.0,0.2293444864940375,0.22934448649403752
FUD37B_W34,age,adult,30-49,steered,0.0,0.4706003200000003,0.33124482
FUD37B_W34,age,adult,30-49,steered,1.0,0.49463122413884286,0.33454451408258384
FUD37B_W34,age,adult,30-49,steered,3.0,0.7222122180356941,0.41661894358610874
FUD37B_W34,age,adult,30-49,steered,5.0,0.8250060514926787,0.4371641922699549
FUD37B_W34,age,adult,30-49,steered,7.0,0.8246305485223421,0.4322010279285716
FUD37B_W34,age,adult,30-49,steered,9.0,0.7714441100000003,0.41973230000000006
FUD37B_W34,age,adult,30-49,steered,13.0,0.6731832977098845,0.39158215522333667
FUD37B_W34,age,older_adult,65+,steered,0.0,0.5183099299999999,0.33602719
FUD37B_W34,age,older_adult,65+,steered,1.0,0.46562925720578496,0.3252055060964447
FUD37B_W34,age,older_adult,65+,steered,3.0,0.3733680119484619,0.28079858233736754
FUD37B_W34,age,older_adult,65+,steered,5.0,0.29227420213034544,0.21921701684190972
FUD37B_W34,age,older_adult,65+,steered,7.0,0.25999400914658194,0.18953292773253944
FUD37B_W34,age,older_adult,65+,steered,9.0,0.2717607455443761,0.19834387622183972
FUD37B_W34,age,older_adult,65+,steered,13.0,0.21724774410460787,0.21248431591592498
FUD37B_W34,education,some schooling,Less than high school,steered,0.0,0.36493264000000003,0.22227674
FUD37B_W34,education,some schooling,Less than high school,steered,1.0,0.35842298997604644,0.22863924712749628
FUD37B_W34,education,some schooling,Less than high school,steered,3.0,0.36322923315705274,0.22562675550723063
FUD37B_W34,education,some schooling,Less than high school,steered,5.0,0.34867358896298783,0.20401333423255807
FUD37B_W34,education,some schooling,Less than high school,steered,7.0,0.2873522399999998,0.2477911
FUD37B_W34,education,some schooling,Less than high school,steered,9.0,0.28508060062138996,0.28508060062138985
FUD37B_W34,education,some schooling,Less than high school,steered,13.0,0.32712652439997975,0.3271265243999797
FUD37B_W34,education,high school,High school graduate,steered,0.0,0.5337715500000001,0.35717655000000004
FUD37B_W34,education,high school,High school graduate,steered,1.0,0.5429457709024347,0.3446761033369008
FUD37B_W34,education,high school,High school graduate,steered,3.0,0.5637349179725955,0.3795315632210193
FUD37B_W34,education,high school,High school graduate,steered,5.0,0.5644546920346023,0.36879406667160575
FUD37B_W34,education,high school,High school graduate,steered,7.0,0.4842250387676943,0.3071840739444942
FUD37B_W34,education,high school,High school graduate,steered,9.0,0.40471958087450227,0.342552392818378
FUD37B_W34,education,high school,High school graduate,steered,13.0,0.5300475297555003,0.45470637506145767
FUD37B_W34,education,college and more,College graduate/some postgrad,steered,0.0,0.42554967999999993,0.29748194
FUD37B_W34,education,college and more,College graduate/some postgrad,steered,1.0,0.43688286631779427,0.28169916140040707
FUD37B_W34,education,college and more,College graduate/some postgrad,steered,3.0,0.5252903611946277,0.2703231227738667
FUD37B_W34,education,college and more,College graduate/some postgrad,steered,5.0,0.511330501994641,0.20456007941101736
FUD37B_W34,education,college and more,College graduate/some postgrad,steered,7.0,0.3250742859839433,0.21789179657208863
FUD37B_W34,education,college and more,College graduate/some postgrad,steered,9.0,0.2953645052381437,0.29536450523814384
FUD37B_W34,education,college and more,College graduate/some postgrad,steered,13.0,0.29197489257358666,0.2919748925735868
FUD37B_W34,socioeco,low,"Less than $30,000",steered,0.0,0.48262466073193583,0.3068540233042898
FUD37B_W34,socioeco,low,"Less than $30,000",steered,1.0,0.42633949430715,0.29217647373384287
FUD37B_W34,socioeco,low,"Less than $30,000",steered,3.0,0.3803158681332173,0.2712193657538666
FUD37B_W34,socioeco,low,"Less than $30,000",steered,5.0,0.31447992840434336,0.2154809279229344
FUD37B_W34,socioeco,low,"Less than $30,000",steered,7.0,0.22559170774408305,0.22313653776863465
FUD37B_W34,socioeco,low,"Less than $30,000",steered,9.0,0.3238686457369943,0.22882165845656363
FUD37B_W34,socioeco,low,"Less than $30,000",steered,13.0,0.4905894769434831,0.2927150342244088
FUD37B_W34,socioeco,mid,"$50,000-$75,000",steered,0.0,0.50995793,0.36194401000000004
FUD37B_W34,socioeco,mid,"$50,000-$75,000",steered,1.0,0.5901677496450739,0.3763885264625925
FUD37B_W34,socioeco,mid,"$50,000-$75,000",steered,3.0,0.8001695636107521,0.48120028348159316
FUD37B_W34,socioeco,mid,"$50,000-$75,000",steered,5.0,0.7493425504277607,0.449608616760804
FUD37B_W34,socioeco,mid,"$50,000-$75,000",steered,7.0,0.6357243063107915,0.360527819958376
FUD37B_W34,socioeco,mid,"$50,000-$75,000",steered,9.0,0.5035540575599537,0.2751049763536556
FUD37B_W34,socioeco,mid,"$50,000-$75,000",steered,13.0,0.28097760337219435,0.1729026245967373
FUD37B_W34,socioeco,high,"$100,000 or more",steered,0.0,0.32520030000000016,0.27777825
FUD37B_W34,socioeco,high,"$100,000 or more",steered,1.0,0.33283979995831864,0.32685600492568934
FUD37B_W34,socioeco,high,"$100,000 or more",steered,3.0,0.3823741520091617,0.32096528314724493
FUD37B_W34,socioeco,high,"$100,000 or more",steered,5.0,0.2526110936372787,0.240714770482696
FUD37B_W34,socioeco,high,"$100,000 or more",steered,7.0,0.3024666366099844,0.3024666366099843
FUD37B_W34,socioeco,high,"$100,000 or more",steered,9.0,0.29897389985270617,0.2989738998527061
FUD37B_W34,socioeco,high,"$100,000 or more",steered,13.0,0.3760022004385709,0.30882431824143247
FUD37C_W34,gender,male,Male,steered,0.0,0.775114307298431,0.5583064903742461
FUD37C_W34,gender,male,Male,steered,1.0,0.9404161605958383,0.6104220338957795
FUD37C_W34,gender,male,Male,steered,3.0,1.033973399660266,0.6394644136053559
FUD37C_W34,gender,male,Male,steered,5.0,1.0815407255851386,0.6495636315754364
FUD37C_W34,gender,male,Male,steered,7.0,0.9906346965681091,0.5826148763786066
FUD37C_W34,gender,male,Male,steered,9.0,0.4989304462369125,0.3410375056956836
FUD37C_W34,gender,male,Male,steered,13.0,0.5016506972367687,0.38567373734054045
FUD37C_W34,gender,female,Female,steered,0.0,0.5287935197616388,0.48552968110201433
FUD37C_W34,gender,female,Female,steered,1.0,0.5019865034022071,0.4101194886590055
FUD37C_W34,gender,female,Female,steered,3.0,0.7367893632623925,0.41782127325996626
FUD37C_W34,gender,female,Female,steered,5.0,0.9375643937472754,0.4920178822847926
FUD37C_W34,gender,female,Female,steered,7.0,0.6724769068183086,0.38434696701597154
FUD37C_W34,gender,female,Female,steered,9.0,0.35649329716422623,0.24610899182709606
FUD37C_W34,gender,female,Female,steered,13.0,0.21742411907225997,0.21742411907226006
FUD37C_W34,age,adult,30-49,steered,0.0,0.6346780200424921,0.5225961579634095
FUD37C_W34,age,adult,30-49,steered,1.0,0.4761639294683534,0.4711322551244247
FUD37C_W34,age,adult,30-49,steered,3.0,0.56366232,0.36186679000000005
FUD37C_W34,age,adult,30-49,steered,5.0,0.6904790419401412,0.3230081786465583
FUD37C_W34,age,adult,30-49,steered,7.0,0.7964389983484568,0.3709529387313296
FUD37C_W34,age,adult,30-49,steered,9.0,0.8181451525197893,0.3975843523339269
FUD37C_W34,age,adult,30-49,steered,13.0,0.6721530075100776,0.349515782808388
FUD37C_W34,age,older_adult,65+,steered,0.0,0.748730750042492,0.5643093679634096
FUD37C_W34,age,older_adult,65+,steered,1.0,0.766414614448238,0.543927176629761
FUD37C_W34,age,older_adult,65+,steered,3.0,0.7396844398332377,0.4681981240655783
FUD37C_W34,age,older_adult,65+,steered,5.0,0.5918206370821235,0.34140200567857437
FUD37C_W34,age,older_adult,65+,steered,7.0,0.2693418274077596,0.17332730063633325
FUD37C_W34,age,older_adult,65+,steered,9.0,0.23596785307150636,0.23596785307150633
FUD37C_W34,age,older_adult,65+,steered,13.0,0.5365541950796279,0.4337479495908652
FUD37C_W34,education,some schooling,Less than high school,steered,0.0,0.6125774689237995,0.4571780513855306
FUD37C_W34,education,some schooling,Less than high school,steered,1.0,0.6878499973616929,0.47827303701241825
FUD37C_W34,education,some schooling,Less than high school,steered,3.0,0.713892334901538,0.44497205129396267
FUD37C_W34,education,some schooling,Less than high school,steered,5.0,0.7177787445337941,0.36939202398888277
FUD37C_W34,education,some schooling,Less than high school,steered,7.0,0.6876305446518757,0.3288558229546752
FUD37C_W34,education,some schooling,Less than high school,steered,9.0,0.6873737423270581,0.3478631662379181
FUD37C_W34,education,some schooling,Less than high school,steered,13.0,0.6046600291696771,0.3275151366330314
FUD37C_W34,education,high school,High school graduate,steered,0.0,0.673349801768908,0.531836505287873
FUD37C_W34,education,high school,High school graduate,steered,1.0,0.6612565521818178,0.5235699756795184
FUD37C_W34,education,high school,High school graduate,steered,3.0,0.6952582821787495,0.5274089532237156
FUD37C_W34,education,high school,High school graduate,steered,5.0,0.8259771947931278,0.5576012138275608
FUD37C_W34,education,high school,High school graduate,steered,7.0,0.7794096642001803,0.501196841136998
FUD37C_W34,education,high school,High school graduate,steered,9.0,0.7278118805883353,0.4621823184059814
FUD37C_W34,education,high school,High school graduate,steered,13.0,0.8242736886937742,0.5331135913111186
FUD37C_W34,education,college and more,College graduate/some postgrad,steered,0.0,0.6981473100424921,0.5592949279634095
FUD37C_W34,education,college and more,College graduate/some postgrad,steered,1.0,0.5959440539850496,0.5295764876967173
FUD37C_W34,education,college and more,College graduate/some postgrad,steered,3.0,0.49678381953519674,0.3998635016024761
FUD37C_W34,education,college and more,College graduate/some postgrad,steered,5.0,0.5106670319576778,0.3226589962927797
FUD37C_W34,education,college and more,College graduate/some postgrad,steered,7.0,0.3814744140005819,0.3814744140005819
FUD37C_W34,education,college and more,College graduate/some postgrad,steered,9.0,0.4113395231934406,0.4113395231934406
FUD37C_W34,education,college and more,College graduate/some postgrad,steered,13.0,0.38737979417628854,0.38737979417628854
FUD37C_W34,socioeco,low,"Less than $30,000",steered,0.0,0.5416194304516042,0.4709122946786308
FUD37C_W34,socioeco,low,"Less than $30,000",steered,1.0,0.6110594918120775,0.48583103300139924
FUD37C_W34,socioeco,low,"Less than $30,000",steered,3.0,0.7443675063399866,0.5227370196909237
FUD37C_W34,socioeco,low,"Less than $30,000",steered,5.0,0.8073891274147754,0.5464363104677962
FUD37C_W34,socioeco,low,"Less than $30,000",steered,7.0,0.8417114224011103,0.5708190477222522
FUD37C_W34,socioeco,low,"Less than $30,000",steered,9.0,0.8593528204091122,0.5874232167152214
FUD37C_W34,socioeco,low,"Less than $30,000",steered,13.0,0.9095091930371528,0.612131997903024
FUD37C_W34,socioeco,mid,"$50,000-$75,000",steered,0.0,0.7352825800424921,0.5675894579634094
FUD37C_W34,socioeco,mid,"$50,000-$75,000",steered,1.0,0.566730206713767,0.5313256694749452
FUD37C_W34,socioeco,mid,"$50,000-$75,000",steered,3.0,0.60898142464214,0.3850795691559865
FUD37C_W34,socioeco,mid,"$50,000-$75,000",steered,5.0,0.7453748476658975,0.3562657915071251
FUD37C_W34,socioeco,mid,"$50,000-$75,000",steered,7.0,0.6557635416256294,0.2911709415729335
FUD37C_W34,socioeco,mid,"$50,000-$75,000",steered,9.0,0.5248357300000002,0.23674352999999998
FUD37C_W34,socioeco,mid,"$50,000-$75,000",steered,13.0,0.25669834135377667,0.15903671827487748
FUD37C_W34,socioeco,high,"$100,000 or more",steered,0.0,0.7835466600424921,0.5659754079634095
FUD37C_W34,socioeco,high,"$100,000 or more",steered,1.0,0.8186722885666469,0.5576421283577249
FUD37C_W34,socioeco,high,"$100,000 or more",steered,3.0,0.7643457707397076,0.43288162334814506
FUD37C_W34,socioeco,high,"$100,000 or more",steered,5.0,0.4221395430349459,0.3507370842608858
FUD37C_W34,socioeco,high,"$100,000 or more",steered,7.0,0.4342407230966083,0.4342407230966083
FUD37C_W34,socioeco,high,"$100,000 or more",steered,9.0,0.41833363146312447,0.4183336314631246
FUD37C_W34,socioeco,high,"$100,000 or more",steered,13.0,0.3285242152109385,0.32852421521093844
BETTERBIZ1F2D_W36,gender,male,Male,steered,0.0,0.009686281678449371,0.019372563356898763
BETTERBIZ1F2D_W36,gender,male,Male,steered,1.0,0.10367318523654756,0.20734637047309507
BETTERBIZ1F2D_W36,gender,male,Male,steered,3.0,0.17424948687217504,0.34849897374435007
BETTERBIZ1F2D_W36,gender,male,Male,steered,5.0,0.16625732060636117,0.31701959261792945
