analysis,attribute,channel,magnitude,class_a,class_b,n_questions,wasserstein_mean,wasserstein_median,wasserstein_std,wasserstein_max,total_variation_mean,total_variation_median,total_variation_std,total_variation_max,class_label
pairwise_classes,education,steered,13.0,high school,college and more,494,0.704085793937455,0.6852805653292823,0.2726524932076894,1.562175107233606,0.5655131773608255,0.5811013889380988,0.14472937123432347,0.8725160374503208,
pairwise_classes,socioeco,declared,,low,mid,494,0.3327430936657118,0.2502669718012994,0.3080959531991009,1.518738763536232,0.20157673988099437,0.17278177042753362,0.1451854137994925,0.745022252608083,
pairwise_classes,socioeco,declared,,low,high,494,0.3261138292722785,0.2634180486647276,0.25477980655641697,1.213271422132714,0.21772419887090247,0.19958810948028202,0.13851168202267106,0.7504718525141556,
pairwise_classes,socioeco,declared,,mid,high,494,0.3787424778711302,0.28577759433685634,0.32147204262822404,1.8078589286145366,0.23413019938125235,0.2083804378588971,0.14654566825984197,0.7399555973613684,
pairwise_classes,socioeco,steered,0.0,low,mid,494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
pairwise_classes,socioeco,steered,0.0,low,high,494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
pairwise_classes,socioeco,steered,0.0,mid,high,494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
pairwise_classes,socioeco,steered,1.0,low,mid,494,0.19323201799421363,0.1278765593241869,0.18023115301645784,0.9269622243061737,0.09592447306714814,0.08397585021493396,0.06691892022490496,0.329952886244435,
pairwise_classes,socioeco,steered,1.0,low,high,494,0.10533277107936256,0.07738609525236798,0.09291716227799594,0.5155088824173448,0.06257360450256393,0.055516265119566484,0.04043755000305876,0.2648723573085281,
pairwise_classes,socioeco,steered,1.0,mid,high,494,0.17717278002868828,0.12802351465614173,0.16367261906403288,0.7890456713606093,0.09306400158448921,0.08306098709921644,0.0626571651539259,0.2985824043423497,
pairwise_classes,socioeco,steered,3.0,low,mid,494,0.4797818830526632,0.35736009268753094,0.4129747319161181,1.9264235557531928,0.2536403010723095,0.23371218169469665,0.15997414498270088,0.7485052413807842,
pairwise_classes,socioeco,steered,3.0,low,high,494,0.2929862081623753,0.24652805790935522,0.23604865741793465,1.4305648634853214,0.18472155137881896,0.16366088939219275,0.10864997270374992,0.6932759432325142,
pairwise_classes,socioeco,steered,3.0,mid,high,494,0.42948742024047903,0.32121180459285414,0.3825410663805184,2.04981707807703,0.23844065418204813,0.2178063813565685,0.14538576631299452,0.7079597029040573,
pairwise_classes,socioeco,steered,5.0,low,mid,494,0.5817764244225748,0.4646391107432597,0.4513034173372142,2.075080919538819,0.3400665631541107,0.32403982134725107,0.19028381642037143,0.8515439655533493,
pairwise_classes,socioeco,steered,5.0,low,high,494,0.44410993636115376,0.40112841113437836,0.3081997141655522,2.0607750918255006,0.30966825795034414,0.2870262485068117,0.16435855510495087,0.850850102982998,
pairwise_classes,socioeco,steered,5.0,mid,high,494,0.45575518653168856,0.33347993756132677,0.3898300204250087,2.5998883981498317,0.27403476006597954,0.2516215500007729,0.15836429919272943,0.8123945307616107,
pairwise_classes,socioeco,steered,7.0,low,mid,494,0.6195016201475657,0.4929680289756968,0.43233827937701746,2.232229024520818,0.395920602991066,0.39357751006962843,0.19282118543179982,0.854890897097818,
pairwise_classes,socioeco,steered,7.0,low,high,494,0.5861695074289623,0.5374425468998629,0.3568036964937424,2.3088670513083844,0.43709650881742024,0.442696317780815,0.20720950500196164,0.9303917602982881,
pairwise_classes,socioeco,steered,7.0,mid,high,494,0.37271532927175266,0.3019443478013373,0.3001416477742207,2.228986217311892,0.25189250955265735,0.22906549818107536,0.12876291613042495,0.6577724299840819,
pairwise_classes,socioeco,steered,9.0,low,mid,494,0.6484981597242766,0.5628942968283831,0.4080238947152957,2.3521886045493323,0.4358260239898759,0.44285048512310443,0.18021527765525744,0.9446249554419099,
pairwise_classes,socioeco,steered,9.0,low,high,494,0.664368082666673,0.6424822398901071,0.37667639525268354,2.3630849438141395,0.5162097021063173,0.5415824769710156,0.22383847947435495,0.9536245313912639,
pairwise_classes,socioeco,steered,9.0,mid,high,494,0.3191740131746477,0.2812632391624071,0.20985848992760614,1.5616845255824168,0.23928213742445265,0.23295762013211496,0.10795739693131612,0.5748620064539813,
pairwise_classes,socioeco,steered,13.0,low,mid,494,0.6581684131570852,0.6240000156711094,0.38157888617422725,2.4651255257556453,0.46267037416761164,0.4907967427683069,0.16393480676776645,0.9812463105456186,
pairwise_classes,socioeco,steered,13.0,low,high,494,0.6590443177993989,0.6270905572527352,0.3684082924580248,2.172925252479663,0.5148977287011509,0.5384397019454173,0.20961440719991759,0.9088314545244429,
pairwise_classes,socioeco,steered,13.0,mid,high,494,0.2943680053776126,0.2613473003176022,0.19792443759764744,2.0368724503737243,0.2288042137689778,0.21271289539578667,0.10858942673851178,0.7441320324288164,
declared_vs_same_class_steered,gender,,0.0,,,494,0.35133120137787616,0.22378333234657682,0.3702935700855131,2.090944359253597,0.19600199680008348,0.15801177017961643,0.14594568654164833,0.7935976991025929,male
declared_vs_same_class_steered,gender,,1.0,,,494,0.3819806047109183,0.23629256773703167,0.410018858083918,2.219479065610419,0.20798164222926133,0.16176877801175332,0.16204256911480425,0.83291600334168,male
declared_vs_same_class_steered,gender,,3.0,,,494,0.4875035722356234,0.31359074292909606,0.47535872065631324,2.4008497063500434,0.2662710533258707,0.21424134162177882,0.1824644939018253,0.896638105872906,male
declared_vs_same_class_steered,gender,,5.0,,,494,0.6088185314956777,0.4358974885027853,0.521111682786369,2.5525090909601253,0.3252676838242702,0.2905924092349081,0.1894064719832999,0.8990797554464324,male
declared_vs_same_class_steered,gender,,7.0,,,494,0.6854275542593395,0.5342127956560665,0.5477645961972676,2.5802528120698747,0.36320170083306375,0.3451394604724882,0.19551458017584641,0.9012215815114744,male
declared_vs_same_class_steered,gender,,9.0,,,494,0.6415400118189192,0.5434430221097873,0.502895823508455,2.514978206973395,0.35252213296675317,0.3456131468316067,0.18345223471082792,0.8679644089061282,male
declared_vs_same_class_steered,gender,,13.0,,,494,0.523327621348157,0.4606212779092922,0.3600793596036224,1.803094664429881,0.3109714497603422,0.3046285522974861,0.13823863491466792,0.7335647845242025,male
declared_vs_same_class_steered,gender,,0.0,,,494,0.4260645076205956,0.24960595569082789,0.47112742804709573,2.579950160098541,0.2302260848745979,0.18771397344805282,0.17219895123489048,0.7664787290071482,female
declared_vs_same_class_steered,gender,,1.0,,,494,0.5026725473172279,0.29363705793710304,0.5289493195297166,2.940249396495548,0.25871652856996763,0.2133112414337674,0.18763743101043812,0.8384719669839871,female
declared_vs_same_class_steered,gender,,3.0,,,494,0.6593149407277579,0.4587754473572039,0.6084547373867167,3.097296211571657,0.3245473954722989,0.28861343356280816,0.2048771508665266,0.8757173756696449,female
declared_vs_same_class_steered,gender,,5.0,,,494,0.7568641580169929,0.5231899208150191,0.6287946428817883,3.1075349479713417,0.38737462663442424,0.3607142979347556,0.19655241675968957,0.8838648918963208,female
declared_vs_same_class_steered,gender,,7.0,,,494,0.7601485058317149,0.5674049560284127,0.6001609538364763,3.21601775922736,0.4259322383018069,0.42146817030420225,0.1714157401283328,0.8705044482006491,female
declared_vs_same_class_steered,gender,,9.0,,,494,0.7314026507548279,0.5712559146269709,0.5587942236389165,3.384248425862747,0.46630670971185884,0.47394757854516867,0.16305661727004378,0.8738924981328879,female
declared_vs_same_class_steered,gender,,13.0,,,494,0.7316872976422464,0.5860861611356141,0.5062944198927531,3.500713689388663,0.5447277808442128,0.5401670963920647,0.15396160081293045,0.8958393919494018,female
declared_vs_same_class_steered,age,,0.0,,,494,0.5060408139575401,0.3750406697050705,0.4480899621718037,2.732963928894268,0.3015752623945454,0.26206368403215197,0.19030216762539834,0.9543430203746299,child
declared_vs_same_class_steered,age,,1.0,,,494,0.49746220817549763,0.36107848264260733,0.44662576582628116,2.732537283952237,0.2978260749917044,0.25696075009261565,0.19100674380158733,0.952671967160318,child
declared_vs_same_class_steered,age,,3.0,,,494,0.48507359825202273,0.34370503880039627,0.43957022488340936,2.6640030202734866,0.29239912187639533,0.2512298476981266,0.18546933080299052,0.9363008181963178,child
declared_vs_same_class_steered,age,,5.0,,,494,0.5044563493685874,0.36389883864645095,0.4319638859823681,2.465057128110577,0.30646783503440805,0.26727979665464446,0.1741210403990722,0.8633722920324889,child
declared_vs_same_class_steered,age,,7.0,,,494,0.5620596090357676,0.44164868560172077,0.4373077239999582,2.436298567714581,0.3463264934386221,0.3276384143587838,0.16993291161425386,0.8427313965049492,child
declared_vs_same_class_steered,age,,9.0,,,494,0.6182991454997792,0.4871108991264687,0.4461936563535786,2.3870652440225713,0.39038823267115225,0.38943488821958144,0.16751045615699667,0.8126725897408511,child
declared_vs_same_class_steered,age,,13.0,,,494,0.6681833636129259,0.5483839558948416,0.42122169041629054,2.149284491607076,0.44800391264507494,0.4726522188449537,0.1578048984293334,0.8149852372159961,child
declared_vs_same_class_steered,age,,0.0,,,494,0.42459306235495453,0.3162787142444231,0.3879985958370222,2.2873216948105664,0.25937131797329904,0.22644875850428298,0.1629029616273069,0.8312838832749994,adolescent
declared_vs_same_class_steered,age,,1.0,,,494,0.4576291140484406,0.33991586629134163,0.4228559172720284,2.334132586493123,0.2757687944001885,0.2459507214303078,0.17138964857769262,0.8570243984234662,adolescent
declared_vs_same_class_steered,age,,3.0,,,494,0.5314063678111183,0.3778800696783424,0.4886385708057507,2.4273191330888735,0.3065779299677317,0.27146267818676256,0.18652236378814435,0.8640884110406946,adolescent
declared_vs_same_class_steered,age,,5.0,,,494,0.5983242845037021,0.43089801327605026,0.5197884060323388,2.520331202103872,0.33481044613525096,0.2986158963633152,0.1874046364664931,0.8532777775856821,adolescent
