qkey,attribute,class_idx,class_label,magnitude,wasserstein,total_variation
RACESURV15a_W43,socioeco,0,low,3.0,0.1123595380419455,0.22471907608389094
RACESURV15a_W43,socioeco,0,low,5.0,0.15727907610816538,0.31455815221633077
RACESURV15a_W43,socioeco,0,low,7.0,0.21592770611508694,0.4318554122301739
RACESURV15a_W43,socioeco,0,low,9.0,0.27716900678355644,0.5543380135671128
RACESURV15a_W43,socioeco,0,low,13.0,0.32789130875471395,0.6557826175094278
RACESURV15a_W43,socioeco,1,mid,0.0,0.1734777578699097,0.28777262969981227
RACESURV15a_W43,socioeco,1,mid,1.0,0.1839710184995053,0.30301948061462336
RACESURV15a_W43,socioeco,1,mid,3.0,0.20046704352941475,0.299630981573926
RACESURV15a_W43,socioeco,1,mid,5.0,0.2129346990140359,0.2622110470137469
RACESURV15a_W43,socioeco,1,mid,7.0,0.21704783048411402,0.2196805156142854
RACESURV15a_W43,socioeco,1,mid,9.0,0.21205565759003966,0.2495394131672197
RACESURV15a_W43,socioeco,1,mid,13.0,0.21098027444471923,0.304830919767186
RACESURV15a_W43,socioeco,2,high,0.0,0.0067739056529512315,0.0072911747604655006
RACESURV15a_W43,socioeco,2,high,1.0,0.010753495327769202,0.021506990655538398
RACESURV15a_W43,socioeco,2,high,3.0,0.026445546265219298,0.05289109253043856
RACESURV15a_W43,socioeco,2,high,5.0,0.030957489336906556,0.04598459824760446
RACESURV15a_W43,socioeco,2,high,7.0,0.023144820992896442,0.042145584660586696
RACESURV15a_W43,socioeco,2,high,9.0,0.06518548896624557,0.1303709779324912
RACESURV15a_W43,socioeco,2,high,13.0,0.18780509768664488,0.37561019537328977
RACESURV15b_W43,gender,0,male,0.0,0.028898591471694685,0.05779718294338948
RACESURV15b_W43,gender,0,male,1.0,0.016781257318831275,0.033562514637662445
RACESURV15b_W43,gender,0,male,3.0,0.1537146825953522,0.3074293651907044
RACESURV15b_W43,gender,0,male,5.0,0.24096902071200502,0.48193804142401
RACESURV15b_W43,gender,0,male,7.0,0.26442739378083435,0.5288547875616687
RACESURV15b_W43,gender,0,male,9.0,0.24059212401918711,0.4811842480383742
RACESURV15b_W43,gender,0,male,13.0,0.21848916924021666,0.4369783384804332
RACESURV15b_W43,gender,1,female,0.0,0.019638489943347465,0.037808571152821456
RACESURV15b_W43,gender,1,female,1.0,0.025297069802183582,0.03589805609886112
RACESURV15b_W43,gender,1,female,3.0,0.058275598017376626,0.11655119603475314
RACESURV15b_W43,gender,1,female,5.0,0.17574407127809238,0.35148814255618477
RACESURV15b_W43,gender,1,female,7.0,0.2845345363419079,0.5690690726838157
RACESURV15b_W43,gender,1,female,9.0,0.33946813472912984,0.6789362694582597
RACESURV15b_W43,gender,1,female,13.0,0.3862445921419285,0.772489184283857
RACESURV15b_W43,age,0,child,0.0,0.037016364765426635,0.07403272953085327
RACESURV15b_W43,age,0,child,1.0,0.04216083986831614,0.08432167973663227
RACESURV15b_W43,age,0,child,3.0,0.0444094103063108,0.07199199128121153
RACESURV15b_W43,age,0,child,5.0,0.0672737984741752,0.1071146406327291
RACESURV15b_W43,age,0,child,7.0,0.144847761601721,0.28969552320344216
RACESURV15b_W43,age,0,child,9.0,0.21745017902509933,0.43490035805019867
RACESURV15b_W43,age,0,child,13.0,0.275640261412919,0.551280522825838
RACESURV15b_W43,age,1,adolescent,0.0,0.017953613300613964,0.03590722660122792
RACESURV15b_W43,age,1,adolescent,1.0,0.01873648869811116,0.0227884908888505
RACESURV15b_W43,age,1,adolescent,3.0,0.05939891686817434,0.11879783373634868
RACESURV15b_W43,age,1,adolescent,5.0,0.10636285994620678,0.2127257198924136
RACESURV15b_W43,age,1,adolescent,7.0,0.1338416983672218,0.26768339673444375
RACESURV15b_W43,age,1,adolescent,9.0,0.14595567222140157,0.2919113444428032
RACESURV15b_W43,age,1,adolescent,13.0,0.1512325650831096,0.30246513016621923
RACESURV15b_W43,age,2,adult,0.0,0.03741554966388102,0.07483109932776202
RACESURV15b_W43,age,2,adult,1.0,0.04715098935120725,0.09430197870241441
RACESURV15b_W43,age,2,adult,3.0,0.04779387837812365,0.09558775675624728
RACESURV15b_W43,age,2,adult,5.0,0.03321362925139417,0.062344719937820474
RACESURV15b_W43,age,2,adult,7.0,0.03660931195172315,0.04466348137553914
RACESURV15b_W43,age,2,adult,9.0,0.05344272866660437,0.10688545733320871
RACESURV15b_W43,age,2,adult,13.0,0.11000119328445382,0.2200023865689077
RACESURV15b_W43,age,3,older_adult,0.0,0.0987831669756633,0.19756633395132667
RACESURV15b_W43,age,3,older_adult,1.0,0.09217621019755706,0.18435242039511418
RACESURV15b_W43,age,3,older_adult,3.0,0.061530048185137326,0.12306009637027474
RACESURV15b_W43,age,3,older_adult,5.0,0.03740966805902535,0.07481933611805072
RACESURV15b_W43,age,3,older_adult,7.0,0.04350766612497033,0.07846271436596211
RACESURV15b_W43,age,3,older_adult,9.0,0.04636833092736658,0.09273666185473321
RACESURV15b_W43,age,3,older_adult,13.0,0.04498721247165452,0.08997442494330914
RACESURV15b_W43,education,0,some schooling,0.0,0.09102195121574333,0.1820439024314867
RACESURV15b_W43,education,0,some schooling,1.0,0.08113011538866371,0.16226023077732735
RACESURV15b_W43,education,0,some schooling,3.0,0.0319764131508268,0.056604928038701395
RACESURV15b_W43,education,0,some schooling,5.0,0.07639976029582846,0.152799520591657
RACESURV15b_W43,education,0,some schooling,7.0,0.16428318994362898,0.3285663798872579
RACESURV15b_W43,education,0,some schooling,9.0,0.21649570757478262,0.43299141514956524
RACESURV15b_W43,education,0,some schooling,13.0,0.2775016768647559,0.5550033537295118
RACESURV15b_W43,education,1,high school,0.0,0.02238288127622346,0.0447657625524469
RACESURV15b_W43,education,1,high school,1.0,0.012906528884698655,0.02581305776939715
RACESURV15b_W43,education,1,high school,3.0,0.04197106125913181,0.08394212251826365
RACESURV15b_W43,education,1,high school,5.0,0.13937532862589808,0.27875065725179615
RACESURV15b_W43,education,1,high school,7.0,0.21679165150374952,0.43358330300749903
RACESURV15b_W43,education,1,high school,9.0,0.2567936427038092,0.5135872854076186
RACESURV15b_W43,education,1,high school,13.0,0.28138497658705575,0.5627699531741115
RACESURV15b_W43,education,2,college and more,0.0,0.041692341855507256,0.08338468371101451
RACESURV15b_W43,education,2,college and more,1.0,0.04129038806498132,0.08258077612996259
RACESURV15b_W43,education,2,college and more,3.0,0.025147555754426714,0.05029511150885334
RACESURV15b_W43,education,2,college and more,5.0,0.07232148778314575,0.09785229216422753
RACESURV15b_W43,education,2,college and more,7.0,0.13947573608658753,0.2363158000116673
RACESURV15b_W43,education,2,college and more,9.0,0.19255858037840387,0.3531728070578172
RACESURV15b_W43,education,2,college and more,13.0,0.2343478820255639,0.4679555357492675
RACESURV15b_W43,socioeco,0,low,0.0,0.037551432126364886,0.07510286425272963
RACESURV15b_W43,socioeco,0,low,1.0,0.05497268546424401,0.10994537092848794
RACESURV15b_W43,socioeco,0,low,3.0,0.10332867086685323,0.20665734173370637
RACESURV15b_W43,socioeco,0,low,5.0,0.16252537849898496,0.32505075699796976
RACESURV15b_W43,socioeco,0,low,7.0,0.23015455603996385,0.4603091120799276
RACESURV15b_W43,socioeco,0,low,9.0,0.29824850591689084,0.5964970118337816
RACESURV15b_W43,socioeco,0,low,13.0,0.3727374671773067,0.7454749343546132
RACESURV15b_W43,socioeco,1,mid,0.0,0.057734652608442405,0.11546930521688487
RACESURV15b_W43,socioeco,1,mid,1.0,0.06578958962441528,0.1315791792488306
RACESURV15b_W43,socioeco,1,mid,3.0,0.05377461961695258,0.10754923923390511
RACESURV15b_W43,socioeco,1,mid,5.0,0.05271108826219335,0.05966993598007033
RACESURV15b_W43,socioeco,1,mid,7.0,0.07045524139783603,0.1261001812725842
RACESURV15b_W43,socioeco,1,mid,9.0,0.11667449822856911,0.23334899645713825
RACESURV15b_W43,socioeco,1,mid,13.0,0.20416484907701166,0.4083296981540233
RACESURV15b_W43,socioeco,2,high,0.0,0.014542973790525916,0.029085947581051916
RACESURV15b_W43,socioeco,2,high,1.0,0.013403257606389891,0.026806515212779793
