qkey,attribute,group_a,group_b,human_gap,quartile,channel,magnitude,regime,target_human_group,expected_model_class,competitor_model_class,distance_own_profile,distance_competitor_profile,difference
REASONGUNE_W26,gender,Male,Female,0.009247210000000033,Q1,inferred,,Inferred from name,Male,male,female,0.1956464406891494,0.14154469759421895,0.05410174309493046
SHOOTFREQ_W26,gender,Male,Female,0.3223292400000001,Q4,inferred,,Inferred from name,Male,male,female,0.9953445275000006,0.9953445285000005,-9.999999717180685e-10
WORRYB_W26,gender,Male,Female,0.2456113560527844,Q4,inferred,,Inferred from name,Male,male,female,0.5192752519311965,0.539788484733095,-0.02051323280189854
WORRYD_W26,gender,Male,Female,0.24918405000000002,Q4,inferred,,Inferred from name,Male,male,female,0.9529680764986543,0.9529389784985388,2.909800011552388e-05
WORRYE_W26,gender,Male,Female,0.21775253999999988,Q4,inferred,,Inferred from name,Male,male,female,0.6839264035091316,0.6842209765,-0.0002945729908684358
WORRYF_W26,gender,Male,Female,0.29852211547938284,Q4,inferred,,Inferred from name,Male,male,female,0.4509012860159754,0.4515527460274884,-0.0006514600115130054
BOYSF1B_W29,gender,Male,Female,0.10429201499999999,Q2,inferred,,Inferred from name,Male,male,female,0.12286885472960869,0.22764757511954337,-0.10477872038993467
FAVORS_CPS_W29,gender,Male,Female,0.1534800723761155,Q3,inferred,,Inferred from name,Male,male,female,1.1513195598473378,1.1391730182570732,0.012146541590264626
GIRLSF2C_W29,gender,Male,Female,0.051575777581438845,Q2,inferred,,Inferred from name,Male,male,female,0.22834805318063134,0.21779241929947835,0.010555633881152993
GIRLSF2D_W29,gender,Male,Female,0.055314156985722465,Q2,inferred,,Inferred from name,Male,male,female,0.21796081920995436,0.21797610555378194,-1.5286343827580762e-05
GOPDIRCT_W29,gender,Male,Female,0.20523859999999997,Q4,inferred,,Inferred from name,Male,male,female,0.5353435482028487,0.5703309492822276,-0.03498740107937892
HOOD_NHISB_W29,gender,Male,Female,0.0722041700000004,Q2,inferred,,Inferred from name,Male,male,female,0.5983407324943342,0.5980268550078753,0.0003138774864588356
LOCALELECT_W29,gender,Male,Female,0.12393901000000018,Q3,inferred,,Inferred from name,Male,male,female,0.8509628171405829,0.8281884129509826,0.022774404189600306
MAN1A_W29,gender,Male,Female,1.01920817,Q4,inferred,,Inferred from name,Male,male,female,0.5893050539558323,0.594615911939824,-0.005310857983991668
