attribute,channel,magnitude,regime,n,n_human_groups,chance_accuracy,strict_accuracy,tie_aware_accuracy,fractional_tie_accuracy,lift_over_chance,tie_rate
gender,inferred,,Inferred from name,968,2,0.5,0.503099173553719,0.503099173553719,0.503099173553719,0.0030991735537190257,0.0
