qkey,attribute,channel,magnitude,regime,model_class,own_human_group,distance_own,mean_distance_others,specificity_margin
REASONGUNE_W26,socioeco,steered,16.0,Steered N=16,low,"Less than $30,000",1.165458973385762,1.239360323385762,-0.07390134999999987
REASONGUNE_W26,socioeco,steered,18.0,Steered N=18,low,"Less than $30,000",1.2842906486995254,1.3581919986995254,-0.07390135000000009
REASONGUNE_W26,socioeco,steered,20.0,Steered N=20,low,"Less than $30,000",1.381199130284067,1.4551004802840668,-0.07390134999999987
REASONGUNE_W26,socioeco,declared,,Declared,high,"$100,000 or more",0.4996331946767532,0.42573184467675323,0.07390134999999998
REASONGUNE_W26,socioeco,steered,0.0,Neutral (N=0),high,"$100,000 or more",0.324059391853468,0.250158041853468,0.07390134999999998
REASONGUNE_W26,socioeco,steered,2.0,Steered N=2,high,"$100,000 or more",0.1876540539448579,0.11375270394485791,0.07390134999999999
REASONGUNE_W26,socioeco,steered,4.0,Steered N=4,high,"$100,000 or more",0.1105769809554767,0.047936875031748497,0.0626401059237282
REASONGUNE_W26,socioeco,steered,6.0,Steered N=6,high,"$100,000 or more",0.16179414737251774,0.08789279737251778,0.07390134999999996
REASONGUNE_W26,socioeco,steered,8.0,Steered N=8,high,"$100,000 or more",0.31034529,0.23644394000000002,0.07390134999999998
REASONGUNE_W26,socioeco,steered,10.0,Steered N=10,high,"$100,000 or more",0.48364241857155044,0.40974106857155046,0.07390134999999998
REASONGUNE_W26,socioeco,steered,12.0,Steered N=12,high,"$100,000 or more",0.6200135569261881,0.5461122069261881,0.07390134999999998
REASONGUNE_W26,socioeco,steered,14.0,Steered N=14,high,"$100,000 or more",0.7146819047091812,0.6407805547091812,0.07390135000000009
REASONGUNE_W26,socioeco,steered,16.0,Steered N=16,high,"$100,000 or more",0.7820085694420154,0.7081072194420154,0.07390134999999998
REASONGUNE_W26,socioeco,steered,18.0,Steered N=18,high,"$100,000 or more",0.8354366900000001,0.76153534,0.07390135000000009
REASONGUNE_W26,socioeco,steered,20.0,Steered N=20,high,"$100,000 or more",0.8758292599999999,0.8019279100000001,0.07390134999999987
SHOOTFREQ_W26,gender,declared,,Declared,male,Male,0.5176775265663837,0.29133577035097347,0.2263417562154102
SHOOTFREQ_W26,gender,steered,0.0,Neutral (N=0),male,Male,0.8568094700000002,0.5499109099999999,0.30689856000000026
SHOOTFREQ_W26,gender,steered,2.0,Steered N=2,male,Male,0.6971723450839953,0.44844788508399525,0.24872446000000004
SHOOTFREQ_W26,gender,steered,4.0,Steered N=4,male,Male,0.4787163848906544,0.5007711448906543,-0.02205475999999995
SHOOTFREQ_W26,gender,steered,6.0,Steered N=6,male,Male,0.7897639485956599,1.11209318859566,-0.3223292400000001
SHOOTFREQ_W26,gender,steered,8.0,Steered N=8,male,Male,0.8464926952551172,1.1688219352551172,-0.3223292400000001
SHOOTFREQ_W26,gender,steered,10.0,Steered N=10,male,Male,0.5343725805943425,0.8567018205943425,-0.3223292400000001
SHOOTFREQ_W26,gender,steered,12.0,Steered N=12,male,Male,0.27162000999999986,0.5939492499999999,-0.32232924
SHOOTFREQ_W26,gender,steered,14.0,Steered N=14,male,Male,0.19994530239668573,0.4285049028935851,-0.22855960049689938
SHOOTFREQ_W26,gender,steered,16.0,Steered N=16,male,Male,0.2494620616526868,0.3318108701447854,-0.08234880849209858
SHOOTFREQ_W26,gender,steered,18.0,Steered N=18,male,Male,0.28826270718329394,0.2847530012669508,0.003509705916343142
SHOOTFREQ_W26,gender,steered,20.0,Steered N=20,male,Male,0.3060599666493762,0.2795105693018358,0.02654939734754036
SHOOTFREQ_W26,gender,declared,,Declared,female,Female,0.9020561857507152,0.579726945750715,0.3223292400000002
SHOOTFREQ_W26,gender,steered,0.0,Neutral (N=0),female,Female,0.5499109099999999,0.8568094700000002,-0.30689856000000026
SHOOTFREQ_W26,gender,steered,2.0,Steered N=2,female,Female,0.5200629381549646,0.7889544758721986,-0.26889153771723395
SHOOTFREQ_W26,gender,steered,4.0,Steered N=4,female,Female,0.49315922072399404,0.754003151720726,-0.2608439309967319
SHOOTFREQ_W26,gender,steered,6.0,Steered N=6,female,Female,0.42857484448780403,0.6772993044878041,-0.24872446000000004
SHOOTFREQ_W26,gender,steered,8.0,Steered N=8,female,Female,0.31360929000000004,0.45317603000000006,-0.13956674000000002
SHOOTFREQ_W26,gender,steered,10.0,Steered N=10,female,Female,0.3605181513413386,0.3024229327295706,0.058095218611767974
SHOOTFREQ_W26,gender,steered,12.0,Steered N=12,female,Female,0.6611858600260352,0.3388566200260351,0.3223292400000001
SHOOTFREQ_W26,gender,steered,14.0,Steered N=14,female,Female,0.8119011900000002,0.48957195000000003,0.32232924000000013
SHOOTFREQ_W26,gender,steered,16.0,Steered N=16,female,Female,0.8615799186161909,0.5392506786161907,0.3223292400000002
SHOOTFREQ_W26,gender,steered,18.0,Steered N=18,female,Female,0.852230677980321,0.5299014379803209,0.3223292400000002
SHOOTFREQ_W26,gender,steered,20.0,Steered N=20,female,Female,0.8113229996867661,0.48899375968676606,0.3223292400000001
SHOOTFREQ_W26,age,declared,,Declared,adult,30-49,0.4065521797945254,0.2726285275095636,0.13392365228496178
SHOOTFREQ_W26,age,steered,0.0,Neutral (N=0),adult,30-49,0.75758653,0.4742910999999999,0.28329543000000007
SHOOTFREQ_W26,age,steered,2.0,Steered N=2,adult,30-49,0.7617622680615606,0.46918269405073226,0.2925795740108283
SHOOTFREQ_W26,age,steered,4.0,Steered N=4,adult,30-49,0.7357155783959397,0.44553594908841043,0.2901796293075293
SHOOTFREQ_W26,age,steered,6.0,Steered N=6,adult,30-49,0.6797954329795706,0.3972072783692573,0.2825881546103133
SHOOTFREQ_W26,age,steered,8.0,Steered N=8,adult,30-49,0.5808466110835,0.3098550663896099,0.2709915446938901
SHOOTFREQ_W26,age,steered,10.0,Steered N=10,adult,30-49,0.42060887854498563,0.18352095882103475,0.23708791972395088
SHOOTFREQ_W26,age,steered,12.0,Steered N=12,adult,30-49,0.21771275338919732,0.15847945036619576,0.05923330302300156
SHOOTFREQ_W26,age,steered,14.0,Steered N=14,adult,30-49,0.11172585320468248,0.370586888118102,-0.2588610349134195
SHOOTFREQ_W26,age,steered,16.0,Steered N=16,adult,30-49,0.20748253689187562,0.5212384868918756,-0.31375594999999995
SHOOTFREQ_W26,age,steered,18.0,Steered N=18,adult,30-49,0.3011745261892705,0.6149304761892705,-0.31375595000000006
SHOOTFREQ_W26,age,steered,20.0,Steered N=20,adult,30-49,0.35935095,0.6731069000000001,-0.31375595000000006
SHOOTFREQ_W26,age,declared,,Declared,older_adult,65+,1.102434930544018,0.7886789805440179,0.3137559500000001
SHOOTFREQ_W26,age,steered,0.0,Neutral (N=0),older_adult,65+,0.4742910999999999,0.75758653,-0.28329543000000007
SHOOTFREQ_W26,age,steered,2.0,Steered N=2,older_adult,65+,0.48652126301041815,0.790324976347798,-0.3038037133373798
SHOOTFREQ_W26,age,steered,4.0,Steered N=4,older_adult,65+,0.4551801765211778,0.7502731516678766,-0.29509297514669874
SHOOTFREQ_W26,age,steered,6.0,Steered N=6,older_adult,65+,0.24395263021132826,0.42051621618073515,-0.17656358596940688
SHOOTFREQ_W26,age,steered,8.0,Steered N=8,older_adult,65+,0.7241772738691415,0.41042132386914154,0.31375595
SHOOTFREQ_W26,age,steered,10.0,Steered N=10,older_adult,65+,0.800826237663838,0.501537137536497,0.299289100127341
SHOOTFREQ_W26,age,steered,12.0,Steered N=12,older_adult,65+,0.879914112359584,0.5671500059706401,0.3127641063889439
SHOOTFREQ_W26,age,steered,14.0,Steered N=14,older_adult,65+,0.9972226894288156,0.6834667394288156,0.31375595
SHOOTFREQ_W26,age,steered,16.0,Steered N=16,older_adult,65+,1.0632185322792098,0.7494625822792098,0.31375595
SHOOTFREQ_W26,age,steered,18.0,Steered N=18,older_adult,65+,1.055388005510147,0.741632055510147,0.31375595
SHOOTFREQ_W26,age,steered,20.0,Steered N=20,older_adult,65+,1.0245149482064182,0.7107589982064182,0.31375595
SHOOTFREQ_W26,education,declared,,Declared,some schooling,Less than high school,0.3926369885113376,0.48047832604936463,-0.08784133753802703
SHOOTFREQ_W26,education,steered,0.0,Neutral (N=0),some schooling,Less than high school,0.61394444,0.7065908151099376,-0.09264637510993756
SHOOTFREQ_W26,education,steered,2.0,Steered N=2,some schooling,Less than high school,0.5929384858386828,0.670518953749285,-0.07758046791060225
SHOOTFREQ_W26,education,steered,4.0,Steered N=4,some schooling,Less than high school,0.5342233043150025,0.6083401894757632,-0.07411688516076065
SHOOTFREQ_W26,education,steered,6.0,Steered N=6,some schooling,Less than high school,0.445452301544797,0.5195691867055576,-0.07411688516076065
SHOOTFREQ_W26,education,steered,8.0,Steered N=8,some schooling,Less than high school,0.38033056854208114,0.47078493393287446,-0.09045436539079332
SHOOTFREQ_W26,education,steered,10.0,Steered N=10,some schooling,Less than high school,0.3719113838460147,0.462365749236808,-0.09045436539079332
SHOOTFREQ_W26,education,steered,12.0,Steered N=12,some schooling,Less than high school,0.32308856905829797,0.4135429344490913,-0.09045436539079332
SHOOTFREQ_W26,education,steered,14.0,Steered N=14,some schooling,Less than high school,0.2851996576315776,0.37565402302237094,-0.09045436539079332
SHOOTFREQ_W26,education,steered,16.0,Steered N=16,some schooling,Less than high school,0.28189408946196953,0.35420798248154106,-0.07231389301957153
SHOOTFREQ_W26,education,steered,18.0,Steered N=18,some schooling,Less than high school,0.310264238610865,0.34389675279087795,-0.03363251418001295
SHOOTFREQ_W26,education,steered,20.0,Steered N=20,some schooling,Less than high school,0.3220854105812566,0.34286648624712923,-0.020781075665872617
SHOOTFREQ_W26,education,declared,,Declared,high school,High school graduate,0.33469171466216247,0.32174736583875896,0.012944348823403506
SHOOTFREQ_W26,education,steered,0.0,Neutral (N=0),high school,High school graduate,0.6955970616586786,0.6657645042805982,0.029832557378080438
SHOOTFREQ_W26,education,steered,2.0,Steered N=2,high school,High school graduate,0.6380161259100039,0.6250717770866003,0.012944348823403562
SHOOTFREQ_W26,education,steered,4.0,Steered N=4,high school,High school graduate,0.5267829688842922,0.5138386200608888,0.012944348823403451
SHOOTFREQ_W26,education,steered,6.0,Steered N=6,high school,High school graduate,0.29765970940858716,0.31105153307168404,-0.01339182366309688
SHOOTFREQ_W26,education,steered,8.0,Steered N=8,high school,High school graduate,0.6126728072774204,0.6507249946555007,-0.03805218737808036
SHOOTFREQ_W26,education,steered,10.0,Steered N=10,high school,High school graduate,0.9921000466036431,1.0301522339817235,-0.03805218737808036
SHOOTFREQ_W26,education,steered,12.0,Steered N=12,high school,High school graduate,1.2697198573028015,1.3077720446808816,-0.03805218737808014
SHOOTFREQ_W26,education,steered,14.0,Steered N=14,high school,High school graduate,1.4179534432161862,1.4560056305942668,-0.03805218737808058
SHOOTFREQ_W26,education,steered,16.0,Steered N=16,high school,High school graduate,1.4661304523360694,1.5041826397141498,-0.03805218737808036
SHOOTFREQ_W26,education,steered,18.0,Steered N=18,high school,High school graduate,1.4662675443493147,1.5043197317273953,-0.03805218737808058
SHOOTFREQ_W26,education,steered,20.0,Steered N=20,high school,High school graduate,1.4505676598003272,1.4886198471784078,-0.03805218737808058
SHOOTFREQ_W26,education,declared,,Declared,college and more,College graduate/some postgrad,1.0014634514388034,1.0724968991706607,-0.07103344773185727
SHOOTFREQ_W26,education,steered,0.0,Neutral (N=0),college and more,College graduate/some postgrad,0.7175845685611965,0.6547707508293393,0.06281381773185712
SHOOTFREQ_W26,education,steered,2.0,Steered N=2,college and more,College graduate/some postgrad,0.7611237557113197,0.6900903079794625,0.07103344773185727
SHOOTFREQ_W26,education,steered,4.0,Steered N=4,college and more,College graduate/some postgrad,0.7366620273666202,0.6656285796347632,0.07103344773185705
SHOOTFREQ_W26,education,steered,6.0,Steered N=6,college and more,College graduate/some postgrad,0.6088785659784289,0.5378451182465718,0.07103344773185716
SHOOTFREQ_W26,education,steered,8.0,Steered N=8,college and more,College graduate/some postgrad,0.3421095991215984,0.2741369700734681,0.06797262904813028
SHOOTFREQ_W26,education,steered,10.0,Steered N=10,college and more,College graduate/some postgrad,0.2563050525630505,0.15362473252338815,0.10268032003966232
SHOOTFREQ_W26,education,steered,12.0,Steered N=12,college and more,College graduate/some postgrad,0.2896426528964266,0.3606761006282837,-0.0710334477318571
SHOOTFREQ_W26,education,steered,14.0,Steered N=14,college and more,College graduate/some postgrad,0.4799498548815838,0.550983302613441,-0.07103344773185716
SHOOTFREQ_W26,education,steered,16.0,Steered N=16,college and more,College graduate/some postgrad,0.5717410157671639,0.6427744634990209,-0.07103344773185705
SHOOTFREQ_W26,education,steered,18.0,Steered N=18,college and more,College graduate/some postgrad,0.6021128997681058,0.6731463474999628,-0.07103344773185705
SHOOTFREQ_W26,education,steered,20.0,Steered N=20,college and more,College graduate/some postgrad,0.600161386001614,0.671194833733471,-0.07103344773185705
SHOOTFREQ_W26,socioeco,declared,,Declared,low,"Less than $30,000",0.9515368394113013,0.704786988833865,0.24674985057743626
SHOOTFREQ_W26,socioeco,steered,0.0,Neutral (N=0),low,"Less than $30,000",0.56084015,0.8037213005774363,-0.2428811505774363
SHOOTFREQ_W26,socioeco,steered,2.0,Steered N=2,low,"Less than $30,000",0.5483847558848709,0.7951346064623072,-0.24674985057743626
SHOOTFREQ_W26,socioeco,steered,4.0,Steered N=4,low,"Less than $30,000",0.5041959611904798,0.7456724125432759,-0.24147645135279605
SHOOTFREQ_W26,socioeco,steered,6.0,Steered N=6,low,"Less than $30,000",0.4824704684464089,0.7177013040507408,-0.23523083560433194
SHOOTFREQ_W26,socioeco,steered,8.0,Steered N=8,low,"Less than $30,000",0.5134616189021767,0.7574337687292101,-0.2439721498270334
SHOOTFREQ_W26,socioeco,steered,10.0,Steered N=10,low,"Less than $30,000",0.5328631900581164,0.7689146115098415,-0.23605142145172509
SHOOTFREQ_W26,socioeco,steered,12.0,Steered N=12,low,"Less than $30,000",0.5166208985298442,0.7071672793845644,-0.1905463808547202
SHOOTFREQ_W26,socioeco,steered,14.0,Steered N=14,low,"Less than $30,000",0.45153752484880727,0.6091928570398144,-0.15765533219100714
SHOOTFREQ_W26,socioeco,steered,16.0,Steered N=16,low,"Less than $30,000",0.4637077221807834,0.48171038919911824,-0.01800266701833486
SHOOTFREQ_W26,socioeco,steered,18.0,Steered N=18,low,"Less than $30,000",0.6125892173391966,0.5905948351028466,0.021994382236349974
SHOOTFREQ_W26,socioeco,steered,20.0,Steered N=20,low,"Less than $30,000",0.9932353844370956,0.7464855338596594,0.24674985057743615
SHOOTFREQ_W26,socioeco,declared,,Declared,high,"$100,000 or more",0.20566810004096742,0.18429393991256365,0.021374160128403763
SHOOTFREQ_W26,socioeco,steered,0.0,Neutral (N=0),high,"$100,000 or more",0.8037213005774363,0.56084015,0.2428811505774363
SHOOTFREQ_W26,socioeco,steered,2.0,Steered N=2,high,"$100,000 or more",0.724865827534003,0.5320769845299821,0.19278884300402088
SHOOTFREQ_W26,socioeco,steered,4.0,Steered N=4,high,"$100,000 or more",0.6023610321910072,0.44470570000000004,0.1576553321910072
SHOOTFREQ_W26,socioeco,steered,6.0,Steered N=6,high,"$100,000 or more",0.41706684763770985,0.3717607750452554,0.04530607259245445
SHOOTFREQ_W26,socioeco,steered,8.0,Steered N=8,high,"$100,000 or more",0.34240669895136683,0.36440108118771686,-0.02199438223635003
SHOOTFREQ_W26,socioeco,steered,10.0,Steered N=10,high,"$100,000 or more",0.2377428386226106,0.48449268920004684,-0.24674985057743623
SHOOTFREQ_W26,socioeco,steered,12.0,Steered N=12,high,"$100,000 or more",0.2627802332714654,0.5095300838489015,-0.24674985057743615
SHOOTFREQ_W26,socioeco,steered,14.0,Steered N=14,high,"$100,000 or more",0.30581585446111914,0.5525657050385554,-0.24674985057743626
SHOOTFREQ_W26,socioeco,steered,16.0,Steered N=16,high,"$100,000 or more",0.39161725610003645,0.6383671066774727,-0.2467498505774362
SHOOTFREQ_W26,socioeco,steered,18.0,Steered N=18,high,"$100,000 or more",0.49038910076965425,0.7371389513470904,-0.24674985057743615
SHOOTFREQ_W26,socioeco,steered,20.0,Steered N=20,high,"$100,000 or more",0.5642818443571817,0.8110316949346178,-0.24674985057743615
WORRYB_W26,gender,declared,,Declared,male,Male,0.2712679837199124,0.3389497976217282,-0.06768181390181582
WORRYB_W26,gender,steered,0.0,Neutral (N=0),male,Male,0.1740146939365154,0.3422626449137286,-0.1682479509772132
WORRYB_W26,gender,steered,2.0,Steered N=2,male,Male,0.14934687368983715,0.28970288438813097,-0.14035601069829381
WORRYB_W26,gender,steered,4.0,Steered N=4,male,Male,0.1473782286324842,0.20065044228361165,-0.05327221365112744
WORRYB_W26,gender,steered,6.0,Steered N=6,male,Male,0.38145312684889066,0.21276770470574113,0.16868542214314952
WORRYB_W26,gender,steered,8.0,Steered N=8,male,Male,0.4853365242081307,0.25438581168701796,0.23095071252111277
WORRYB_W26,gender,steered,10.0,Steered N=10,male,Male,0.4857688260527843,0.27906749000000003,0.2067013360527843
WORRYB_W26,gender,steered,12.0,Steered N=12,male,Male,0.5016667549833327,0.2858857117197768,0.2157810432635559
WORRYB_W26,gender,steered,14.0,Steered N=14,male,Male,0.5387461846942614,0.293134828641477,0.2456113560527844
WORRYB_W26,gender,steered,16.0,Steered N=16,male,Male,0.5828096541719034,0.337198298119119,0.24561135605278445
WORRYB_W26,gender,steered,18.0,Steered N=18,male,Male,0.6269358660527844,0.38132450999999995,0.24561135605278445
WORRYB_W26,gender,steered,20.0,Steered N=20,male,Male,0.6717233332827668,0.42611197722998245,0.24561135605278434
WORRYB_W26,gender,declared,,Declared,female,Female,0.315756777189359,0.2218166926289935,0.09394008456036551
WORRYB_W26,gender,steered,0.0,Neutral (N=0),female,Female,0.3422626449137286,0.1740146939365154,0.1682479509772132
WORRYB_W26,gender,steered,2.0,Steered N=2,female,Female,0.3773582594706307,0.1986660399284949,0.17869221954213577
WORRYB_W26,gender,steered,4.0,Steered N=4,female,Female,0.3405125251037727,0.17433594825664048,0.16617657684713225
WORRYB_W26,gender,steered,6.0,Steered N=6,female,Female,0.15498874304098956,0.09062261301179483,0.06436613002919472
WORRYB_W26,gender,steered,8.0,Steered N=8,female,Female,0.06368309000000003,0.2753459260527844,-0.21166283605278438
WORRYB_W26,gender,steered,10.0,Steered N=10,female,Female,0.1486273399999999,0.34805917605278436,-0.19943183605278444
WORRYB_W26,gender,steered,12.0,Steered N=12,female,Female,0.1921279740003454,0.3664136971850991,-0.1742857231847537
WORRYB_W26,gender,steered,14.0,Steered N=14,female,Female,0.2125982569323152,0.37752013484868413,-0.16492187791636892
WORRYB_W26,gender,steered,16.0,Steered N=16,female,Female,0.21245861670322005,0.3977800160833689,-0.18532139938014883
WORRYB_W26,gender,steered,18.0,Steered N=18,female,Female,0.19612535076067558,0.4245516242629809,-0.2284262735023053
WORRYB_W26,gender,steered,20.0,Steered N=20,female,Female,0.21170853937401665,0.45731989542680107,-0.24561135605278442
WORRYB_W26,age,declared,,Declared,adult,30-49,0.3285908699999999,0.3658647299999999,-0.03727385999999999
WORRYB_W26,age,steered,0.0,Neutral (N=0),adult,30-49,0.2251100978383311,0.2623839578383311,-0.03727386000000002
WORRYB_W26,age,steered,2.0,Steered N=2,adult,30-49,0.18914722756389246,0.22642108756389245,-0.03727385999999999
WORRYB_W26,age,steered,4.0,Steered N=4,adult,30-49,0.14394266999999997,0.18121652999999996,-0.03727385999999999
WORRYB_W26,age,steered,6.0,Steered N=6,adult,30-49,0.12006527036364859,0.15733913036364858,-0.03727385999999999
WORRYB_W26,age,steered,8.0,Steered N=8,adult,30-49,0.13568947139112547,0.17296333139112546,-0.03727385999999999
WORRYB_W26,age,steered,10.0,Steered N=10,adult,30-49,0.17746971527614525,0.21474357527614524,-0.03727385999999999
WORRYB_W26,age,steered,12.0,Steered N=12,adult,30-49,0.21384962454854706,0.25112348454854705,-0.03727385999999999
WORRYB_W26,age,steered,14.0,Steered N=14,adult,30-49,0.23144032629509953,0.2687141862950995,-0.03727385999999999
WORRYB_W26,age,steered,16.0,Steered N=16,adult,30-49,0.22879770424958545,0.26607156424958545,-0.03727385999999999
WORRYB_W26,age,steered,18.0,Steered N=18,adult,30-49,0.21198160541409244,0.24925546541409244,-0.03727385999999999
WORRYB_W26,age,steered,20.0,Steered N=20,adult,30-49,0.1880077525326922,0.2252816125326922,-0.03727385999999999
WORRYB_W26,age,declared,,Declared,older_adult,65+,0.38490509906354253,0.34763123906354254,0.03727385999999999
WORRYB_W26,age,steered,0.0,Neutral (N=0),older_adult,65+,0.2623839578383311,0.2251100978383311,0.03727386000000002
WORRYB_W26,age,steered,2.0,Steered N=2,older_adult,65+,0.3815339046028549,0.3126160446028549,0.06891786
WORRYB_W26,age,steered,4.0,Steered N=4,older_adult,65+,0.45936632127610405,0.39044846127610405,0.06891786
WORRYB_W26,age,steered,6.0,Steered N=6,older_adult,65+,0.4936159674701068,0.4246981074701068,0.06891786
WORRYB_W26,age,steered,8.0,Steered N=8,older_adult,65+,0.5247333399999999,0.45581547999999994,0.06891786
WORRYB_W26,age,steered,10.0,Steered N=10,older_adult,65+,0.5675000343284196,0.49858217432841956,0.06891786
WORRYB_W26,age,steered,12.0,Steered N=12,older_adult,65+,0.5862296796225359,0.5173118196225359,0.06891786
WORRYB_W26,age,steered,14.0,Steered N=14,older_adult,65+,0.5732595182665423,0.5043416582665423,0.06891786
WORRYB_W26,age,steered,16.0,Steered N=16,older_adult,65+,0.5326980421390723,0.46378018213907235,0.06891786
WORRYB_W26,age,steered,18.0,Steered N=18,older_adult,65+,0.474322972722823,0.405405112722823,0.06891786
WORRYB_W26,age,steered,20.0,Steered N=20,older_adult,65+,0.4094553634859966,0.370751452821021,0.03870391066497558
WORRYB_W26,education,declared,,Declared,some schooling,Less than high school,0.3112623969803531,0.25508338676442044,0.056179010215932634
WORRYB_W26,education,steered,0.0,Neutral (N=0),some schooling,Less than high school,0.3781264249137285,0.3009421094706797,0.07718431544304882
WORRYB_W26,education,steered,2.0,Steered N=2,some schooling,Less than high school,0.25956376000000003,0.2548857230946499,0.004678036905350125
WORRYB_W26,education,steered,4.0,Steered N=4,some schooling,Less than high school,0.14004716716907067,0.29213530777832264,-0.15208814060925196
WORRYB_W26,education,steered,6.0,Steered N=6,some schooling,Less than high school,0.26441794907029115,0.42481691660579607,-0.16039896753550492
WORRYB_W26,education,steered,8.0,Steered N=8,some schooling,Less than high school,0.3183769761539164,0.47877594368942133,-0.16039896753550492
WORRYB_W26,education,steered,10.0,Steered N=10,some schooling,Less than high school,0.20117306000000013,0.36924581753550495,-0.16807275753550482
WORRYB_W26,education,steered,12.0,Steered N=12,some schooling,Less than high school,0.09408559999999999,0.28996177753550495,-0.19587617753550496
WORRYB_W26,education,steered,14.0,Steered N=14,some schooling,Less than high school,0.06554181856886176,0.23642232562129778,-0.17088050705243601
WORRYB_W26,education,steered,16.0,Steered N=16,some schooling,Less than high school,0.10764725946653803,0.2519411865730277,-0.1442939271064897
WORRYB_W26,education,steered,18.0,Steered N=18,some schooling,Less than high school,0.15726028608829423,0.2906320004743714,-0.13337171438607714
WORRYB_W26,education,steered,20.0,Steered N=20,some schooling,Less than high school,0.18624480869478005,0.31881535167926034,-0.1325705429844803
WORRYB_W26,education,declared,,Declared,high school,High school graduate,0.4241553256435867,0.30098275808252095,0.12317256756106576
WORRYB_W26,education,steered,0.0,Neutral (N=0),high school,High school graduate,0.4369810749137285,0.27151478447067967,0.16546629044304884
WORRYB_W26,education,steered,2.0,Steered N=2,high school,High school graduate,0.41929515,0.24284023809464989,0.17645491190535012
WORRYB_W26,education,steered,4.0,Steered N=4,high school,High school graduate,0.31621821,0.18982629253550493,0.12639191746449507
WORRYB_W26,education,steered,6.0,Steered N=6,high school,High school graduate,0.15497718999999993,0.18982629253550493,-0.034849102535504994
WORRYB_W26,education,steered,8.0,Steered N=8,high school,High school graduate,0.10562229000000001,0.28603625253550496,-0.18041396253550496
WORRYB_W26,education,steered,10.0,Steered N=10,high school,High school graduate,0.28319478313590984,0.5318757256714148,-0.248680942535505
WORRYB_W26,education,steered,12.0,Steered N=12,high school,High school graduate,0.4997368366396483,0.7484177791751532,-0.24868094253550488
WORRYB_W26,education,steered,14.0,Steered N=14,high school,High school graduate,0.5879443126513226,0.8366252551868276,-0.248680942535505
WORRYB_W26,education,steered,16.0,Steered N=16,high school,High school graduate,0.5892973706981118,0.8379783132336167,-0.24868094253550488
WORRYB_W26,education,steered,18.0,Steered N=18,high school,High school graduate,0.5549431350055135,0.8036240775410184,-0.24868094253550488
WORRYB_W26,education,steered,20.0,Steered N=20,high school,High school graduate,0.5128698808304379,0.7615508233659429,-0.248680942535505
WORRYB_W26,education,declared,,Declared,college and more,College graduate/some postgrad,0.3404862474068131,0.4469739690762078,-0.10648772166939469
WORRYB_W26,education,steered,0.0,Neutral (N=0),college and more,College graduate/some postgrad,0.1649031440276309,0.4075537499137285,-0.2426506058860976
WORRYB_W26,education,steered,2.0,Steered N=2,college and more,College graduate/some postgrad,0.06624085618929977,0.39139304500000005,-0.3251521888107003
WORRYB_W26,education,steered,4.0,Steered N=4,college and more,College graduate/some postgrad,0.0968695813092438,0.312210328761766,-0.21534074745252224
WORRYB_W26,education,steered,6.0,Steered N=6,college and more,College graduate/some postgrad,0.18863927115620488,0.22044063891480498,-0.031801367758600096
WORRYB_W26,education,steered,8.0,Steered N=8,college and more,College graduate/some postgrad,0.24598704247836903,0.176754748196238,0.06923229428213104
WORRYB_W26,education,steered,10.0,Steered N=10,college and more,College graduate/some postgrad,0.2719608639085359,0.1566808100646082,0.1152800538439277
WORRYB_W26,education,steered,12.0,Steered N=12,college and more,College graduate/some postgrad,0.2842158392446733,0.14041752785756975,0.14379831138710356
WORRYB_W26,education,steered,14.0,Steered N=14,college and more,College graduate/some postgrad,0.2872730253523094,0.1296985926798711,0.1575744326724383
WORRYB_W26,education,steered,16.0,Steered N=16,college and more,College graduate/some postgrad,0.2802069178325357,0.12887299223847412,0.15133392559406159
WORRYB_W26,education,steered,18.0,Steered N=18,college and more,College graduate/some postgrad,0.2630799550710099,0.14599995499999996,0.11708000007100994
WORRYB_W26,education,steered,20.0,Steered N=20,college and more,College graduate/some postgrad,0.24315363257355604,0.1659262774974538,0.07722735507610223
WORRYB_W26,socioeco,declared,,Declared,low,"Less than $30,000",0.3888112395182072,0.25116240397097017,0.137648835547237
WORRYB_W26,socioeco,steered,0.0,Neutral (N=0),low,"Less than $30,000",0.3922289149137286,0.18572126783833115,0.20650764707539743
WORRYB_W26,socioeco,steered,2.0,Steered N=2,low,"Less than $30,000",0.30131280000000005,0.20777971,0.09353309000000004
WORRYB_W26,socioeco,steered,4.0,Steered N=4,low,"Less than $30,000",0.23190397000000001,0.21577676,0.016127210000000003
WORRYB_W26,socioeco,steered,6.0,Steered N=6,low,"Less than $30,000",0.21930596794837565,0.253978757776439,-0.03467278982806338
WORRYB_W26,socioeco,steered,8.0,Steered N=8,low,"Less than $30,000",0.20009798,0.3496319300000001,-0.14953395000000008
WORRYB_W26,socioeco,steered,10.0,Steered N=10,low,"Less than $30,000",0.20014326217872092,0.4499172799847246,-0.24977401780600367
WORRYB_W26,socioeco,steered,12.0,Steered N=12,low,"Less than $30,000",0.2139773520403801,0.5420085090638123,-0.32803115702343216
WORRYB_W26,socioeco,steered,14.0,Steered N=14,low,"Less than $30,000",0.2709939231260007,0.6202397131260007,-0.34924579
WORRYB_W26,socioeco,steered,16.0,Steered N=16,low,"Less than $30,000",0.33918677480085674,0.6884325648008568,-0.34924579000000006
WORRYB_W26,socioeco,steered,18.0,Steered N=18,low,"Less than $30,000",0.3966075989239097,0.7458533889239097,-0.34924579000000006
