attribute,channel,layer,validation_accuracy,balanced_accuracy,macro_f1,validation_loss,majority_baseline,accuracy_over_baseline,best_epoch,train_examples,validation_examples,checkpoint
socioeconomic,reading,11,0.91,0.91,0.9100637732304823,0.2334189017613729,0.3333333333333333,0.5766666666666667,49,2400,600,socioeconomic_probe_at_layer_11.pth
socioeconomic,reading,12,0.9233333333333333,0.9233333333333333,0.9236554685490002,0.20630412300427756,0.3333333333333333,0.5900000000000001,50,2400,600,socioeconomic_probe_at_layer_12.pth
socioeconomic,reading,13,0.9333333333333333,0.9333333333333332,0.9336185550429122,0.17852758367856345,0.3333333333333333,0.6000000000000001,50,2400,600,socioeconomic_probe_at_layer_13.pth
socioeconomic,reading,14,0.9416666666666667,0.9416666666666668,0.9418503969367423,0.16028756399949393,0.3333333333333333,0.6083333333333334,48,2400,600,socioeconomic_probe_at_layer_14.pth
socioeconomic,reading,15,0.9533333333333334,0.9533333333333333,0.9534992089776014,0.13751650104920068,0.3333333333333333,0.6200000000000001,50,2400,600,socioeconomic_probe_at_layer_15.pth
socioeconomic,reading,16,0.9616666666666667,0.9616666666666666,0.9619437177466764,0.09722242007652919,0.3333333333333333,0.6283333333333334,50,2400,600,socioeconomic_probe_at_layer_16.pth
socioeconomic,reading,17,0.9583333333333334,0.9583333333333334,0.9586805312056385,0.08380299185713132,0.3333333333333333,0.625,42,2400,600,socioeconomic_probe_at_layer_17.pth
socioeconomic,reading,18,0.9583333333333334,0.9583333333333334,0.9587102238221189,0.07275930047035217,0.3333333333333333,0.625,48,2400,600,socioeconomic_probe_at_layer_18.pth
socioeconomic,reading,19,0.9616666666666667,0.9616666666666666,0.9619083328718786,0.06685992951194446,0.3333333333333333,0.6283333333333334,50,2400,600,socioeconomic_probe_at_layer_19.pth
socioeconomic,reading,20,0.9666666666666667,0.9666666666666667,0.9668099498654713,0.062494032084941864,0.3333333333333333,0.6333333333333333,49,2400,600,socioeconomic_probe_at_layer_20.pth
socioeconomic,reading,21,0.9666666666666667,0.9666666666666667,0.9667750041729404,0.06162347892920176,0.3333333333333333,0.6333333333333333,44,2400,600,socioeconomic_probe_at_layer_21.pth
socioeconomic,reading,22,0.9683333333333334,0.9683333333333333,0.9684332060795836,0.05992734928925832,0.3333333333333333,0.635,46,2400,600,socioeconomic_probe_at_layer_22.pth
socioeconomic,reading,23,0.97,0.9700000000000001,0.9700907147377499,0.05819447214404742,0.3333333333333333,0.6366666666666667,47,2400,600,socioeconomic_probe_at_layer_23.pth
socioeconomic,reading,24,0.97,0.9700000000000001,0.9700907147377499,0.0580379789074262,0.3333333333333333,0.6366666666666667,44,2400,600,socioeconomic_probe_at_layer_24.pth
socioeconomic,reading,25,0.97,0.9700000000000001,0.9700907147377499,0.057848030080397926,0.3333333333333333,0.6366666666666667,50,2400,600,socioeconomic_probe_at_layer_25.pth
socioeconomic,reading,26,0.97,0.9700000000000001,0.9700907147377499,0.05840375026067098,0.3333333333333333,0.6366666666666667,49,2400,600,socioeconomic_probe_at_layer_26.pth
socioeconomic,reading,27,0.97,0.9700000000000001,0.9700907147377499,0.05694825078050295,0.3333333333333333,0.6366666666666667,48,2400,600,socioeconomic_probe_at_layer_27.pth
socioeconomic,reading,28,0.97,0.9700000000000001,0.9700907147377499,0.056287514666716255,0.3333333333333333,0.6366666666666667,45,2400,600,socioeconomic_probe_at_layer_28.pth
socioeconomic,reading,29,0.97,0.9700000000000001,0.9700907147377499,0.057990564654270806,0.3333333333333333,0.6366666666666667,40,2400,600,socioeconomic_probe_at_layer_29.pth
socioeconomic,reading,30,0.97,0.9700000000000001,0.9700907147377499,0.057906631380319595,0.3333333333333333,0.6366666666666667,38,2400,600,socioeconomic_probe_at_layer_30.pth
socioeconomic,reading,31,0.97,0.9700000000000001,0.9700746823248649,0.06144872431953748,0.3333333333333333,0.6366666666666667,28,2400,600,socioeconomic_probe_at_layer_31.pth
socioeconomic,reading,32,0.9733333333333334,0.9733333333333333,0.9733160829020725,0.06052854905525843,0.3333333333333333,0.6400000000000001,37,2400,600,socioeconomic_probe_at_layer_32.pth
