qkey,class_label,wasserstein,regime,neutral_wasserstein,delta_vs_neutral
REASONGUNA_W26,female,1.1984022043712683,Neutral (N=0),1.1984022043712683,0.0
REASONGUNB_W26,male,0.8897650432173028,Neutral (N=0),0.8897650432173028,0.0
REASONGUNB_W26,female,0.5849106641508934,Neutral (N=0),0.5849106641508934,0.0
REASONGUNC_W26,male,0.9263513040686612,Neutral (N=0),0.9263513040686612,0.0
REASONGUNC_W26,female,0.639880312226047,Neutral (N=0),0.639880312226047,0.0
REASONGUND_W26,male,0.27269692077132834,Neutral (N=0),0.27269692077132834,0.0
REASONGUND_W26,female,0.21294180077132835,Neutral (N=0),0.21294180077132835,0.0
REASONGUNE_W26,male,0.26710460185346796,Neutral (N=0),0.26710460185346796,0.0
REASONGUNE_W26,female,0.276351811853468,Neutral (N=0),0.276351811853468,0.0
SHOOTFREQ_W26,male,0.8568094700000002,Neutral (N=0),0.8568094700000002,0.0
SHOOTFREQ_W26,female,0.5499109099999999,Neutral (N=0),0.5499109099999999,0.0
WORRYB_W26,male,0.1740146939365154,Neutral (N=0),0.1740146939365154,0.0
WORRYB_W26,female,0.3422626449137286,Neutral (N=0),0.3422626449137286,0.0
WORRYD_W26,male,0.26280814211574266,Neutral (N=0),0.26280814211574266,0.0
WORRYD_W26,female,0.1299839721157427,Neutral (N=0),0.1299839721157427,0.0
WORRYE_W26,male,0.28443384267769406,Neutral (N=0),0.28443384267769406,0.0
WORRYE_W26,female,0.3210353325645773,Neutral (N=0),0.3210353325645773,0.0
WORRYF_W26,male,0.1326135164066497,Neutral (N=0),0.1326135164066497,0.0
WORRYF_W26,female,0.2332662055331648,Neutral (N=0),0.2332662055331648,0.0
BOYSF1B_W29,male,0.28630486982753367,Neutral (N=0),0.28630486982753367,0.0
BOYSF1B_W29,female,0.39059688482753363,Neutral (N=0),0.39059688482753363,0.0
FAVORS_CPS_W29,male,0.8843795393067612,Neutral (N=0),0.8843795393067612,0.0
FAVORS_CPS_W29,female,1.03588115123667,Neutral (N=0),1.03588115123667,0.0
FEM2_W29,female,1.5514268479467481,Neutral (N=0),1.5514268479467481,0.0
GIRLSF2C_W29,male,0.32704036,Neutral (N=0),0.32704036,0.0
GIRLSF2C_W29,female,0.3786161375814388,Neutral (N=0),0.3786161375814388,0.0
GIRLSF2D_W29,male,0.3093124766789123,Neutral (N=0),0.3093124766789123,0.0
GIRLSF2D_W29,female,0.36462663366463477,Neutral (N=0),0.36462663366463477,0.0
GOPDIRCT_W29,male,0.6865051285599693,Neutral (N=0),0.6865051285599693,0.0
GOPDIRCT_W29,female,0.8293337444787305,Neutral (N=0),0.8293337444787305,0.0
HOOD_NHISB_W29,male,1.7471422506218355,Neutral (N=0),1.7471422506218355,0.0
HOOD_NHISB_W29,female,1.6749380806218357,Neutral (N=0),1.6749380806218357,0.0
LOCALELECT_W29,male,1.0530839128804086,Neutral (N=0),1.0530839128804086,0.0
LOCALELECT_W29,female,0.9291449028804084,Neutral (N=0),0.9291449028804084,0.0
MAN1A_W29,male,0.5319068439676139,Neutral (N=0),0.5319068439676139,0.0
MAN1A_W29,female,1.2937150088114502,Neutral (N=0),1.2937150088114502,0.0
MAN1B_W29,male,0.33666898103128234,Neutral (N=0),0.33666898103128234,0.0
MAN1B_W29,female,0.9598164512055064,Neutral (N=0),0.9598164512055064,0.0
MAN1C_W29,male,0.6358293980061533,Neutral (N=0),0.6358293980061533,0.0
MAN1C_W29,female,1.2756988080061533,Neutral (N=0),1.2756988080061533,0.0
MAN1D_W29,male,0.6881621522097698,Neutral (N=0),0.6881621522097698,0.0
MAN1D_W29,female,0.9091391418172172,Neutral (N=0),0.9091391418172172,0.0
MAN1E_W29,male,0.5883599463632798,Neutral (N=0),0.5883599463632798,0.0
MAN1E_W29,female,1.0332810163632797,Neutral (N=0),1.0332810163632797,0.0
MASC2_W29,male,1.4614364709041956,Neutral (N=0),1.4614364709041956,0.0
MASC2_W29,female,0.6855084705652541,Neutral (N=0),0.6855084705652541,0.0
S12_W29,male,1.3042694636701377,Neutral (N=0),1.3042694636701377,0.0
S12_W29,female,1.3716933036701375,Neutral (N=0),1.3716933036701375,0.0
S13_W29,male,1.9049369783381054,Neutral (N=0),1.9049369783381054,0.0
S13_W29,female,2.1129376762580985,Neutral (N=0),2.1129376762580985,0.0
SEENFEM_W29,female,0.8090918899152008,Neutral (N=0),0.8090918899152008,0.0
SEENMASC_W29,male,0.49808964605455786,Neutral (N=0),0.49808964605455786,0.0
SEENMASC_W29,female,0.8675576333778816,Neutral (N=0),0.8675576333778816,0.0
TALK_CPS_W29,male,0.9875667793048786,Neutral (N=0),0.9875667793048786,0.0
TALK_CPS_W29,female,0.8896940393048788,Neutral (N=0),0.8896940393048788,0.0
WORRYBILL_W29,male,0.5865577469559924,Neutral (N=0),0.5865577469559924,0.0
WORRYBILL_W29,female,0.6442765469559923,Neutral (N=0),0.6442765469559923,0.0
CLASS_W32,male,0.2530692804346943,Neutral (N=0),0.2530692804346943,0.0
CLASS_W32,female,0.3035854004346942,Neutral (N=0),0.3035854004346942,0.0
COMMIMPA_W32,male,0.6651369620663932,Neutral (N=0),0.6651369620663932,0.0
COMMIMPA_W32,female,0.5939062623726051,Neutral (N=0),0.5939062623726051,0.0
COMMIMPB_W32,male,0.3850054184556585,Neutral (N=0),0.3850054184556585,0.0
COMMIMPB_W32,female,0.27670031845565857,Neutral (N=0),0.27670031845565857,0.0
COMMIMPC_W32,male,1.0414240619836561,Neutral (N=0),1.0414240619836561,0.0
COMMIMPC_W32,female,0.7988564063392558,Neutral (N=0),0.7988564063392558,0.0
COMMIMPF_W32,male,0.6009492529235306,Neutral (N=0),0.6009492529235306,0.0
COMMIMPF_W32,female,0.5887927829235307,Neutral (N=0),0.5887927829235307,0.0
COMMIMPG_W32,male,0.67878041,Neutral (N=0),0.67878041,0.0
COMMIMPG_W32,female,0.6741840500000001,Neutral (N=0),0.6741840500000001,0.0
COMMIMPH_W32,male,0.6466937394893232,Neutral (N=0),0.6466937394893232,0.0
COMMIMPH_W32,female,0.8080869994893232,Neutral (N=0),0.8080869994893232,0.0
COMMYRS_W32,male,0.9462499051253532,Neutral (N=0),0.9462499051253532,0.0
COMMYRS_W32,female,0.9500603831874258,Neutral (N=0),0.9500603831874258,0.0
ETHNCMAJ_W32,male,0.09839505576506365,Neutral (N=0),0.09839505576506365,0.0
ETHNCMAJ_W32,female,0.07936961076506367,Neutral (N=0),0.07936961076506367,0.0
GAYMARR2_W32,male,0.5058012211403422,Neutral (N=0),0.5058012211403422,0.0
GAYMARR2_W32,female,0.5593161248396967,Neutral (N=0),0.5593161248396967,0.0
HARASS2F1_W32,male,0.07126788144268523,Neutral (N=0),0.07126788144268523,0.0
HARASS2F1_W32,female,0.08283185180013836,Neutral (N=0),0.08283185180013836,0.0
IMMIMPACT_W32,male,0.15198473028756626,Neutral (N=0),0.15198473028756626,0.0
IMMIMPACT_W32,female,0.15872019028756623,Neutral (N=0),0.15872019028756623,0.0
MOVERURAL_W32,male,0.17501850282349674,Neutral (N=0),0.17501850282349674,0.0
MOVERURAL_W32,female,0.20596940113862283,Neutral (N=0),0.20596940113862283,0.0
MOVESUBURB_W32,male,0.3803811796377573,Neutral (N=0),0.3803811796377573,0.0
MOVESUBURB_W32,female,0.23470826928691857,Neutral (N=0),0.23470826928691857,0.0
MOVEURBAN_W32,male,0.40372787596272136,Neutral (N=0),0.40372787596272136,0.0
MOVEURBAN_W32,female,0.3904110201904366,Neutral (N=0),0.3904110201904366,0.0
NEIGHINTERA_W32,male,0.44286603603250774,Neutral (N=0),0.44286603603250774,0.0
NEIGHINTERA_W32,female,0.45110653983513294,Neutral (N=0),0.45110653983513294,0.0
NEIGHINTERB_W32,male,1.962077519606587,Neutral (N=0),1.962077519606587,0.0
NEIGHINTERB_W32,female,1.9136946791369465,Neutral (N=0),1.9136946791369465,0.0
NEIGHKIDS_W32,male,0.31459421775119534,Neutral (N=0),0.31459421775119534,0.0
NEIGHKIDS_W32,female,0.31999884383771104,Neutral (N=0),0.31999884383771104,0.0
NEIGHSAMEA_W32,male,0.9431369082334471,Neutral (N=0),0.9431369082334471,0.0
NEIGHSAMEA_W32,female,0.9755139532830119,Neutral (N=0),0.9755139532830119,0.0
SATLIFED_W32,male,0.7612292404342189,Neutral (N=0),0.7612292404342189,0.0
SATLIFED_W32,female,0.7734023704342188,Neutral (N=0),0.7734023704342188,0.0
SOCTRUST2_W32,male,0.30257932193175685,Neutral (N=0),0.30257932193175685,0.0
SOCTRUST2_W32,female,0.29769549193175693,Neutral (N=0),0.29769549193175693,0.0
VALUERURAL_W32,male,0.566684897651407,Neutral (N=0),0.566684897651407,0.0
VALUERURAL_W32,female,0.5993116196296921,Neutral (N=0),0.5993116196296921,0.0
WHADVANT_W32,male,0.5654721655481582,Neutral (N=0),0.5654721655481582,0.0
WHADVANT_W32,female,0.7515145818043195,Neutral (N=0),0.7515145818043195,0.0
WILLMOVE_W32,male,1.4065341024287354,Neutral (N=0),1.4065341024287354,0.0
WILLMOVE_W32,female,1.356112226343858,Neutral (N=0),1.356112226343858,0.0
EAT1_W34,male,0.8093765360834849,Neutral (N=0),0.8093765360834849,0.0
EAT1_W34,female,0.8882558941591834,Neutral (N=0),0.8882558941591834,0.0
EAT2_W34,male,0.975331657251983,Neutral (N=0),0.975331657251983,0.0
EAT2_W34,female,0.8468660472519831,Neutral (N=0),0.8468660472519831,0.0
EAT5B_W34,male,0.40693347972519717,Neutral (N=0),0.40693347972519717,0.0
EAT5B_W34,female,0.443255302206104,Neutral (N=0),0.443255302206104,0.0
EAT5C_W34,male,0.2947293856786105,Neutral (N=0),0.2947293856786105,0.0
EAT5C_W34,female,0.3787310957647712,Neutral (N=0),0.3787310957647712,0.0
EAT5D_W34,male,0.40790034643565404,Neutral (N=0),0.40790034643565404,0.0
EAT5D_W34,female,0.5034342512797513,Neutral (N=0),0.5034342512797513,0.0
EVOBIOA_W34,male,0.11779844760040992,Neutral (N=0),0.11779844760040992,0.0
EVOBIOA_W34,female,0.19325374760040992,Neutral (N=0),0.19325374760040992,0.0
EVOBIOB_W34,male,0.44516426,Neutral (N=0),0.44516426,0.0
EVOBIOB_W34,female,0.31029463999999995,Neutral (N=0),0.31029463999999995,0.0
EVOPERS3_W34,male,0.3872459529033139,Neutral (N=0),0.3872459529033139,0.0
EVOPERS3_W34,female,0.4370097529033138,Neutral (N=0),0.4370097529033138,0.0
EVOTHREE_W34,male,0.10110507999999996,Neutral (N=0),0.10110507999999996,0.0
EVOTHREE_W34,female,0.06028367999999995,Neutral (N=0),0.06028367999999995,0.0
FUD22_W34,male,0.7968581350442391,Neutral (N=0),0.7968581350442391,0.0
FUD22_W34,female,0.7683501150442391,Neutral (N=0),0.7683501150442391,0.0
FUD24_W34,male,0.01617977510831972,Neutral (N=0),0.01617977510831972,0.0
FUD24_W34,female,0.021067135108319646,Neutral (N=0),0.021067135108319646,0.0
FUD33B_W34,male,0.20478485450418693,Neutral (N=0),0.20478485450418693,0.0
FUD33B_W34,female,0.20644013293559868,Neutral (N=0),0.20644013293559868,0.0
FUD35_W34,male,0.8165162499999999,Neutral (N=0),0.8165162499999999,0.0
FUD35_W34,female,0.8562230800000001,Neutral (N=0),0.8562230800000001,0.0
FUD37A_W34,male,0.8086419738202474,Neutral (N=0),0.8086419738202474,0.0
FUD37A_W34,female,0.9088055948184269,Neutral (N=0),0.9088055948184269,0.0
FUD37B_W34,male,0.4292455425646846,Neutral (N=0),0.4292455425646846,0.0
FUD37B_W34,female,0.4845863300000002,Neutral (N=0),0.4845863300000002,0.0
FUD37C_W34,male,0.7751143072984309,Neutral (N=0),0.7751143072984309,0.0
FUD37C_W34,female,0.5287935197616388,Neutral (N=0),0.5287935197616388,0.0
BETTERBIZ1F2D_W36,male,0.009686281678449371,Neutral (N=0),0.009686281678449371,0.0
BETTERBIZ1F2D_W36,female,0.14156673805471864,Neutral (N=0),0.14156673805471864,0.0
BETTERBIZ1F2E_W36,male,0.15696236,Neutral (N=0),0.15696236,0.0
BETTERBIZ1F2E_W36,female,0.05584061499999993,Neutral (N=0),0.05584061499999993,0.0
BETTERBIZ1F2H_W36,male,0.05203717000000002,Neutral (N=0),0.05203717000000002,0.0
BETTERBIZ1F2H_W36,female,0.05261854500000002,Neutral (N=0),0.05261854500000002,0.0
BETTERBIZ2F2C_W36,male,0.006785855008082764,Neutral (N=0),0.006785855008082764,0.0
BETTERBIZ2F2C_W36,female,0.009075224143426458,Neutral (N=0),0.009075224143426458,0.0
BETTERBIZ2F2E_W36,male,0.02439621023655148,Neutral (N=0),0.02439621023655148,0.0
BETTERBIZ2F2E_W36,female,0.09559790023655151,Neutral (N=0),0.09559790023655151,0.0
BETTERBIZ2F2F_W36,male,0.19772213354245619,Neutral (N=0),0.19772213354245619,0.0
BETTERBIZ2F2F_W36,female,0.1841158285424562,Neutral (N=0),0.1841158285424562,0.0
BETTERPOL1F1B_W36,male,0.23554850425464552,Neutral (N=0),0.23554850425464552,0.0
BETTERPOL1F1B_W36,female,0.3506112826365326,Neutral (N=0),0.3506112826365326,0.0
BETTERPOL1F1E_W36,male,0.12920506666368917,Neutral (N=0),0.12920506666368917,0.0
BETTERPOL1F1E_W36,female,0.1005700216636892,Neutral (N=0),0.1005700216636892,0.0
BETTERPOL1F1I_W36,male,0.22776885786491843,Neutral (N=0),0.22776885786491843,0.0
BETTERPOL1F1I_W36,female,0.2285040478649184,Neutral (N=0),0.2285040478649184,0.0
BETTERPOL2F1A_W36,male,0.05272962634257604,Neutral (N=0),0.05272962634257604,0.0
BETTERPOL2F1A_W36,female,0.090418905,Neutral (N=0),0.090418905,0.0
BETTERPOL2F1C_W36,male,0.07832248083224427,Neutral (N=0),0.07832248083224427,0.0
BETTERPOL2F1C_W36,female,0.10198272583224427,Neutral (N=0),0.10198272583224427,0.0
BETTERPOL2F1D_W36,male,0.16101555099985343,Neutral (N=0),0.16101555099985343,0.0
BETTERPOL2F1D_W36,female,0.10131866217968229,Neutral (N=0),0.10131866217968229,0.0
BETTERPOL2F1F_W36,male,0.13521890722663,Neutral (N=0),0.13521890722663,0.0
BETTERPOL2F1F_W36,female,0.15229935428940955,Neutral (N=0),0.15229935428940955,0.0
E5_W36,male,0.10112891947016672,Neutral (N=0),0.10112891947016672,0.0
E5_W36,female,0.2656563762349199,Neutral (N=0),0.2656563762349199,0.0
ESSENBIZF2E_W36,male,0.44132881999999996,Neutral (N=0),0.44132881999999996,0.0
ESSENBIZF2E_W36,female,0.48655982,Neutral (N=0),0.48655982,0.0
ESSENBIZF2J_W36,male,0.29499128119215434,Neutral (N=0),0.29499128119215434,0.0
ESSENBIZF2J_W36,female,0.25029041409244335,Neutral (N=0),0.25029041409244335,0.0
ESSENPOLF1A_W36,male,0.10833089576752375,Neutral (N=0),0.10833089576752375,0.0
ESSENPOLF1A_W36,female,0.10853347456722184,Neutral (N=0),0.10853347456722184,0.0
ESSENPOLF1B_W36,male,0.3075449824288906,Neutral (N=0),0.3075449824288906,0.0
ESSENPOLF1B_W36,female,0.17598921903016118,Neutral (N=0),0.17598921903016118,0.0
ESSENPOLF1D_W36,male,0.15607577180994925,Neutral (N=0),0.15607577180994925,0.0
ESSENPOLF1D_W36,female,0.1369623000000001,Neutral (N=0),0.1369623000000001,0.0
ESSENPOLF1G_W36,male,0.461071499566101,Neutral (N=0),0.461071499566101,0.0
ESSENPOLF1G_W36,female,0.4526690695661011,Neutral (N=0),0.4526690695661011,0.0
ESSENPOLF1H_W36,male,0.2889411933292917,Neutral (N=0),0.2889411933292917,0.0
ESSENPOLF1H_W36,female,0.14848240000000001,Neutral (N=0),0.14848240000000001,0.0
HIGHEDWRNGB_W36,male,0.18590560814094392,Neutral (N=0),0.18590560814094392,0.0
HIGHEDWRNGB_W36,female,0.23248065767519344,Neutral (N=0),0.23248065767519344,0.0
HIGHEDWRNGC_W36,male,0.774717074205181,Neutral (N=0),0.774717074205181,0.0
HIGHEDWRNGC_W36,female,0.5382042018487867,Neutral (N=0),0.5382042018487867,0.0
IMPROVE1_W36,male,0.6848243386434902,Neutral (N=0),0.6848243386434902,0.0
IMPROVE1_W36,female,0.429002300567964,Neutral (N=0),0.429002300567964,0.0
IMPROVE2_W36,male,0.9017637004723149,Neutral (N=0),0.9017637004723149,0.0
IMPROVE2_W36,female,1.2806254524299026,Neutral (N=0),1.2806254524299026,0.0
IMPROVE3_W36,male,0.7623889173658237,Neutral (N=0),0.7623889173658237,0.0
IMPROVE3_W36,female,0.3988538811497397,Neutral (N=0),0.3988538811497397,0.0
MOREWMN1F2_W36,male,0.024819290704382435,Neutral (N=0),0.024819290704382435,0.0
MOREWMN1F2_W36,female,0.1049875107043825,Neutral (N=0),0.1049875107043825,0.0
POLCHF1_W36,male,1.20428114,Neutral (N=0),1.20428114,0.0
POLCHF1_W36,female,1.0933914100000002,Neutral (N=0),1.0933914100000002,0.0
TRAITBIZMF2C_W36,male,0.30385446000000005,Neutral (N=0),0.30385446000000005,0.0
TRAITBIZMF2C_W36,female,0.28692462999999996,Neutral (N=0),0.28692462999999996,0.0
TRAITBIZMF2D_W36,male,0.313470325,Neutral (N=0),0.313470325,0.0
TRAITBIZMF2D_W36,female,0.26509697000000004,Neutral (N=0),0.26509697000000004,0.0
TRAITBIZMF2E_W36,male,0.4139916931981107,Neutral (N=0),0.4139916931981107,0.0
TRAITBIZMF2E_W36,female,0.36613101194835634,Neutral (N=0),0.36613101194835634,0.0
TRAITBIZMF2G_W36,male,0.250409255,Neutral (N=0),0.250409255,0.0
TRAITBIZMF2G_W36,female,0.22547190999999991,Neutral (N=0),0.22547190999999991,0.0
TRAITBIZWF2C_W36,male,0.22714766691835064,Neutral (N=0),0.22714766691835064,0.0
TRAITBIZWF2C_W36,female,0.22232738068244912,Neutral (N=0),0.22232738068244912,0.0
TRAITBIZWF2D_W36,male,0.25213588718800195,Neutral (N=0),0.25213588718800195,0.0
TRAITBIZWF2D_W36,female,0.245726532188002,Neutral (N=0),0.245726532188002,0.0
TRAITBIZWF2E_W36,male,0.3027481851239657,Neutral (N=0),0.3027481851239657,0.0
TRAITBIZWF2E_W36,female,0.3278698401239657,Neutral (N=0),0.3278698401239657,0.0
TRAITBIZWF2G_W36,male,0.33329272545952665,Neutral (N=0),0.33329272545952665,0.0
TRAITBIZWF2G_W36,female,0.3260594594245296,Neutral (N=0),0.3260594594245296,0.0
TRAITPOLMF1B_W36,male,0.07457163309289438,Neutral (N=0),0.07457163309289438,0.0
TRAITPOLMF1B_W36,female,0.12148648309289445,Neutral (N=0),0.12148648309289445,0.0
TRAITPOLMF1C_W36,male,0.21285714228283467,Neutral (N=0),0.21285714228283467,0.0
