qkey,attribute,group_a,group_b,human_gap,quartile,channel,magnitude,regime,target_human_group,expected_model_class,competitor_model_class,distance_own_profile,distance_competitor_profile,difference
WMNPRZ1_W36,gender,Male,Female,0.2460131707058666,Q4,inferred,,Inferred from name,Male,male,female,1.8072089603455557,1.8966402274680798,-0.08943126712252414
AUTOLKLY_W41,gender,Male,Female,0.11764324,Q3,inferred,,Inferred from name,Male,male,female,0.28401555737051976,0.339597945138561,-0.05558238776804125
AUTOWKPLC_W41,gender,Male,Female,0.06751702999999999,Q2,inferred,,Inferred from name,Male,male,female,0.20865845652201007,0.22420966667632203,-0.015551210154311962
ETHNCMAJMOD_W41,gender,Male,Female,0.0414640750000001,Q1,inferred,,Inferred from name,Male,male,female,0.7815070909339763,0.8081617394843141,-0.026654648550337834
FTRWORRYc_W41,gender,Male,Female,0.042709369572906164,Q1,inferred,,Inferred from name,Male,male,female,1.3242333301272589,1.4205492962372168,-0.09631596610995796
FTRWORRYe_W41,gender,Male,Female,0.14941128717784286,Q3,inferred,,Inferred from name,Male,male,female,1.2128187136391073,1.1481077387048755,0.06471097493423184
FTRWORRYf_W41,gender,Male,Female,0.15730299000000003,Q3,inferred,,Inferred from name,Male,male,female,0.6830080953167916,0.8527039541123901,-0.16969585879559845
FUTRCLASSb_W41,gender,Male,Female,0.07003203499999996,Q2,inferred,,Inferred from name,Male,male,female,0.43983655989809134,0.3685029852891737,0.07133357460891765
FUTRCLASSc_W41,gender,Male,Female,0.026930445000000025,Q1,inferred,,Inferred from name,Male,male,female,0.15061783136687062,0.20509896447055573,-0.0544811331036851
FUTR_DIV_W41,gender,Male,Female,0.03522945499999999,Q1,inferred,,Inferred from name,Male,male,female,0.12971511633083857,0.17341093230493954,-0.043695815974100966
GOVPRIOb_W41,gender,Male,Female,0.21669094466248778,Q4,inferred,,Inferred from name,Male,male,female,1.337418985236417,1.395383155302039,-0.057964170065622156
GOVPRIOc_W41,gender,Male,Female,0.21334980409262816,Q4,inferred,,Inferred from name,Male,male,female,1.2460763440307274,1.3838458441488335,-0.13776950011810607
GOVPRIOe_W41,gender,Male,Female,0.12427803999999992,Q3,inferred,,Inferred from name,Male,male,female,1.0891402070353018,1.1719080761267993,-0.08276786909149747
GOVPRIOfF1_W41,gender,Male,Female,0.07944167999999979,Q2,inferred,,Inferred from name,Male,male,female,0.3932769118700943,0.3560403065943728,0.03723660527572148
GOVPRIOgF1_W41,gender,Male,Female,0.08601999097147484,Q2,inferred,,Inferred from name,Male,male,female,1.1078341816189616,1.0779649531236468,0.029869228495314815
GOVPRIOhF1_W41,gender,Male,Female,0.14924699163789362,Q3,inferred,,Inferred from name,Male,male,female,0.8008004140774019,0.8429907445313249,-0.042190330453923064
GOVPRIOiF1_W41,gender,Male,Female,0.07559282999999972,Q2,inferred,,Inferred from name,Male,male,female,1.255725524030996,1.3350505236409336,-0.07932499960993766
GOVPRIOjF1_W41,gender,Male,Female,0.19135331967111657,Q3,inferred,,Inferred from name,Male,male,female,0.9890596826251816,0.9959131882321045,-0.006853505606922883
GOVPRIOkF2_W41,gender,Male,Female,0.19631632216369685,Q3,inferred,,Inferred from name,Male,male,female,1.3953485308839306,1.359252527973723,0.036096002910207536
GOVPRIOlF2_W41,gender,Male,Female,0.07051302999999998,Q2,inferred,,Inferred from name,Male,male,female,0.7552041325570583,0.6755466968665065,0.07965743569055184
GOVPRIOmF2_W41,gender,Male,Female,0.18936220000000054,Q3,inferred,,Inferred from name,Male,male,female,1.1110575885882774,1.2227672470547835,-0.11170965846650605
GOVPRIOnF2_W41,gender,Male,Female,0.2994199434289234,Q4,inferred,,Inferred from name,Male,male,female,0.25722726023288245,0.3596642378949596,-0.10243697766207716
GOVPRIOoF2_W41,gender,Male,Female,0.10792930892070651,Q3,inferred,,Inferred from name,Male,male,female,1.0899171416824953,1.202973388636617,-0.11305624695412164
HAPPEN2b_W41,gender,Male,Female,0.1332191915352135,Q3,inferred,,Inferred from name,Male,male,female,0.5845673309103747,0.7015836983717691,-0.11701636746139443
HAPPEN2f_W41,gender,Male,Female,0.10509362541962743,Q2,inferred,,Inferred from name,Male,male,female,1.4099019073301395,1.2074405465077844,0.2024613608223551
HARASS1F1b_W41,gender,Male,Female,0.04576171609290697,Q1,inferred,,Inferred from name,Male,male,female,0.9006943315429817,0.7866192519990418,0.11407507954393992
HARASS1F1d_W41,gender,Male,Female,0.15847136999999978,Q3,inferred,,Inferred from name,Male,male,female,1.1876746026332525,1.0578658665746645,0.129808736058588
HARASS1NOWRKF2d_W41,gender,Male,Female,0.27886497,Q4,inferred,,Inferred from name,Male,male,female,0.7623357178225051,0.31957315448648593,0.44276256333601915
HARASS3NOWRKF2_W41,gender,Male,Female,0.031663419999999984,Q1,inferred,,Inferred from name,Male,male,female,0.2863198907130268,0.31846214051568067,-0.032142249802653844
INTRMAR_W41,gender,Male,Female,0.042950987717980005,Q1,inferred,,Inferred from name,Male,male,female,0.9103706190775654,0.8646183333759825,0.04575228570158296
LEGALIMG_W41,gender,Male,Female,0.06579864915691469,Q2,inferred,,Inferred from name,Male,male,female,0.4706797716629711,0.4672612936199731,0.0034184780429979966
SOLVPROBa_W41,gender,Male,Female,0.17108413368362924,Q3,inferred,,Inferred from name,Male,male,female,1.2677269218314031,1.3396941015849926,-0.07196717975358946
SOLVPROBb_W41,gender,Male,Female,0.05423693999999987,Q2,inferred,,Inferred from name,Male,male,female,0.4505574102626146,0.47526404061368255,-0.02470663035106796
SOLVPROBc_W41,gender,Male,Female,0.14913932675404692,Q3,inferred,,Inferred from name,Male,male,female,0.5935698859326954,0.5375651864162689,0.056004699516426504
SOLVPROBdF1_W41,gender,Male,Female,0.07186137719213181,Q2,inferred,,Inferred from name,Male,male,female,0.4620431087890543,0.432677918643061,0.029365190145993314
SOLVPROBf_W41,gender,Male,Female,0.17203899999999997,Q3,inferred,,Inferred from name,Male,male,female,0.3011550172781065,0.28350192550724823,0.017653091770858276
SOLVPROBg_W41,gender,Male,Female,0.07123741899092681,Q2,inferred,,Inferred from name,Male,male,female,0.9016867614261685,0.8480363078789135,0.05365045354725506
SOLVPROBh_W41,gender,Male,Female,0.14895890000000045,Q3,inferred,,Inferred from name,Male,male,female,0.770657092,0.8006204735111999,-0.029963381511199927
CONFb_W42,gender,Male,Female,0.14258080733711123,Q3,inferred,,Inferred from name,Male,male,female,0.3798158644656044,0.34485492356185454,0.03496094090374985
CONFc_W42,gender,Male,Female,0.04402340955976641,Q1,inferred,,Inferred from name,Male,male,female,0.9983270555857943,1.0681123500796708,-0.06978529449387649
CONFe_W42,gender,Male,Female,0.11466535145868638,Q3,inferred,,Inferred from name,Male,male,female,0.5210692760375459,0.5301148235649207,-0.009045547527374742
CONFg_W42,gender,Male,Female,0.06137301999999999,Q2,inferred,,Inferred from name,Male,male,female,0.5186777238711928,0.5713345769144724,-0.052656853043279606
PQ4_F2Aa_W42,gender,Male,Female,0.030503539999999996,Q1,inferred,,Inferred from name,Male,male,female,1.3302023707164503,1.4826231887656867,-0.15242081804923635
PQ4_F2Ac_W42,gender,Male,Female,0.04956236000000029,Q2,inferred,,Inferred from name,Male,male,female,0.5411686476734916,0.5688586344067317,-0.02768998673324008
PQ4_F2Ae_W42,gender,Male,Female,0.04642457561569191,Q1,inferred,,Inferred from name,Male,male,female,1.2889982102476423,1.479169773031271,-0.19017156278362868
PQ4_F2Bb_W42,gender,Male,Female,0.045312940000000024,Q1,inferred,,Inferred from name,Male,male,female,1.41390345331214,1.4916488651437914,-0.0777454118316514
PQ4_F2Bc_W42,gender,Male,Female,0.02534198999999987,Q1,inferred,,Inferred from name,Male,male,female,0.7564344824492512,0.7823174218290313,-0.025882939379780145
PQ4_F2Bd_W42,gender,Male,Female,0.037239714115961886,Q1,inferred,,Inferred from name,Male,male,female,1.0847684463967349,1.054800551628166,0.02996789476856887
PQ4_F2Cc_W42,gender,Male,Female,0.1361714026930852,Q3,inferred,,Inferred from name,Male,male,female,0.6840904780758321,0.7408927003528206,-0.0568022222769885
PQ8_F2B_W42,gender,Male,Female,0.12413767000000007,Q3,inferred,,Inferred from name,Male,male,female,0.582357870967426,0.5896543773048122,-0.0072965063373862105
RQ1_F1B_W42,gender,Male,Female,0.016965200000000014,Q1,inferred,,Inferred from name,Male,male,female,0.2792192877345783,0.27785879097618926,0.0013604967583890626
RQ1_F1C_W42,gender,Male,Female,0.01116388815783731,Q1,inferred,,Inferred from name,Male,male,female,0.21334277611882163,0.20790208951571898,0.005440686603102651
RQ2_F1A_W42,gender,Male,Female,0.01140179674588132,Q1,inferred,,Inferred from name,Male,male,female,0.5018024356594885,0.5986249879375097,-0.09682255227802128
RQ4_F1Ab_W42,gender,Male,Female,0.013568479999999994,Q1,inferred,,Inferred from name,Male,male,female,1.1172217999326273,1.1832248920421762,-0.06600309210954891
RQ4_F1Ae_W42,gender,Male,Female,0.043150940000000026,Q1,inferred,,Inferred from name,Male,male,female,0.9904829726283344,1.1136776524724006,-0.12319467984406618
RQ4_F1Ba_W42,gender,Male,Female,0.060501923366962085,Q2,inferred,,Inferred from name,Male,male,female,1.2933994047363666,1.3515463391673217,-0.05814693443095509
RQ4_F1Bc_W42,gender,Male,Female,0.11627450552682436,Q3,inferred,,Inferred from name,Male,male,female,0.5935638952435314,0.6704758520597254,-0.076911956816194
RQ4_F1Bd_W42,gender,Male,Female,0.07658734999999983,Q2,inferred,,Inferred from name,Male,male,female,0.8740607171218783,0.8978622929076839,-0.023801575785805662
RQ4_F1Be_W42,gender,Male,Female,0.0439659958125449,Q1,inferred,,Inferred from name,Male,male,female,1.035041255908945,1.1385727930399296,-0.10353153713098462
RQ4_F1Ca_W42,gender,Male,Female,0.03437605999999982,Q1,inferred,,Inferred from name,Male,male,female,1.2530744310643782,1.3012552416768584,-0.04818081061248014
RQ4_F1Cb_W42,gender,Male,Female,0.04834456041987287,Q1,inferred,,Inferred from name,Male,male,female,1.0724395759606016,1.1022167384571298,-0.029777162496528176
RQ4_F1Cd_W42,gender,Male,Female,0.08152446633249717,Q2,inferred,,Inferred from name,Male,male,female,0.7748963021267732,0.7663074834172017,0.00858881870957151
RQ5_F1B_W42,gender,Male,Female,0.1463030974676227,Q3,inferred,,Inferred from name,Male,male,female,1.3148354678973013,1.1690572588277361,0.14577820906956518
RQ5_F1C_W42,gender,Male,Female,0.07404645999999997,Q2,inferred,,Inferred from name,Male,male,female,1.4490499173198392,1.4553195801556489,-0.006269662835809653
IDIMPORT_W43,gender,Male,Female,0.1924184954084044,Q3,inferred,,Inferred from name,Male,male,female,0.6504893163907206,0.6647884879475996,-0.014299171556878987
RACESURV13_W43,gender,Male,Female,0.10509179999999982,Q2,inferred,,Inferred from name,Male,male,female,0.9995172543495249,0.9682949330361169,0.031222321313407964
RACESURV14_W43,gender,Male,Female,0.1532521100000002,Q3,inferred,,Inferred from name,Male,male,female,0.42432288421072073,0.4055871361987986,0.018735748011922126
RACESURV15a_W43,gender,Male,Female,0.019910494999999973,Q1,inferred,,Inferred from name,Male,male,female,0.23735260648401235,0.22973433402628848,0.007618272457723868
RACESURV15b_W43,gender,Male,Female,0.021956056192036333,Q1,inferred,,Inferred from name,Male,male,female,0.23664731321222102,0.24330723273543736,-0.0066599195232163455
RACESURV17_W43,gender,Male,Female,0.20234909110714516,Q4,inferred,,Inferred from name,Male,male,female,0.3696545575199028,0.3383055483879454,0.03134900913195737
RACESURV18b_W43,gender,Male,Female,0.042685573193469314,Q1,inferred,,Inferred from name,Male,male,female,1.1565808164728044,1.1012085869097676,0.05537222956303678
RACESURV18f_W43,gender,Male,Female,0.0506357200000002,Q2,inferred,,Inferred from name,Male,male,female,1.2610949918894887,1.1431854016278982,0.11790959026159054
RACESURV19a_W43,gender,Male,Female,0.12239998000000002,Q3,inferred,,Inferred from name,Male,male,female,0.6108417842369045,0.5818150091702421,0.029026775066662402
RACESURV19c_W43,gender,Male,Female,0.07261851000000002,Q2,inferred,,Inferred from name,Male,male,female,0.6343488316965532,0.595971244623372,0.038377587073181174
RACESURV19e_W43,gender,Male,Female,0.07588431891575054,Q2,inferred,,Inferred from name,Male,male,female,0.5382937484530689,0.5037264958043758,0.03456725264869309
RACESURV1b_W43,gender,Male,Female,0.022587596978020735,Q1,inferred,,Inferred from name,Male,male,female,0.1933899302811328,0.21788596553884565,-0.02449603525771285
RACESURV21_W43,gender,Male,Female,0.03494933999999998,Q1,inferred,,Inferred from name,Male,male,female,0.5658365971297131,0.35926407822979456,0.20657251889991857
RACESURV27_W43,gender,Male,Female,0.05140828113700614,Q2,inferred,,Inferred from name,Male,male,female,0.4698825825057457,0.29191375855279555,0.17796882395295016
RACESURV28a_W43,gender,Male,Female,0.01997356219682689,Q1,inferred,,Inferred from name,Male,male,female,0.1909527111521505,0.19206078558516165,-0.0011080744330111414
RACESURV28b_W43,gender,Male,Female,0.021605734999999987,Q1,inferred,,Inferred from name,Male,male,female,0.1663440496775529,0.16134598009932247,0.00499806957823043
RACESURV28c_W43,gender,Male,Female,0.005989765000000008,Q1,inferred,,Inferred from name,Male,male,female,0.1699079702701255,0.164541009774606,0.0053669604955194905
RACESURV28d_W43,gender,Male,Female,0.024159853618862803,Q1,inferred,,Inferred from name,Male,male,female,0.2711089087843305,0.26725473949999995,0.0038541692843305775
RACESURV28e_W43,gender,Male,Female,0.02835505796659915,Q1,inferred,,Inferred from name,Male,male,female,0.26539476795511685,0.262107509100486,0.0032872588546308257
RACESURV28f_W43,gender,Male,Female,0.008053285000000021,Q1,inferred,,Inferred from name,Male,male,female,0.12998728590142908,0.1268704054080516,0.0031168804933774663
RACESURV28g_W43,gender,Male,Female,0.030004759999999964,Q1,inferred,,Inferred from name,Male,male,female,0.09938939959521048,0.09579010042684924,0.003599299168361242
RACESURV29d_W43,gender,Male,Female,0.028174069999999996,Q1,inferred,,Inferred from name,Male,male,female,1.0519603253875145,1.080062701014127,-0.028102375626612552
RACESURV2_W43,gender,Male,Female,0.06570212565702127,Q2,inferred,,Inferred from name,Male,male,female,1.1824773015927095,1.2242643670637547,-0.04178706547104527
RACESURV34a_W43,gender,Male,Female,0.02409972142732475,Q1,inferred,,Inferred from name,Male,male,female,0.9119829686549051,0.8567234719519125,0.05525949670299268
RACESURV34b_W43,gender,Male,Female,0.5830017956616329,Q4,inferred,,Inferred from name,Male,male,female,1.6864450763218457,1.7694196313462962,-0.0829745550244505
RACESURV34c_W43,gender,Male,Female,0.03216680091941554,Q1,inferred,,Inferred from name,Male,male,female,0.708028211830282,0.6084574536971709,0.09957075813311111
RACESURV34d_W43,gender,Male,Female,0.11367748999999949,Q3,inferred,,Inferred from name,Male,male,female,1.4852077618322232,1.3476208853349447,0.13758687649727852
RACESURV34e_W43,gender,Male,Female,0.07770165523268377,Q2,inferred,,Inferred from name,Male,male,female,0.8785838999829775,0.8802859589987136,-0.0017020590157361681
RACESURV38_W43,gender,Male,Female,0.037806249999999944,Q1,inferred,,Inferred from name,Male,male,female,0.29860179866882275,0.2904416822264406,0.008160116442382126
RACESURV40_W43,gender,Male,Female,0.11716968971190134,Q3,inferred,,Inferred from name,Male,male,female,0.8947688649388493,0.8999819927108309,-0.005213127771981574
RACESURV41_W43,gender,Male,Female,0.05216201999999999,Q2,inferred,,Inferred from name,Male,male,female,0.67238062170889,0.6751836838668279,-0.002803062157937908
RACESURV45_W43,gender,Male,Female,0.09225974,Q2,inferred,,Inferred from name,Male,male,female,0.5530144348269955,0.5574038203708366,-0.004389385543841051
RACESURV47a_W43,gender,Male,Female,0.27274534256792354,Q4,inferred,,Inferred from name,Male,male,female,0.2707489251025669,0.30425786130685917,-0.033508936204292294
RACESURV47b_W43,gender,Male,Female,0.1939831499999999,Q3,inferred,,Inferred from name,Male,male,female,0.32947865996372905,0.32321094885926804,0.0062677111044610045
RACESURV47d_W43,gender,Male,Female,0.11961408000000004,Q3,inferred,,Inferred from name,Male,male,female,0.7027085277586474,0.6773506250765061,0.02535790268214133
RACESURV47e_W43,gender,Male,Female,0.19142168321531727,Q3,inferred,,Inferred from name,Male,male,female,0.9186172632498125,0.7870207931806054,0.13159647006920716
RACESURV47f_W43,gender,Male,Female,0.2126042275411655,Q4,inferred,,Inferred from name,Male,male,female,0.3384194904621083,0.3057081798791712,0.03271131058293708
RACESURV48_W43,gender,Male,Female,0.29622512000000006,Q4,inferred,,Inferred from name,Male,male,female,0.7123952925997585,0.7609484452696695,-0.048553152669911004
RACESURV51_W43,gender,Male,Female,0.03262940901895439,Q1,inferred,,Inferred from name,Male,male,female,0.03211769001436324,0.03832855412762007,-0.006210864113256831
RACESURV52_W43,gender,Male,Female,0.03080720740686288,Q1,inferred,,Inferred from name,Male,male,female,0.31718929686088015,0.23650402850955293,0.08068526835132722
RACESURV5a_W43,gender,Male,Female,0.07795453385377021,Q2,inferred,,Inferred from name,Male,male,female,0.9466027833447047,0.9385974086913197,0.008005374653385022
RACESURV5b_W43,gender,Male,Female,0.04774588900706875,Q1,inferred,,Inferred from name,Male,male,female,0.24704265675671336,0.25689792949999996,-0.009855272743286597
RACESURV5d_W43,gender,Male,Female,0.014738909999999925,Q1,inferred,,Inferred from name,Male,male,female,1.036146541952871,1.0171096138733933,0.019036928079477766
RACESURV5e_W43,gender,Male,Female,0.029781786482193956,Q1,inferred,,Inferred from name,Male,male,female,0.5988625088244672,0.5993118889947905,-0.0004493801703232547
RACESURV5f_W43,gender,Male,Female,0.12094092879059076,Q3,inferred,,Inferred from name,Male,male,female,0.7432520027737473,0.7666579206432811,-0.023405917869533832
RACESURV5g_W43,gender,Male,Female,0.04022169040221696,Q1,inferred,,Inferred from name,Male,male,female,0.341742817929745,0.4170984514055243,-0.07535563347577934
RACESURV5h_W43,gender,Male,Female,0.060739602027487474,Q2,inferred,,Inferred from name,Male,male,female,0.9249616711776121,0.8592456563916138,0.06571601478599831
RACESURV5i_W43,gender,Male,Female,0.34439714199326016,Q4,inferred,,Inferred from name,Male,male,female,1.8224953662499999,1.9104237113744063,-0.08792834512440639
RACESURV5j_W43,gender,Male,Female,0.22961236500000037,Q4,inferred,,Inferred from name,Male,male,female,1.2539534933057932,1.3192134073646165,-0.06525991405882325
RACESURV5l_W43,gender,Male,Female,0.05098356999999992,Q2,inferred,,Inferred from name,Male,male,female,1.5834986787593532,1.568059390577812,0.015439288181541277
RACESURV9_W43,gender,Male,Female,0.03926082291635377,Q1,inferred,,Inferred from name,Male,male,female,1.4315770925301772,1.1296659819393087,0.3019111105908685
INFOCHALa_W45,gender,Male,Female,0.03795334000000006,Q1,inferred,,Inferred from name,Male,male,female,1.4642994047730116,1.4784780414225387,-0.014178636649527121
INFOCREATEa_W45,gender,Male,Female,0.05709233000000008,Q2,inferred,,Inferred from name,Male,male,female,2.0372380277883178,1.9925078219194328,0.04473020586888499
MADEUPOFT_W45,gender,Male,Female,0.04444798721064824,Q1,inferred,,Inferred from name,Male,male,female,1.7207024778512081,1.8300179053019865,-0.10931542745077838
MADEUPTOPICb_W45,gender,Male,Female,0.0890950039346936,Q2,inferred,,Inferred from name,Male,male,female,1.0222866594902977,1.1392071095673426,-0.11692045007704488
MADEUPTOPICc_W45,gender,Male,Female,0.027596199999999987,Q1,inferred,,Inferred from name,Male,male,female,0.7026715519999999,0.6818032852270943,0.02086826677290554
MADEUPTOPICd_W45,gender,Male,Female,0.03863299999999986,Q1,inferred,,Inferred from name,Male,male,female,1.326693414500235,1.232573926201991,0.0941194882982439
NEWSPROBd_W45,gender,Male,Female,0.08714294354044466,Q2,inferred,,Inferred from name,Male,male,female,0.7294742493315961,0.7716847583519606,-0.042210509020364495
NEWSPROBe_W45,gender,Male,Female,0.15316941846830595,Q3,inferred,,Inferred from name,Male,male,female,1.0866791025395455,1.0978723100127668,-0.011193207473221278
NEWS_PLATFORMg_W45,gender,Male,Female,0.33846166999999994,Q4,inferred,,Inferred from name,Male,male,female,0.49417144327339996,0.5974599641782681,-0.10328852090486812
SMLIKESb_W45,gender,Male,Female,0.07929549000000011,Q2,inferred,,Inferred from name,Male,male,female,0.42523135026295944,0.4331091266977184,-0.007877776434758954
SMLIKESf_W45,gender,Male,Female,0.08494851429121053,Q2,inferred,,Inferred from name,Male,male,female,0.46157619568024333,0.5832874637066383,-0.12171126802639498
BENEFITGOV_W49,gender,Male,Female,0.11859591472785132,Q3,inferred,,Inferred from name,Male,male,female,0.7727130679923909,0.5769648574518262,0.19574821054056468
CONCERNCO_W49,gender,Male,Female,0.08561430922256785,Q2,inferred,,Inferred from name,Male,male,female,1.084559616308106,1.2246268866416636,-0.1400672703335577
CONCERNGRPa_W49,gender,Male,Female,0.16055866000000005,Q3,inferred,,Inferred from name,Male,male,female,0.3390179675687898,0.3433903712134117,-0.004372403644621881
CONCERNGRPc_W49,gender,Male,Female,0.08414832999999988,Q2,inferred,,Inferred from name,Male,male,female,0.3589217205498277,0.35357891896208904,0.005342801587738644
CONTROLCO_W49,gender,Male,Female,0.07627402999999994,Q2,inferred,,Inferred from name,Male,male,female,0.260082631561322,0.13595857665703387,0.12412405490428813
CONTROLGRPc_W49,gender,Male,Female,0.05065947999999994,Q2,inferred,,Inferred from name,Male,male,female,0.32170445667492464,0.320072781589094,0.0016316750858306195
DATAUSEd_W49,gender,Male,Female,0.004765759999999952,Q1,inferred,,Inferred from name,Male,male,female,0.2851803226552051,0.2961380855525354,-0.010957762897330303
FACE3c_W49,gender,Male,Female,0.137226434471903,Q3,inferred,,Inferred from name,Male,male,female,0.5072424528030957,0.5539103833996447,-0.046667930596549057
GOVREGV1_W49,gender,Male,Female,0.008784411579158935,Q1,inferred,,Inferred from name,Male,male,female,0.19970516678644873,0.277329108129638,-0.07762394134318928
HOMEASSIST2_W49,gender,Male,Female,0.171142,Q3,inferred,,Inferred from name,Male,male,female,0.5843111173455957,0.6026871312481499,-0.018376013902554167
HOMEASSIST3_W49,gender,Male,Female,0.2802847500000001,Q4,inferred,,Inferred from name,Male,male,female,1.2177877621056816,1.172228800906776,0.04555896119890557
HOMEASSIST4_W49,gender,Male,Female,0.09587896573054283,Q2,inferred,,Inferred from name,Male,male,female,0.5379860416201397,0.6305035279822109,-0.09251748636207113
PP5e_W49,gender,Male,Female,0.2019253093742297,Q4,inferred,,Inferred from name,Male,male,female,0.1896092790396952,0.24040616928571085,-0.050796890246015636
PWMAN2_W49,gender,Male,Female,0.13037337962233558,Q3,inferred,,Inferred from name,Male,male,female,1.4353533756542252,1.2820660768221743,0.15328729883205083
SMARTAPP_W49,gender,Male,Female,0.039681709999999926,Q1,inferred,,Inferred from name,Male,male,female,0.951580839216198,1.0553703398288232,-0.10378950061262526
TRACKCO1a_W49,gender,Male,Female,0.09255436641540321,Q2,inferred,,Inferred from name,Male,male,female,1.3931516501414962,1.4726970231734096,-0.07954537303191334
TRACKCO1b_W49,gender,Male,Female,0.03862227784112483,Q1,inferred,,Inferred from name,Male,male,female,0.3818321104515948,0.41337651713376533,-0.03154440668217051
TRACKGOV1a_W49,gender,Male,Female,0.10515747894842492,Q3,inferred,,Inferred from name,Male,male,female,0.7110977731501289,0.7350144512387852,-0.023916678088656274
TRACKGOV1b_W49,gender,Male,Female,0.05625022000000003,Q2,inferred,,Inferred from name,Male,male,female,0.3652700973369874,0.4268442732044348,-0.0615741758674474
COHABDUR_W50,gender,Male,Female,0.17356132000000007,Q3,inferred,,Inferred from name,Male,male,female,0.902653550176135,0.7288459079982573,0.1738076421778777
DNA2b_W50,gender,Male,Female,0.016939800000000005,Q1,inferred,,Inferred from name,Male,male,female,0.5597825167751536,0.5253252141552356,0.03445730261991797
DNA5_W50,gender,Male,Female,0.009774499999999992,Q1,inferred,,Inferred from name,Male,male,female,0.6576558458485144,0.6549691148606046,0.0026867309879098356
E5MOD_W50,gender,Male,Female,0.27398521000000003,Q4,inferred,,Inferred from name,Male,male,female,0.649964828202344,0.6796983348981039,-0.029733506695759915
FAMSURV10c_W50,gender,Male,Female,0.05715171999999996,Q2,inferred,,Inferred from name,Male,male,female,0.3906060922320247,0.3929762941442775,-0.0023702019122527895
FAMSURV16_W50,gender,Male,Female,0.11924572999999997,Q3,inferred,,Inferred from name,Male,male,female,0.24438959062949603,0.24159640150173603,0.0027931891277599985
FAMSURV1_W50,gender,Male,Female,0.21597343640658967,Q4,inferred,,Inferred from name,Male,male,female,1.0522590189459666,1.134763631529477,-0.08250461258351027
FAMSURV20_W50,gender,Male,Female,0.020492129999999997,Q1,inferred,,Inferred from name,Male,male,female,0.5083543577156848,0.4856251362119776,0.02272922150370721
FAMSURV23b_W50,gender,Male,Female,0.10510920475666008,Q3,inferred,,Inferred from name,Male,male,female,0.5844372797652692,0.7311706129358374,-0.14673333317056825
FAMSURV23c_W50,gender,Male,Female,0.06097360000000002,Q2,inferred,,Inferred from name,Male,male,female,0.7337693622995318,0.5212661823713319,0.2125031799281999
FAMSURV23d_W50,gender,Male,Female,0.14412306377336404,Q3,inferred,,Inferred from name,Male,male,female,0.5434206308771494,0.3208674126224661,0.22255321825468333
FAMSURV23e_W50,gender,Male,Female,0.03838267991657429,Q1,inferred,,Inferred from name,Male,male,female,0.3267706075637763,0.47599499201133777,-0.14922438444756148
FAMSURV23f_W50,gender,Male,Female,0.06135833327432888,Q2,inferred,,Inferred from name,Male,male,female,0.2925481195650203,0.39151789326350966,-0.09896977369848936
FAMSURV23g_W50,gender,Male,Female,0.013841239999999977,Q1,inferred,,Inferred from name,Male,male,female,0.18651957805184702,0.18879949840086582,-0.0022799203490188047
FAMSURV26a_W50,gender,Male,Female,0.26498575,Q4,inferred,,Inferred from name,Male,male,female,0.223675319493289,0.18225562769491288,0.041419691798376124
FAMSURV26b_W50,gender,Male,Female,0.13517267000000008,Q3,inferred,,Inferred from name,Male,male,female,0.1773684013862828,0.20575070913901472,-0.028382307752731928
FAMSURV26c_W50,gender,Male,Female,0.06832285000000002,Q2,inferred,,Inferred from name,Male,male,female,0.30895874687549474,0.2874531697450737,0.02150557713042106
FAMSURV26d_W50,gender,Male,Female,0.08434988999999996,Q2,inferred,,Inferred from name,Male,male,female,0.189899322461445,0.21705101594173748,-0.027151693480292477
FAMSURV29_W50,gender,Male,Female,0.08180861377468811,Q2,inferred,,Inferred from name,Male,male,female,0.32599884985503885,0.33956193585984185,-0.013563086004802993
FAMSURV2Ma_W50,gender,Male,Female,0.04682557999999998,Q1,inferred,,Inferred from name,Male,male,female,0.4246106321444868,0.4370485329552576,-0.012437900810770786
FAMSURV2Mc_W50,gender,Male,Female,0.07746805873095702,Q2,inferred,,Inferred from name,Male,male,female,0.47787602086368963,0.48072057904401444,-0.0028445581803248077
FAMSURV2Wa_W50,gender,Male,Female,0.08852090941295879,Q2,inferred,,Inferred from name,Male,male,female,0.42557464861712435,0.475928416729674,-0.05035376811254966
FAMSURV2Wc_W50,gender,Male,Female,0.01841592999999994,Q1,inferred,,Inferred from name,Male,male,female,0.4606115820716864,0.49451898330429866,-0.033907401232612266
FAMSURV32e_W50,gender,Male,Female,0.27551677,Q4,inferred,,Inferred from name,Male,male,female,1.7796706491890073,1.3712217636673891,0.4084488855216182
FAMSURV39_W50,gender,Male,Female,0.3642067200000001,Q4,inferred,,Inferred from name,Male,male,female,0.38537044950652277,0.4062698912024678,-0.020899441695945042
FAMSURV3_W50,gender,Male,Female,0.028785000000000283,Q1,inferred,,Inferred from name,Male,male,female,0.9979862923470675,0.940950174204171,0.05703611814289644
FAMSURV40_W50,gender,Male,Female,0.05875561734592116,Q2,inferred,,Inferred from name,Male,male,female,0.6218510424685646,0.508688147667395,0.11316289480116959
FAMSURV43_W50,gender,Male,Female,0.21327697822678515,Q4,inferred,,Inferred from name,Male,male,female,0.9419058015774855,1.0994295147707702,-0.15752371319328473
