qkey,class_label,wasserstein,regime,neutral_wasserstein,delta_vs_neutral
WORRYE_W26,female,0.40432129161939995,Neutral (N=0),0.40432129161939995,0.0
WORRYF_W26,male,0.6165129415029805,Neutral (N=0),0.6165129415029805,0.0
WORRYF_W26,female,0.4838097045753009,Neutral (N=0),0.4838097045753009,0.0
BOYSF1B_W29,male,0.3000788247966604,Neutral (N=0),0.3000788247966604,0.0
BOYSF1B_W29,female,0.1957868097966604,Neutral (N=0),0.1957868097966604,0.0
FAVORS_CPS_W29,male,0.5562431887136146,Neutral (N=0),0.5562431887136146,0.0
FAVORS_CPS_W29,female,0.5741428341778108,Neutral (N=0),0.5741428341778108,0.0
FEM2_W29,female,0.44980192031846855,Neutral (N=0),0.44980192031846855,0.0
GIRLSF2C_W29,male,0.22809309996295238,Neutral (N=0),0.22809309996295238,0.0
GIRLSF2C_W29,female,0.24048399799742334,Neutral (N=0),0.24048399799742334,0.0
GIRLSF2D_W29,male,0.22187824999673203,Neutral (N=0),0.22187824999673203,0.0
GIRLSF2D_W29,female,0.2675583776731328,Neutral (N=0),0.2675583776731328,0.0
GOPDIRCT_W29,male,0.3395322549630524,Neutral (N=0),0.3395322549630524,0.0
GOPDIRCT_W29,female,0.44764531496305243,Neutral (N=0),0.44764531496305243,0.0
HOOD_NHISB_W29,male,0.5541356962608177,Neutral (N=0),0.5541356962608177,0.0
HOOD_NHISB_W29,female,0.5683841062608175,Neutral (N=0),0.5683841062608175,0.0
LOCALELECT_W29,male,0.9764639099366352,Neutral (N=0),0.9764639099366352,0.0
LOCALELECT_W29,female,0.9484447599366355,Neutral (N=0),0.9484447599366355,0.0
MAN1A_W29,male,0.5912195302738222,Neutral (N=0),0.5912195302738222,0.0
MAN1A_W29,female,0.9908756802737296,Neutral (N=0),0.9908756802737296,0.0
MAN1B_W29,male,0.9618107000238789,Neutral (N=0),0.9618107000238789,0.0
MAN1B_W29,female,1.9995310000234499,Neutral (N=0),1.9995310000234499,0.0
MAN1C_W29,male,0.8251525399908184,Neutral (N=0),0.8251525399908184,0.0
MAN1C_W29,female,1.3300849299908184,Neutral (N=0),1.3300849299908184,0.0
MAN1D_W29,male,0.8364029316360752,Neutral (N=0),0.8364029316360752,0.0
MAN1D_W29,female,1.0000034599998961,Neutral (N=0),1.0000034599998961,0.0
MAN1E_W29,male,0.5828476296509425,Neutral (N=0),0.5828476296509425,0.0
MAN1E_W29,female,0.6664368996510678,Neutral (N=0),0.6664368996510678,0.0
MASC2_W29,male,0.5244615681677138,Neutral (N=0),0.5244615681677138,0.0
MASC2_W29,female,1.6262956537370434,Neutral (N=0),1.6262956537370434,0.0
S12_W29,male,0.5885769353117513,Neutral (N=0),0.5885769353117513,0.0
S12_W29,female,0.6193091353117512,Neutral (N=0),0.6193091353117512,0.0
S13_W29,male,0.8025842410024048,Neutral (N=0),0.8025842410024048,0.0
S13_W29,female,0.7760984612672626,Neutral (N=0),0.7760984612672626,0.0
SEENFEM_W29,female,0.8545528187755621,Neutral (N=0),0.8545528187755621,0.0
SEENMASC_W29,male,0.7166880200023548,Neutral (N=0),0.7166880200023548,0.0
SEENMASC_W29,female,0.9998349300016507,Neutral (N=0),0.9998349300016507,0.0
TALK_CPS_W29,male,1.0608188418302813,Neutral (N=0),1.0608188418302813,0.0
TALK_CPS_W29,female,1.1665184018302812,Neutral (N=0),1.1665184018302812,0.0
WORRYBILL_W29,male,0.6769151049136553,Neutral (N=0),0.6769151049136553,0.0
WORRYBILL_W29,female,0.6191963049136553,Neutral (N=0),0.6191963049136553,0.0
CLASS_W32,male,0.6380015500008,Neutral (N=0),0.6380015500008,0.0
CLASS_W32,female,0.6727850100007999,Neutral (N=0),0.6727850100007999,0.0
COMMIMPA_W32,male,1.296643490267752,Neutral (N=0),1.296643490267752,0.0
COMMIMPA_W32,female,1.0910898892899152,Neutral (N=0),1.0910898892899152,0.0
COMMIMPB_W32,male,0.69775942008735,Neutral (N=0),0.69775942008735,0.0
COMMIMPB_W32,female,0.5596654000873502,Neutral (N=0),0.5596654000873502,0.0
COMMIMPC_W32,male,1.390970364815958,Neutral (N=0),1.390970364815958,0.0
COMMIMPC_W32,female,1.1163868811638689,Neutral (N=0),1.1163868811638689,0.0
COMMIMPF_W32,male,1.0824515807329211,Neutral (N=0),1.0824515807329211,0.0
COMMIMPF_W32,female,0.7580628507329212,Neutral (N=0),0.7580628507329212,0.0
COMMIMPG_W32,male,1.0188599514233596,Neutral (N=0),1.0188599514233596,0.0
COMMIMPG_W32,female,0.8882566314233593,Neutral (N=0),0.8882566314233593,0.0
COMMIMPH_W32,male,0.751009590038887,Neutral (N=0),0.751009590038887,0.0
COMMIMPH_W32,female,0.7583365300388869,Neutral (N=0),0.7583365300388869,0.0
COMMYRS_W32,male,0.6207061573800247,Neutral (N=0),0.6207061573800247,0.0
COMMYRS_W32,female,0.6179640436832451,Neutral (N=0),0.6179640436832451,0.0
ETHNCMAJ_W32,male,0.21380299000230163,Neutral (N=0),0.21380299000230163,0.0
ETHNCMAJ_W32,female,0.19477754500230166,Neutral (N=0),0.19477754500230166,0.0
GAYMARR2_W32,male,0.8540194937777501,Neutral (N=0),0.8540194937777501,0.0
GAYMARR2_W32,female,0.8778870737396293,Neutral (N=0),0.8778870737396293,0.0
HARASS2F1_W32,male,0.45267884499916866,Neutral (N=0),0.45267884499916866,0.0
HARASS2F1_W32,female,0.46424281535662176,Neutral (N=0),0.46424281535662176,0.0
IMMIMPACT_W32,male,0.3323594950638733,Neutral (N=0),0.3323594950638733,0.0
IMMIMPACT_W32,female,0.32562403506387333,Neutral (N=0),0.32562403506387333,0.0
MOVERURAL_W32,male,0.6570116642175867,Neutral (N=0),0.6570116642175867,0.0
MOVERURAL_W32,female,0.5642974532904448,Neutral (N=0),0.5642974532904448,0.0
MOVESUBURB_W32,male,0.35169855232463465,Neutral (N=0),0.35169855232463465,0.0
MOVESUBURB_W32,female,0.5856872823246345,Neutral (N=0),0.5856872823246345,0.0
MOVEURBAN_W32,male,0.3444067565559324,Neutral (N=0),0.3444067565559324,0.0
MOVEURBAN_W32,female,0.35772361232821714,Neutral (N=0),0.35772361232821714,0.0
NEIGHINTERA_W32,male,1.562561090599675,Neutral (N=0),1.562561090599675,0.0
NEIGHINTERA_W32,female,1.447471246764531,Neutral (N=0),1.447471246764531,0.0
NEIGHINTERB_W32,male,0.7747374688360289,Neutral (N=0),0.7747374688360289,0.0
NEIGHINTERB_W32,female,0.8303706193725294,Neutral (N=0),0.8303706193725294,0.0
NEIGHKIDS_W32,male,0.2208533273233866,Neutral (N=0),0.2208533273233866,0.0
